record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,is_legitimate_counterexample,amount_percentile_flag,balance_usage_ratio
L01_003780,206,TRANSFER,2438182.92,C920873977,5039815.34,2601632.42,C1673437692,3444925.31,5883108.23,0,0,L01_03780,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4838
L01_003781,590,TRANSFER,1662519.56,C918318999,2750504.31,1087984.75,C1014010626,11439604.97,13102124.53,0,0,L01_03781,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6044
L01_003782,330,TRANSFER,1173075.22,C504259622,3024814.61,1851739.39,C1779539976,1930238.95,3103314.17,0,0,L01_03782,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3878
L01_003783,46,TRANSFER,1704993.27,C1713497188,3846180.42,2141187.15,C35126588,17598314.11,19303307.38,0,0,L01_03783,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4433
L01_003784,144,TRANSFER,1268403.54,C979050959,3251106.57,1982703.03,C1251108139,5474616.87,6743020.41,0,0,L01_03784,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3901
L01_003785,329,TRANSFER,1808942.13,C302910839,3388899.84,1579957.71,C1673437692,5205357.28,7014299.41,0,0,L01_03785,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5338
L01_003786,380,TRANSFER,904009.22,C64834791,1795956.56,891947.34,C2006725779,2519302.67,3423311.89,0,0,L01_03786,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5034
L01_003787,253,TRANSFER,990102.61,C1817563081,1981515.13,991412.52,C1568236724,2508.0,992610.61,0,0,L01_03787,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4997
L01_003788,299,TRANSFER,1318579.64,C747992043,2028784.59,710204.95,C794807252,248180.26,1566759.9,0,0,L01_03788,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6499
L01_003789,232,TRANSFER,1590478.43,C580380552,3199361.57,1608883.14,C859148229,274841.71,1865320.14,0,0,L01_03789,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4971
L01_003790,228,TRANSFER,1311549.11,C1576590475,3547683.76,2236134.65,C243096039,2832977.87,4144526.98,0,0,L01_03790,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3697
L01_003791,327,TRANSFER,3222496.62,C1896988541,9171056.98,5948560.36,C1935812079,11331053.68,14553550.3,0,0,L01_03791,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3514
L01_003792,369,TRANSFER,6491096.18,C1172251423,14782351.66,8291255.48,C295327046,9539916.81,16031012.99,0,0,L01_03792,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4391
L01_003793,403,TRANSFER,960108.12,C1576713395,2096158.49,1136050.37,C1044006420,0.0,960108.12,0,0,L01_03793,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.458
L01_003794,399,TRANSFER,2370967.03,C235154816,3666076.78,1295109.75,C74497130,14081420.27,16452387.3,0,0,L01_03794,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6467
L01_003795,255,TRANSFER,904009.22,C1800813057,2548227.07,1644217.85,C1595173048,237122.08,1141131.3,0,0,L01_03795,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3548
L01_003796,164,TRANSFER,1398342.91,C635091388,2124803.47,726460.56,C869140039,2841755.5,4240098.41,0,0,L01_03796,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6581
L01_003797,12,TRANSFER,1859950.4,C153675319,5425708.03,3565757.63,C1548218207,2853000.98,4712951.38,0,0,L01_03797,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3428
L01_003798,232,TRANSFER,1090962.18,C1357718878,2437017.91,1346055.73,C323110176,0.0,1090962.18,0,0,L01_03798,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4477
L01_003799,399,TRANSFER,1131735.32,C424160240,2278072.0,1146336.68,C1703370378,2099231.51,3230966.83,0,0,L01_03799,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4968
L01_003800,159,TRANSFER,1299895.4,C1339483909,3751924.04,2452028.64,C967077402,362081.08,1661976.48,0,0,L01_03800,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3465
L01_003801,11,TRANSFER,1246699.3,C427150788,1915661.3,668962.0,C1927693388,3202067.78,4448767.08,0,0,L01_03801,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6508
L01_003802,333,TRANSFER,2757138.49,C1002296543,6540311.17,3783172.68,C1303369993,4607738.13,7364876.62,0,0,L01_03802,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4216
L01_003803,403,TRANSFER,1628628.99,C318883137,3783954.62,2155325.63,C730889111,6007935.61,7636564.6,0,0,L01_03803,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4304
L01_003804,141,TRANSFER,1900786.29,C575304846,3476501.25,1575714.96,C43632544,3020144.05,4920930.34,0,0,L01_03804,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5468
L01_003805,35,TRANSFER,1003959.43,C1904281610,2151817.52,1147858.09,C696673570,1486657.92,2490617.35,0,0,L01_03805,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4666
L01_003806,327,TRANSFER,1302520.67,C1268995029,3228162.03,1925641.36,C1346534246,639160.66,1941681.33,0,0,L01_03806,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4035
L01_003807,326,TRANSFER,11647634.81,C1956097911,30175490.18,18527855.37,C305155344,15601253.29,27248888.1,0,0,L01_03807,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.386
L01_003808,136,TRANSFER,937300.22,C608211902,1406958.2,469657.98,C1915236203,84117.26,1021417.48,0,0,L01_03808,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6662
L01_003809,39,TRANSFER,1040179.73,C166787343,3022013.52,1981833.79,C342308676,252390.37,1292570.1,0,0,L01_03809,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3442
L01_003810,35,TRANSFER,1211287.8,C353417264,2115863.06,904575.26,C1718839659,390682.16,1601969.96,0,0,L01_03810,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5725
L01_003811,321,TRANSFER,1892780.6,C1516159963,3502345.67,1609565.07,C1209477089,14861257.69,16754038.29,0,0,L01_03811,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5404
L01_003812,304,TRANSFER,9957928.99,C1377186277,18872368.28,8914439.29,C878789031,822072.64,10780001.63,0,0,L01_03812,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5276
L01_003813,276,TRANSFER,1802268.7,C1605957475,2805646.12,1003377.42,C1962917772,2554336.87,4356605.57,0,0,L01_03813,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6424
L01_003814,394,TRANSFER,947599.88,C1106762660,1596306.09,648706.21,C794005352,3239653.86,4187253.74,0,0,L01_03814,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5936
L01_003815,378,TRANSFER,1450250.79,C141866427,4321058.32,2870807.53,C1466283505,9107692.19,10557942.98,0,0,L01_03815,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3356
L01_003816,403,TRANSFER,922821.58,C1213082082,1820565.58,897744.0,C2033263208,474767.87,1397589.45,0,0,L01_03816,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5069
L01_003817,396,TRANSFER,1087136.0,C302154313,1818725.95,731589.95,C2063324162,1484537.86,2571673.86,0,0,L01_03817,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5977
L01_003818,43,TRANSFER,1203830.21,C356668480,1998944.28,795114.07,C700553037,906279.35,2110109.56,0,0,L01_03818,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6022
L01_003819,156,TRANSFER,1352795.83,C696762078,3489117.41,2136321.58,C715143007,0.0,1352795.83,0,0,L01_03819,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3877
L01_003820,249,TRANSFER,1783411.04,C1458329382,4961187.34,3177776.3,C2096026497,21919632.08,23703043.12,0,0,L01_03820,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3595
L01_003821,212,TRANSFER,1070656.06,C1866353775,2018645.39,947989.33,C694005418,265691.6,1336347.66,0,0,L01_03821,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5304
L01_003822,329,TRANSFER,2511609.39,C1960021684,3846188.88,1334579.49,C274828113,9842419.61,12354029.0,0,0,L01_03822,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.653
L01_003823,42,TRANSFER,1077191.34,C839335505,1976252.96,899061.62,C507538622,3075874.33,4153065.67,0,0,L01_03823,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5451
L01_003824,336,TRANSFER,996020.87,C1077746331,1578467.52,582446.65,C1657982396,11849063.71,12845084.58,0,0,L01_03824,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.631
L01_003825,15,TRANSFER,1472835.43,C1516724695,2437678.73,964843.3,C1234423505,137844.48,1610679.91,0,0,L01_03825,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6042
L01_003826,187,TRANSFER,1597507.26,C565191150,3430266.92,1832759.66,C1799580309,0.0,1597507.26,0,0,L01_03826,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4657
L01_003827,11,TRANSFER,1291287.79,C995804531,2382267.86,1090980.07,C384735911,3281025.61,4572313.4,0,0,L01_03827,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.542
L01_003828,9,TRANSFER,1615570.48,C1467313883,3673676.12,2058105.64,C69075624,125097.0,1740667.48,0,0,L01_03828,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4398
L01_003829,325,TRANSFER,1483198.51,C167815735,2788770.1,1305571.59,C1844431179,2115431.91,3598630.42,0,0,L01_03829,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5318
L01_003830,376,TRANSFER,1042455.87,C2044296870,3034386.75,1991930.88,C113540345,1655054.05,2697509.92,0,0,L01_03830,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3435
L01_003831,178,TRANSFER,2427115.89,C320397503,6938920.34,4511804.45,C638396053,209538.06,2636653.95,0,0,L01_03831,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3498
L01_003832,17,TRANSFER,2298986.72,C900420830,5403099.64,3104112.92,C1240024476,5029427.27,7328413.99,0,0,L01_03832,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4255
L01_003833,354,TRANSFER,1229754.39,C335256333,2498413.28,1268658.89,C1369936676,1642801.5,2872555.89,0,0,L01_03833,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4922
L01_003834,182,TRANSFER,1138241.16,C1126200677,2358117.34,1219876.18,C2021483140,0.0,1138241.16,0,0,L01_03834,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4827
L01_003835,203,TRANSFER,1344944.34,C528610565,2848294.11,1503349.77,C2037096682,1484615.26,2829559.6,0,0,L01_03835,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4722
L01_003836,157,TRANSFER,1567670.49,C1148467612,4062412.68,2494742.19,C172549387,2418207.99,3985878.48,0,0,L01_03836,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3859
L01_003837,252,TRANSFER,1167509.21,C868871948,2542202.85,1374693.64,C1616972331,2641312.08,3808821.29,0,0,L01_03837,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4593
L01_003838,369,TRANSFER,1394163.58,C760000112,3882877.9,2488714.32,C1192050055,1607735.33,3001898.91,0,0,L01_03838,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3591
L01_003839,225,TRANSFER,956396.96,C757475529,2788989.51,1832592.55,C193865280,3154069.64,4110466.6,0,0,L01_03839,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3429
L01_003840,302,TRANSFER,1030642.36,C431714544,2065324.04,1034681.68,C1992315465,1215152.63,2245794.99,0,0,L01_03840,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.499
L01_003841,14,TRANSFER,973285.96,C580673469,2278503.04,1305217.08,C638590716,7959576.14,8932862.1,0,0,L01_03841,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4272
L01_003842,347,TRANSFER,2079074.45,C952610887,3415056.1,1335981.65,C674730960,35954.58,2115029.03,0,0,L01_03842,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6088
L01_003843,42,TRANSFER,1295448.6,C615516327,2332718.92,1037270.32,C674685520,1185807.7,2481256.3,0,0,L01_03843,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5553
L01_003844,177,TRANSFER,1083317.35,C2140605492,2296847.98,1213530.63,C803969000,1446533.0,2529850.35,0,0,L01_03844,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4717
L01_003845,227,TRANSFER,1794813.86,C910988291,3247364.03,1452550.17,C702231082,2035190.02,3830003.88,0,0,L01_03845,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5527
L01_003846,205,TRANSFER,2148866.31,C770893292,6048716.43,3899850.12,C415507282,7783917.04,9932783.35,0,0,L01_03846,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3553
L01_003847,225,TRANSFER,1561458.33,C2111136904,2712923.58,1151465.25,C1089025945,7234169.15,8795627.48,0,0,L01_03847,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5756
L01_003848,403,TRANSFER,2363414.04,C235568520,5160493.83,2797079.79,C1493080329,2356598.59,4720012.63,0,0,L01_03848,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.458
L01_003849,334,TRANSFER,977591.03,C381768691,2354575.76,1376984.73,C640353513,1501515.84,2479106.87,0,0,L01_03849,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4152
L01_003850,346,TRANSFER,1643652.68,C1724817787,4171254.97,2527602.29,C1437304347,132973.33,1776626.01,0,0,L01_03850,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.394
L01_003851,495,TRANSFER,1495471.47,C1098690163,3102511.18,1607039.71,C812149312,0.0,1495471.47,0,0,L01_03851,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.482
L01_003852,161,TRANSFER,1261754.34,C2011610231,3537515.79,2275761.45,C748712444,1792667.93,3054422.27,0,0,L01_03852,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3567
L01_003853,212,TRANSFER,1589599.21,C328045296,3739498.33,2149899.12,C2129039960,7942462.01,9532061.22,0,0,L01_03853,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4251
L01_003854,232,TRANSFER,946206.58,C1842251639,2043107.6,1096901.02,C1433607402,0.0,946206.58,0,0,L01_03854,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4631
L01_003855,231,TRANSFER,938652.62,C1369482708,1502652.33,563999.71,C653501370,0.0,938652.62,0,0,L01_03855,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6247
L01_003856,154,TRANSFER,2218904.36,C1125377252,4875008.77,2656104.41,C2142358614,9384435.58,11603339.94,0,0,L01_03856,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4552
L01_003857,354,TRANSFER,1144958.78,C1851914200,3127001.23,1982042.45,C1975397753,65405.85,1210364.63,0,0,L01_03857,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3662
L01_003858,178,TRANSFER,2316406.69,C858194906,5609900.42,3293493.73,C349036853,5251.04,2321657.73,0,0,L01_03858,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4129
L01_003859,354,TRANSFER,5659566.09,C1467146776,15553866.74,9894300.65,C490611524,7032624.53,12692190.62,0,0,L01_03859,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3639
L01_003860,353,TRANSFER,1034124.84,C1047315326,2317491.87,1283367.03,C264581600,29101.12,1063225.96,0,0,L01_03860,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4462
L01_003861,321,TRANSFER,1807852.41,C1149731104,3033020.53,1225168.12,C985617765,3415091.72,5222944.13,0,0,L01_03861,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5961
L01_003862,356,TRANSFER,4609064.59,C591550211,7007897.28,2398832.69,C1203094087,6014781.69,10623846.28,0,0,L01_03862,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6577
L01_003863,251,TRANSFER,1078229.38,C2130416198,2107754.41,1029525.03,C1622977647,24419.4,1102648.78,0,0,L01_03863,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5116
L01_003864,402,TRANSFER,3740893.63,C1685966527,9528002.61,5787108.98,C1672519469,4142031.57,7882925.2,0,0,L01_03864,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3926
L01_003865,133,TRANSFER,1067026.71,C1466663514,2865382.7,1798355.99,C1990540641,1749161.06,2816187.77,0,0,L01_03865,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3724
L01_003866,563,TRANSFER,1024637.83,C268101213,1991516.06,966878.23,C883252426,8292247.99,9316885.82,0,0,L01_03866,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5145
L01_003867,34,TRANSFER,1813884.86,C2144045674,4069416.0,2255531.14,C502647399,1781958.39,3595843.25,0,0,L01_03867,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4457
L01_003868,281,TRANSFER,1547767.09,C353329956,3299341.61,1751574.52,C1866336794,3252926.9,4800693.99,0,0,L01_03868,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4691
L01_003869,235,TRANSFER,1088071.88,C1542506912,2302125.27,1214053.39,C1734830288,277021.45,1365093.33,0,0,L01_03869,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4726
L01_003870,303,TRANSFER,15548848.37,C563976130,28719081.65,13170233.28,C2029542508,27044420.88,42593269.25,0,0,L01_03870,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5414
L01_003871,548,TRANSFER,1241135.3,C1819294499,2115585.44,874450.14,C2064634781,2609662.26,3850797.56,0,0,L01_03871,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5867
L01_003872,135,TRANSFER,1277439.42,C360284751,2293045.71,1015606.29,C1249136378,0.0,1277439.42,0,0,L01_03872,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5571
L01_003873,15,TRANSFER,1383481.79,C519692057,2190049.71,806567.92,C834458122,1453236.68,2836718.47,0,0,L01_03873,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6317
L01_003874,251,TRANSFER,2981118.42,C1215649620,5357654.44,2376536.02,C2055609374,2971805.79,5952924.21,0,0,L01_03874,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5564
L01_003875,210,TRANSFER,1189160.16,C389240721,1800152.25,610992.09,C1849253726,1667854.8,2857014.96,0,0,L01_03875,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6606
L01_003876,154,TRANSFER,1389841.8,C1560439773,3392447.62,2002605.82,C2131770345,2120462.63,3510304.43,0,0,L01_03876,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4097
L01_003877,235,TRANSFER,2320309.2,C153802064,4581596.95,2261287.75,C1760874027,2454202.32,4774511.52,0,0,L01_03877,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5064
L01_003878,40,TRANSFER,1157822.32,C737478922,3426826.48,2269004.16,C2091358494,4549324.9,5707147.22,0,0,L01_03878,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3379
L01_003879,133,TRANSFER,1257758.33,C374895547,2252111.35,994353.02,C2104776821,2286327.86,3544086.19,0,0,L01_03879,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5585
L01_003880,402,TRANSFER,1377073.41,C625672179,2779957.11,1402883.7,C857180490,1128888.99,2505962.4,0,0,L01_03880,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4954
L01_003881,231,TRANSFER,1895492.02,C326356582,3860665.62,1965173.6,C740127760,2337452.81,4232944.83,0,0,L01_03881,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.491
L01_003882,131,TRANSFER,954058.44,C1410800949,1443182.49,489124.05,C792212230,13189498.94,14143557.38,0,0,L01_03882,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6611
L01_003883,15,TRANSFER,1718919.05,C881435015,4742174.38,3023255.33,C383371416,1953667.47,3672586.52,0,0,L01_03883,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3625
L01_003884,469,TRANSFER,1148020.38,C191782952,1777126.01,629105.63,C54221934,1376481.16,2524501.54,0,0,L01_03884,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.646
L01_003885,324,TRANSFER,1124747.4,C1400570132,3273318.34,2148570.94,C681105053,0.0,1124747.4,0,0,L01_03885,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3436
L01_003886,297,TRANSFER,1175687.03,C670821379,3336730.91,2161043.88,C1064930800,24701.7,1200388.73,0,0,L01_03886,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3523
L01_003887,306,TRANSFER,11107056.09,C1156260037,25582692.07,14475635.98,C166492870,34415558.51,45522614.6,0,0,L01_03887,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4342
L01_003888,153,TRANSFER,2107763.1,C849201521,4880300.69,2772537.59,C247010458,812998.85,2920761.95,0,0,L01_03888,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4319
L01_003889,210,TRANSFER,930364.68,C536982697,2307924.85,1377560.17,C938026316,6031593.1,6961957.78,0,0,L01_03889,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4031
L01_003890,379,TRANSFER,2585577.29,C1073708231,5379487.52,2793910.23,C2070747209,3073485.77,5659063.06,0,0,L01_03890,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4806
L01_003891,327,TRANSFER,3035974.94,C1993308090,7501388.36,4465413.42,C722534618,3141423.3,6177398.24,0,0,L01_03891,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4047
L01_003892,275,TRANSFER,1052505.51,C584020250,1649436.73,596931.22,C782994449,1377560.37,2430065.88,0,0,L01_03892,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6381
L01_003893,14,TRANSFER,1007914.81,C16590182,1593585.32,585670.51,C706689972,1299132.88,2307047.69,0,0,L01_03893,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6325
L01_003894,139,TRANSFER,2125781.73,C629076066,4646630.7,2520848.97,C1523838585,403879.35,2529661.08,0,0,L01_03894,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4575
L01_003895,15,TRANSFER,1044879.06,C175040814,2428751.84,1383872.78,C1545242363,0.0,1044879.06,0,0,L01_03895,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4302
L01_003896,188,CASH_IN,1328434.61,C1559190037,18917146.17,17588711.56,C2037394702,1575591.13,2904025.74,0,0,L01_03896,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.0702
L01_003897,375,TRANSFER,1494298.74,C1737859980,4231445.28,2737146.54,C2126727328,7783681.88,9277980.62,0,0,L01_03897,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3531
