record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,dispersion_position,destinations_in_scenario,common_sender,balance_usage_ratio
S10_002638,145,TRANSFER,723207.38,C1813410435,13017732.84,12294525.46,C_SYN_391149091,0.0,723207.38,1,0,S10_00528,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1813410435,0.0556
S10_002639,144,TRANSFER,723207.38,C1813410435,12294525.46,11571318.08,C_SYN_694413107,0.0,723207.38,1,0,S10_00528,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1813410435,0.0588
S10_002640,143,TRANSFER,723207.38,C1813410435,11571318.08,10848110.7,C_SYN_311855134,0.0,723207.38,1,0,S10_00528,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1813410435,0.0625
S10_002641,622,TRANSFER,723207.38,C1125315240,14464147.6,13740940.22,C_SYN_948031941,0.0,723207.38,1,0,S10_00529,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1125315240,0.05
S10_002642,621,TRANSFER,723207.38,C1125315240,13740940.22,13017732.84,C_SYN_721686082,0.0,723207.38,1,0,S10_00529,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1125315240,0.0526
S10_002643,622,TRANSFER,723207.38,C1125315240,13017732.84,12294525.46,C_SYN_488678711,0.0,723207.38,1,0,S10_00529,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1125315240,0.0556
S10_002644,621,TRANSFER,723207.38,C1125315240,12294525.46,11571318.08,C_SYN_175885374,0.0,723207.38,1,0,S10_00529,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1125315240,0.0588
S10_002645,624,TRANSFER,723207.38,C1125315240,11571318.08,10848110.7,C_SYN_789766158,0.0,723207.38,1,0,S10_00529,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1125315240,0.0625
S10_002646,134,TRANSFER,55667.0,C663166463,1297800.56,1242133.56,C_SYN_105119641,0.0,55667.0,1,0,S10_00530,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C663166463,0.0429
S10_002647,135,TRANSFER,58365.11,C663166463,1242133.56,1183768.45,C_SYN_743287878,0.0,58365.11,1,0,S10_00530,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C663166463,0.047
S10_002648,136,TRANSFER,57837.63,C663166463,1183768.45,1125930.82,C_SYN_403085477,0.0,57837.63,1,0,S10_00530,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C663166463,0.0489
S10_002649,137,TRANSFER,77131.44,C663166463,1125930.82,1048799.38,C_SYN_381659997,0.0,77131.44,1,0,S10_00530,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C663166463,0.0685
S10_002650,136,TRANSFER,75448.96,C663166463,1048799.38,973350.42,C_SYN_679728169,0.0,75448.96,1,0,S10_00530,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C663166463,0.0719
S10_002651,272,TRANSFER,366445.3,C376217730,5352515.88,4986070.58,C_SYN_720842387,0.0,366445.3,1,0,S10_00531,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C376217730,0.0685
S10_002652,274,TRANSFER,207986.95,C376217730,4986070.58,4778083.63,C_SYN_752749905,0.0,207986.95,1,0,S10_00531,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C376217730,0.0417
S10_002653,274,TRANSFER,314443.52,C376217730,4778083.63,4463640.11,C_SYN_283363200,0.0,314443.52,1,0,S10_00531,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C376217730,0.0658
S10_002654,271,TRANSFER,245143.33,C376217730,4463640.11,4218496.78,C_SYN_659711517,0.0,245143.33,1,0,S10_00531,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C376217730,0.0549
S10_002655,275,TRANSFER,204109.87,C376217730,4218496.78,4014386.91,C_SYN_225173117,0.0,204109.87,1,0,S10_00531,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C376217730,0.0484
S10_002656,542,TRANSFER,27711.99,C1566109174,487107.24,459395.25,C_SYN_640145984,0.0,27711.99,1,0,S10_00532,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1566109174,0.0569
S10_002657,542,TRANSFER,22915.12,C1566109174,459395.25,436480.13,C_SYN_110074698,0.0,22915.12,1,0,S10_00532,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1566109174,0.0499
S10_002658,543,TRANSFER,22110.78,C1566109174,436480.13,414369.35,C_SYN_591357106,0.0,22110.78,1,0,S10_00532,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1566109174,0.0507
S10_002659,542,TRANSFER,19756.6,C1566109174,414369.35,394612.75,C_SYN_175785378,0.0,19756.6,1,0,S10_00532,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1566109174,0.0477
S10_002660,546,TRANSFER,29282.32,C1566109174,394612.75,365330.43,C_SYN_354986026,0.0,29282.32,1,0,S10_00532,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1566109174,0.0742
S10_002661,428,TRANSFER,196332.46,C148882245,3356412.48,3160080.02,C_SYN_860371630,0.0,196332.46,1,0,S10_00533,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C148882245,0.0585
S10_002662,430,TRANSFER,153249.82,C148882245,3160080.02,3006830.2,C_SYN_244087593,0.0,153249.82,1,0,S10_00533,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C148882245,0.0485
S10_002663,427,TRANSFER,203998.55,C148882245,3006830.2,2802831.65,C_SYN_328544349,0.0,203998.55,1,0,S10_00533,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C148882245,0.0678
S10_002664,429,TRANSFER,147120.87,C148882245,2802831.65,2655710.78,C_SYN_245505695,0.0,147120.87,1,0,S10_00533,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C148882245,0.0525
S10_002665,431,TRANSFER,138401.42,C148882245,2655710.78,2517309.36,C_SYN_365759519,0.0,138401.42,1,0,S10_00533,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C148882245,0.0521
S10_002666,568,TRANSFER,513521.7,C355778325,12323223.36,11809701.66,C_SYN_534913389,0.0,513521.7,1,0,S10_00534,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C355778325,0.0417
S10_002667,568,TRANSFER,723207.38,C355778325,11809701.66,11086494.28,C_SYN_391900976,0.0,723207.38,1,0,S10_00534,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C355778325,0.0612
S10_002668,570,TRANSFER,618186.06,C355778325,11086494.28,10468308.22,C_SYN_308238208,0.0,618186.06,1,0,S10_00534,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C355778325,0.0558
S10_002669,566,TRANSFER,502683.32,C355778325,10468308.22,9965624.9,C_SYN_872758088,0.0,502683.32,1,0,S10_00534,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C355778325,0.048
S10_002670,565,TRANSFER,723207.38,C355778325,9965624.9,9242417.52,C_SYN_173724243,0.0,723207.38,1,0,S10_00534,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C355778325,0.0726
S10_002671,373,TRANSFER,199269.67,C713240088,5746227.8,5546958.13,C_SYN_483711954,0.0,199269.67,1,0,S10_00535,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C713240088,0.0347
S10_002672,375,TRANSFER,323443.08,C713240088,5546958.13,5223515.05,C_SYN_981998895,0.0,323443.08,1,0,S10_00535,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C713240088,0.0583
S10_002673,372,TRANSFER,295712.81,C713240088,5223515.05,4927802.24,C_SYN_906515325,0.0,295712.81,1,0,S10_00535,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C713240088,0.0566
S10_002674,375,TRANSFER,331011.57,C713240088,4927802.24,4596790.67,C_SYN_276937412,0.0,331011.57,1,0,S10_00535,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C713240088,0.0672
S10_002675,372,TRANSFER,287119.82,C713240088,4596790.67,4309670.85,C_SYN_492135439,0.0,287119.82,1,0,S10_00535,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C713240088,0.0625
S10_002676,507,TRANSFER,562276.96,C432838703,12772753.64,12210476.68,C_SYN_117636027,0.0,562276.96,1,0,S10_00536,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C432838703,0.044
S10_002677,508,TRANSFER,723207.38,C432838703,12210476.68,11487269.3,C_SYN_147301994,0.0,723207.38,1,0,S10_00536,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C432838703,0.0592
S10_002678,506,TRANSFER,486165.56,C432838703,11487269.3,11001103.74,C_SYN_887933688,0.0,486165.56,1,0,S10_00536,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C432838703,0.0423
S10_002679,504,TRANSFER,698331.13,C432838703,11001103.74,10302772.61,C_SYN_815696329,0.0,698331.13,1,0,S10_00536,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C432838703,0.0635
S10_002680,504,TRANSFER,723207.38,C432838703,10302772.61,9579565.23,C_SYN_506289303,0.0,723207.38,1,0,S10_00536,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C432838703,0.0702
S10_002681,395,TRANSFER,218490.48,C1792710731,5397261.16,5178770.68,C_SYN_698269474,0.0,218490.48,1,0,S10_00537,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1792710731,0.0405
S10_002682,393,TRANSFER,286396.67,C1792710731,5178770.68,4892374.01,C_SYN_580365560,0.0,286396.67,1,0,S10_00537,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1792710731,0.0553
S10_002683,393,TRANSFER,226649.5,C1792710731,4892374.01,4665724.51,C_SYN_544381158,0.0,226649.5,1,0,S10_00537,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1792710731,0.0463
S10_002684,396,TRANSFER,322901.48,C1792710731,4665724.51,4342823.03,C_SYN_667819305,0.0,322901.48,1,0,S10_00537,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1792710731,0.0692
S10_002685,393,TRANSFER,294877.16,C1792710731,4342823.03,4047945.87,C_SYN_869536596,0.0,294877.16,1,0,S10_00537,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1792710731,0.0679
S10_002686,230,TRANSFER,91404.38,C336701271,2146630.84,2055226.46,C_SYN_410591350,0.0,91404.38,1,0,S10_00538,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C336701271,0.0426
S10_002687,226,TRANSFER,83897.46,C336701271,2055226.46,1971329.0,C_SYN_809387425,0.0,83897.46,1,0,S10_00538,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C336701271,0.0408
S10_002688,229,TRANSFER,141300.72,C336701271,1971329.0,1830028.28,C_SYN_258255163,0.0,141300.72,1,0,S10_00538,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C336701271,0.0717
S10_002689,228,TRANSFER,122933.59,C336701271,1830028.28,1707094.69,C_SYN_371391612,0.0,122933.59,1,0,S10_00538,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C336701271,0.0672
S10_002690,226,TRANSFER,97121.56,C336701271,1707094.69,1609973.13,C_SYN_230803504,0.0,97121.56,1,0,S10_00538,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C336701271,0.0569
S10_002691,210,TRANSFER,105452.13,C785159372,2347201.28,2241749.15,C_SYN_584646447,0.0,105452.13,1,0,S10_00539,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C785159372,0.0449
S10_002692,209,TRANSFER,116545.43,C785159372,2241749.15,2125203.72,C_SYN_148701012,0.0,116545.43,1,0,S10_00539,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C785159372,0.052
S10_002693,209,TRANSFER,91897.87,C785159372,2125203.72,2033305.85,C_SYN_615503131,0.0,91897.87,1,0,S10_00539,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C785159372,0.0432
S10_002694,209,TRANSFER,143786.97,C785159372,2033305.85,1889518.88,C_SYN_343463875,0.0,143786.97,1,0,S10_00539,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C785159372,0.0707
S10_002695,212,TRANSFER,129117.92,C785159372,1889518.88,1760400.96,C_SYN_684569277,0.0,129117.92,1,0,S10_00539,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C785159372,0.0683
S10_002696,346,TRANSFER,148391.05,C1763878785,2474587.4,2326196.35,C_SYN_524699662,0.0,148391.05,1,0,S10_00540,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1763878785,0.06
S10_002697,343,TRANSFER,142509.74,C1763878785,2326196.35,2183686.61,C_SYN_383192195,0.0,142509.74,1,0,S10_00540,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1763878785,0.0613
S10_002698,347,TRANSFER,118679.92,C1763878785,2183686.61,2065006.69,C_SYN_204847547,0.0,118679.92,1,0,S10_00540,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1763878785,0.0543
S10_002699,346,TRANSFER,102025.51,C1763878785,2065006.69,1962981.18,C_SYN_744372371,0.0,102025.51,1,0,S10_00540,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1763878785,0.0494
S10_002700,343,TRANSFER,107040.63,C1763878785,1962981.18,1855940.55,C_SYN_635784585,0.0,107040.63,1,0,S10_00540,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1763878785,0.0545
S10_002701,620,TRANSFER,37783.12,C1468959149,935696.96,897913.84,C_SYN_142066702,0.0,37783.12,1,0,S10_00541,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1468959149,0.0404
S10_002702,621,TRANSFER,34789.56,C1468959149,897913.84,863124.28,C_SYN_252813296,0.0,34789.56,1,0,S10_00541,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1468959149,0.0387
S10_002703,621,TRANSFER,53573.66,C1468959149,863124.28,809550.62,C_SYN_120021787,0.0,53573.66,1,0,S10_00541,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1468959149,0.0621
S10_002704,619,TRANSFER,50531.08,C1468959149,809550.62,759019.54,C_SYN_369915631,0.0,50531.08,1,0,S10_00541,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1468959149,0.0624
S10_002705,620,TRANSFER,57246.82,C1468959149,759019.54,701772.72,C_SYN_907135852,0.0,57246.82,1,0,S10_00541,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1468959149,0.0754
S10_002706,544,TRANSFER,182314.21,C1011137022,5207475.2,5025160.99,C_SYN_459506836,0.0,182314.21,1,0,S10_00542,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1011137022,0.035
S10_002707,542,TRANSFER,310431.08,C1011137022,5025160.99,4714729.91,C_SYN_378491852,0.0,310431.08,1,0,S10_00542,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1011137022,0.0618
S10_002708,542,TRANSFER,260835.87,C1011137022,4714729.91,4453894.04,C_SYN_385481274,0.0,260835.87,1,0,S10_00542,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1011137022,0.0553
S10_002709,547,TRANSFER,213616.59,C1011137022,4453894.04,4240277.45,C_SYN_871620785,0.0,213616.59,1,0,S10_00542,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1011137022,0.048
S10_002710,544,TRANSFER,334671.05,C1011137022,4240277.45,3905606.4,C_SYN_203058116,0.0,334671.05,1,0,S10_00542,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1011137022,0.0789
S10_002711,279,TRANSFER,325792.98,C11051951,6319938.08,5994145.1,C_SYN_355239125,0.0,325792.98,1,0,S10_00543,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C11051951,0.0516
S10_002712,279,TRANSFER,284147.92,C11051951,5994145.1,5709997.18,C_SYN_315403979,0.0,284147.92,1,0,S10_00543,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C11051951,0.0474
S10_002713,278,TRANSFER,301441.7,C11051951,5709997.18,5408555.48,C_SYN_187289289,0.0,301441.7,1,0,S10_00543,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C11051951,0.0528
S10_002714,279,TRANSFER,376656.92,C11051951,5408555.48,5031898.56,C_SYN_882238497,0.0,376656.92,1,0,S10_00543,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C11051951,0.0696
S10_002715,282,TRANSFER,291945.0,C11051951,5031898.56,4739953.56,C_SYN_186881865,0.0,291945.0,1,0,S10_00543,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C11051951,0.058
S10_002716,149,TRANSFER,296165.9,C276224709,6689977.84,6393811.94,C_SYN_823794439,0.0,296165.9,1,0,S10_00544,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C276224709,0.0443
S10_002717,149,TRANSFER,362004.75,C276224709,6393811.94,6031807.19,C_SYN_895249993,0.0,362004.75,1,0,S10_00544,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C276224709,0.0566
S10_002718,151,TRANSFER,426492.73,C276224709,6031807.19,5605314.46,C_SYN_761913133,0.0,426492.73,1,0,S10_00544,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C276224709,0.0707
S10_002719,148,TRANSFER,344863.97,C276224709,5605314.46,5260450.49,C_SYN_586716740,0.0,344863.97,1,0,S10_00544,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C276224709,0.0615
S10_002720,148,TRANSFER,242967.11,C276224709,5260450.49,5017483.38,C_SYN_772287857,0.0,242967.11,1,0,S10_00544,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C276224709,0.0462
S10_002721,73,TRANSFER,24659.28,C1778181782,439718.6,415059.32,C_SYN_784805320,0.0,24659.28,1,0,S10_00545,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1778181782,0.0561
S10_002722,69,TRANSFER,17531.06,C1778181782,415059.32,397528.26,C_SYN_447857773,0.0,17531.06,1,0,S10_00545,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1778181782,0.0422
S10_002723,68,TRANSFER,23422.8,C1778181782,397528.26,374105.46,C_SYN_931607922,0.0,23422.8,1,0,S10_00545,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1778181782,0.0589
S10_002724,70,TRANSFER,27641.52,C1778181782,374105.46,346463.94,C_SYN_475598750,0.0,27641.52,1,0,S10_00545,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1778181782,0.0739
S10_002725,72,TRANSFER,16674.99,C1778181782,346463.94,329788.95,C_SYN_814188329,0.0,16674.99,1,0,S10_00545,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1778181782,0.0481
S10_002726,666,TRANSFER,445636.01,C109400208,10228963.96,9783327.95,C_SYN_208191133,0.0,445636.01,1,0,S10_00546,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C109400208,0.0436
S10_002727,667,TRANSFER,711536.26,C109400208,9783327.95,9071791.69,C_SYN_785419623,0.0,711536.26,1,0,S10_00546,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C109400208,0.0727
S10_002728,669,TRANSFER,448460.41,C109400208,9071791.69,8623331.28,C_SYN_654681418,0.0,448460.41,1,0,S10_00546,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C109400208,0.0494
S10_002729,670,TRANSFER,473698.41,C109400208,8623331.28,8149632.87,C_SYN_675050879,0.0,473698.41,1,0,S10_00546,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C109400208,0.0549
S10_002730,667,TRANSFER,477909.9,C109400208,8149632.87,7671722.97,C_SYN_616654790,0.0,477909.9,1,0,S10_00546,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C109400208,0.0586
S10_002731,86,TRANSFER,703460.47,C1797034468,13772519.24,13069058.77,C_SYN_754081608,0.0,703460.47,1,0,S10_00547,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1797034468,0.0511
S10_002732,85,TRANSFER,723207.38,C1797034468,13069058.77,12345851.39,C_SYN_993264539,0.0,723207.38,1,0,S10_00547,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1797034468,0.0553
S10_002733,90,TRANSFER,723207.38,C1797034468,12345851.39,11622644.01,C_SYN_160024396,0.0,723207.38,1,0,S10_00547,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1797034468,0.0586
S10_002734,86,TRANSFER,627022.86,C1797034468,11622644.01,10995621.15,C_SYN_113196706,0.0,627022.86,1,0,S10_00547,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1797034468,0.0539
S10_002735,85,TRANSFER,666231.72,C1797034468,10995621.15,10329389.43,C_SYN_862389160,0.0,666231.72,1,0,S10_00547,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1797034468,0.0606
S10_002736,143,TRANSFER,167456.99,C387640686,4715602.92,4548145.93,C_SYN_984279272,0.0,167456.99,1,0,S10_00548,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C387640686,0.0355
S10_002737,142,TRANSFER,201116.78,C387640686,4548145.93,4347029.15,C_SYN_422650441,0.0,201116.78,1,0,S10_00548,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C387640686,0.0442
S10_002738,140,TRANSFER,306953.7,C387640686,4347029.15,4040075.45,C_SYN_407890614,0.0,306953.7,1,0,S10_00548,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C387640686,0.0706
S10_002739,142,TRANSFER,251628.48,C387640686,4040075.45,3788446.97,C_SYN_253158787,0.0,251628.48,1,0,S10_00548,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C387640686,0.0623
S10_002740,142,TRANSFER,251744.78,C387640686,3788446.97,3536702.19,C_SYN_548631165,0.0,251744.78,1,0,S10_00548,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C387640686,0.0665
S10_002741,105,TRANSFER,352012.9,C1712736662,9141981.2,8789968.3,C_SYN_464640275,0.0,352012.9,1,0,S10_00549,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1712736662,0.0385
S10_002742,108,TRANSFER,498659.62,C1712736662,8789968.3,8291308.68,C_SYN_673667566,0.0,498659.62,1,0,S10_00549,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1712736662,0.0567
S10_002743,107,TRANSFER,420726.37,C1712736662,8291308.68,7870582.31,C_SYN_125281805,0.0,420726.37,1,0,S10_00549,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1712736662,0.0507
S10_002744,106,TRANSFER,571295.52,C1712736662,7870582.31,7299286.79,C_SYN_728079925,0.0,571295.52,1,0,S10_00549,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1712736662,0.0726
S10_002745,109,TRANSFER,442800.89,C1712736662,7299286.79,6856485.9,C_SYN_579472670,0.0,442800.89,1,0,S10_00549,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1712736662,0.0607
S10_002746,680,TRANSFER,503078.27,C1092063562,12131366.52,11628288.25,C_SYN_203436515,0.0,503078.27,1,0,S10_00550,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1092063562,0.0415
S10_002747,682,TRANSFER,577783.71,C1092063562,11628288.25,11050504.54,C_SYN_322968720,0.0,577783.71,1,0,S10_00550,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1092063562,0.0497
S10_002748,680,TRANSFER,557530.67,C1092063562,11050504.54,10492973.87,C_SYN_319747981,0.0,557530.67,1,0,S10_00550,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1092063562,0.0505
S10_002749,682,TRANSFER,723207.38,C1092063562,10492973.87,9769766.49,C_SYN_535892722,0.0,723207.38,1,0,S10_00550,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1092063562,0.0689
S10_002750,680,TRANSFER,671241.6,C1092063562,9769766.49,9098524.89,C_SYN_646228744,0.0,671241.6,1,0,S10_00550,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1092063562,0.0687
S10_002751,651,TRANSFER,609689.44,C435125514,14010075.84,13400386.4,C_SYN_308152303,0.0,609689.44,1,0,S10_00551,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C435125514,0.0435
S10_002752,651,TRANSFER,723207.38,C435125514,13400386.4,12677179.02,C_SYN_839458906,0.0,723207.38,1,0,S10_00551,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C435125514,0.054
S10_002753,652,TRANSFER,723207.38,C435125514,12677179.02,11953971.64,C_SYN_531694259,0.0,723207.38,1,0,S10_00551,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C435125514,0.057
S10_002754,655,TRANSFER,723207.38,C435125514,11953971.64,11230764.26,C_SYN_382989395,0.0,723207.38,1,0,S10_00551,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C435125514,0.0605
S10_002755,652,TRANSFER,723207.38,C435125514,11230764.26,10507556.88,C_SYN_649100027,0.0,723207.38,1,0,S10_00551,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C435125514,0.0644
