record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,chain_position,chain_role,chain_total_amount,cashout_ratio,chain_id
S06_004250,216,CASH_OUT,1867142.12,C_SYN_171716605,2213183.86,346041.74,CASH_OUT,0.0,0.0,1,0,S06_02125,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4080325.98,0.8436,S06_02125
S06_004251,283,TRANSFER,3130574.21,C1662781578,7402799.19,4272224.98,C_SYN_855946108,0.0,3130574.21,1,0,S06_02126,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,5765274.62,0.8416,S06_02126
S06_004252,285,CASH_OUT,2634700.41,C_SYN_855946108,3130574.21,495873.8,CASH_OUT,0.0,0.0,1,0,S06_02126,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,5765274.62,0.8416,S06_02126
S06_004253,15,TRANSFER,2084710.71,C276695315,4991585.67,2906874.96,C_SYN_205180270,0.0,2084710.71,1,0,S06_02127,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4015675.33,0.9263,S06_02127
S06_004254,17,CASH_OUT,1930964.62,C_SYN_205180270,2084710.71,153746.09,CASH_OUT,0.0,0.0,1,0,S06_02127,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4015675.33,0.9263,S06_02127
S06_004255,228,TRANSFER,1875448.94,C458716822,4128796.9,2253347.96,C_SYN_479207802,0.0,1875448.94,1,0,S06_02128,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3465273.89,0.8477,S06_02128
S06_004256,231,CASH_OUT,1589824.95,C_SYN_479207802,1875448.94,285623.99,CASH_OUT,0.0,0.0,1,0,S06_02128,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3465273.89,0.8477,S06_02128
S06_004257,307,TRANSFER,2544750.54,C859904523,5572464.17,3027713.63,C_SYN_908171632,0.0,2544750.54,1,0,S06_02129,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4758039.75,0.8697,S06_02129
S06_004258,309,CASH_OUT,2213289.21,C_SYN_908171632,2544750.54,331461.33,CASH_OUT,0.0,0.0,1,0,S06_02129,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4758039.75,0.8697,S06_02129
S06_004259,365,TRANSFER,2224591.18,C1984957464,4037792.33,1813201.15,C_SYN_528862645,0.0,2224591.18,1,0,S06_02130,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4157376.32,0.8688,S06_02130
S06_004260,368,CASH_OUT,1932785.14,C_SYN_528862645,2224591.18,291806.04,CASH_OUT,0.0,0.0,1,0,S06_02130,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4157376.32,0.8688,S06_02130
S06_004261,19,TRANSFER,1899022.23,C609525355,3181726.23,1282704.0,C_SYN_341418630,0.0,1899022.23,1,0,S06_02131,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3516904.41,0.852,S06_02131
S06_004262,22,CASH_OUT,1617882.18,C_SYN_341418630,1899022.23,281140.05,CASH_OUT,0.0,0.0,1,0,S06_02131,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3516904.41,0.852,S06_02131
S06_004263,376,TRANSFER,2072087.03,C1258921271,3310323.08,1238236.05,C_SYN_272849977,0.0,2072087.03,1,0,S06_02132,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3940559.97,0.9017,S06_02132
S06_004264,378,CASH_OUT,1868472.94,C_SYN_272849977,2072087.03,203614.09,CASH_OUT,0.0,0.0,1,0,S06_02132,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3940559.97,0.9017,S06_02132
S06_004265,173,TRANSFER,2063565.05,C1449253498,3981786.27,1918221.22,C_SYN_245068508,0.0,2063565.05,1,0,S06_02133,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3978780.88,0.9281,S06_02133
S06_004266,176,CASH_OUT,1915215.83,C_SYN_245068508,2063565.05,148349.22,CASH_OUT,0.0,0.0,1,0,S06_02133,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3978780.88,0.9281,S06_02133
S06_004267,292,TRANSFER,1926846.68,C2003255230,3182509.0,1255662.32,C_SYN_452053228,0.0,1926846.68,1,0,S06_02134,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3738005.24,0.94,S06_02134
S06_004268,295,CASH_OUT,1811158.56,C_SYN_452053228,1926846.68,115688.12,CASH_OUT,0.0,0.0,1,0,S06_02134,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3738005.24,0.94,S06_02134
S06_004269,161,TRANSFER,2115015.12,C114208873,4715821.31,2600806.19,C_SYN_999488086,0.0,2115015.12,1,0,S06_02135,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4052067.23,0.9159,S06_02135
S06_004270,164,CASH_OUT,1937052.11,C_SYN_999488086,2115015.12,177963.01,CASH_OUT,0.0,0.0,1,0,S06_02135,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4052067.23,0.9159,S06_02135
S06_004271,533,TRANSFER,1933913.2,C447173496,3717661.66,1783748.46,C_SYN_838023804,0.0,1933913.2,1,0,S06_02136,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3577796.7,0.85,S06_02136
S06_004272,534,CASH_OUT,1643883.5,C_SYN_838023804,1933913.2,290029.7,CASH_OUT,0.0,0.0,1,0,S06_02136,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3577796.7,0.85,S06_02136
S06_004273,38,TRANSFER,2150187.97,C1719500837,4822079.8,2671891.83,C_SYN_396224040,0.0,2150187.97,1,0,S06_02137,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3994330.8,0.8577,S06_02137
S06_004274,41,CASH_OUT,1844142.83,C_SYN_396224040,2150187.97,306045.14,CASH_OUT,0.0,0.0,1,0,S06_02137,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3994330.8,0.8577,S06_02137
S06_004275,424,TRANSFER,2323134.17,C1517805884,5086127.83,2762993.66,C_SYN_399392509,0.0,2323134.17,1,0,S06_02138,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4274315.6,0.8399,S06_02138
S06_004276,425,CASH_OUT,1951181.43,C_SYN_399392509,2323134.17,371952.74,CASH_OUT,0.0,0.0,1,0,S06_02138,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4274315.6,0.8399,S06_02138
S06_004277,164,TRANSFER,2498669.34,C1199416153,4337490.36,1838821.02,C_SYN_633310806,0.0,2498669.34,1,0,S06_02139,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4392784.07,0.758,S06_02139
S06_004278,166,CASH_OUT,1894114.73,C_SYN_633310806,2498669.34,604554.61,CASH_OUT,0.0,0.0,1,0,S06_02139,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4392784.07,0.758,S06_02139
S06_004279,263,TRANSFER,2479640.61,C1520241497,4962337.94,2482697.33,C_SYN_979764793,0.0,2479640.61,1,0,S06_02140,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4341593.67,0.7509,S06_02140
S06_004280,266,CASH_OUT,1861953.06,C_SYN_979764793,2479640.61,617687.55,CASH_OUT,0.0,0.0,1,0,S06_02140,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4341593.67,0.7509,S06_02140
S06_004281,292,TRANSFER,1697770.82,C60002584,3354450.18,1656679.36,C_SYN_759557292,0.0,1697770.82,1,0,S06_02141,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3032668.88,0.7863,S06_02141
S06_004282,295,CASH_OUT,1334898.06,C_SYN_759557292,1697770.82,362872.76,CASH_OUT,0.0,0.0,1,0,S06_02141,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3032668.88,0.7863,S06_02141
S06_004283,306,TRANSFER,36164419.99,C1723789467,83860044.7,47695624.71,C_SYN_373925704,0.0,36164419.99,1,0,S06_02142,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,68195019.78,0.8857,S06_02142
S06_004284,308,CASH_OUT,32030599.79,C_SYN_373925704,36164419.99,4133820.2,CASH_OUT,0.0,0.0,1,0,S06_02142,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,68195019.78,0.8857,S06_02142
S06_004285,385,TRANSFER,5328866.15,C1055721334,8253569.7,2924703.55,C_SYN_649504857,0.0,5328866.15,1,0,S06_02143,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,9460364.76,0.7753,S06_02143
S06_004286,386,CASH_OUT,4131498.61,C_SYN_649504857,5328866.15,1197367.54,CASH_OUT,0.0,0.0,1,0,S06_02143,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,9460364.76,0.7753,S06_02143
S06_004287,348,TRANSFER,4417989.93,C811160186,10343371.76,5925381.83,C_SYN_588809693,0.0,4417989.93,1,0,S06_02144,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,8058557.97,0.824,S06_02144
S06_004288,349,CASH_OUT,3640568.04,C_SYN_588809693,4417989.93,777421.89,CASH_OUT,0.0,0.0,1,0,S06_02144,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,8058557.97,0.824,S06_02144
S06_004289,46,TRANSFER,2243428.61,C1979257073,4852656.92,2609228.31,C_SYN_590119158,0.0,2243428.61,1,0,S06_02145,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4167824.68,0.8578,S06_02145
S06_004290,47,CASH_OUT,1924396.07,C_SYN_590119158,2243428.61,319032.54,CASH_OUT,0.0,0.0,1,0,S06_02145,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4167824.68,0.8578,S06_02145
S06_004291,382,TRANSFER,2449401.24,C520380458,3766132.93,1316731.69,C_SYN_991749593,0.0,2449401.24,1,0,S06_02146,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4510938.25,0.8416,S06_02146
S06_004292,385,CASH_OUT,2061537.01,C_SYN_991749593,2449401.24,387864.23,CASH_OUT,0.0,0.0,1,0,S06_02146,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4510938.25,0.8416,S06_02146
S06_004293,379,TRANSFER,2368386.22,C120820783,4942883.34,2574497.12,C_SYN_845280289,0.0,2368386.22,1,0,S06_02147,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4465431.15,0.8854,S06_02147
S06_004294,382,CASH_OUT,2097044.93,C_SYN_845280289,2368386.22,271341.29,CASH_OUT,0.0,0.0,1,0,S06_02147,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4465431.15,0.8854,S06_02147
S06_004295,134,TRANSFER,1745984.86,C1140347527,3093351.98,1347367.12,C_SYN_537678890,0.0,1745984.86,1,0,S06_02148,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3214886.03,0.8413,S06_02148
S06_004296,135,CASH_OUT,1468901.17,C_SYN_537678890,1745984.86,277083.69,CASH_OUT,0.0,0.0,1,0,S06_02148,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3214886.03,0.8413,S06_02148
S06_004297,356,TRANSFER,2288593.11,C541420039,5362629.41,3074036.3,C_SYN_967834302,0.0,2288593.11,1,0,S06_02149,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4406195.94,0.9253,S06_02149
S06_004298,359,CASH_OUT,2117602.83,C_SYN_967834302,2288593.11,170990.28,CASH_OUT,0.0,0.0,1,0,S06_02149,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4406195.94,0.9253,S06_02149
S06_004299,20,TRANSFER,2905592.32,C1646663683,5703185.68,2797593.36,C_SYN_128944126,0.0,2905592.32,1,0,S06_02150,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,5128745.08,0.7651,S06_02150
S06_004300,23,CASH_OUT,2223152.76,C_SYN_128944126,2905592.32,682439.56,CASH_OUT,0.0,0.0,1,0,S06_02150,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,5128745.08,0.7651,S06_02150
S06_004301,409,TRANSFER,2626837.41,C699444342,3972854.42,1346017.01,C_SYN_840142692,0.0,2626837.41,1,0,S06_02151,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,5089893.91,0.9377,S06_02151
S06_004302,411,CASH_OUT,2463056.5,C_SYN_840142692,2626837.41,163780.91,CASH_OUT,0.0,0.0,1,0,S06_02151,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,5089893.91,0.9377,S06_02151
S06_004303,29,TRANSFER,1709937.95,C95566176,3342216.51,1632278.56,C_SYN_253028808,0.0,1709937.95,1,0,S06_02152,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3260851.39,0.907,S06_02152
S06_004304,30,CASH_OUT,1550913.44,C_SYN_253028808,1709937.95,159024.51,CASH_OUT,0.0,0.0,1,0,S06_02152,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3260851.39,0.907,S06_02152
S06_004305,267,TRANSFER,1927160.66,C652531848,4489365.4,2562204.74,C_SYN_471601384,0.0,1927160.66,1,0,S06_02153,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3430012.62,0.7798,S06_02153
S06_004306,270,CASH_OUT,1502851.96,C_SYN_471601384,1927160.66,424308.7,CASH_OUT,0.0,0.0,1,0,S06_02153,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3430012.62,0.7798,S06_02153
S06_004307,336,TRANSFER,1999902.96,C531614673,3016963.15,1017060.19,C_SYN_459091743,0.0,1999902.96,1,0,S06_02154,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3621452.39,0.8108,S06_02154
S06_004308,339,CASH_OUT,1621549.43,C_SYN_459091743,1999902.96,378353.53,CASH_OUT,0.0,0.0,1,0,S06_02154,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3621452.39,0.8108,S06_02154
S06_004309,23,TRANSFER,2172105.37,C960297055,3326829.19,1154723.82,C_SYN_200468847,0.0,2172105.37,1,0,S06_02155,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4203767.99,0.9353,S06_02155
S06_004310,24,CASH_OUT,2031662.62,C_SYN_200468847,2172105.37,140442.75,CASH_OUT,0.0,0.0,1,0,S06_02155,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4203767.99,0.9353,S06_02155
S06_004311,21,TRANSFER,2570835.95,C580853961,4389644.1,1818808.15,C_SYN_152102474,0.0,2570835.95,1,0,S06_02156,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4804129.83,0.8687,S06_02156
S06_004312,24,CASH_OUT,2233293.88,C_SYN_152102474,2570835.95,337542.07,CASH_OUT,0.0,0.0,1,0,S06_02156,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4804129.83,0.8687,S06_02156
S06_004313,20,TRANSFER,1692008.3,C1664435159,3226939.11,1534930.81,C_SYN_314015883,0.0,1692008.3,1,0,S06_02157,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3191148.43,0.886,S06_02157
S06_004314,21,CASH_OUT,1499140.13,C_SYN_314015883,1692008.3,192868.17,CASH_OUT,0.0,0.0,1,0,S06_02157,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3191148.43,0.886,S06_02157
S06_004315,358,TRANSFER,1669785.86,C546881711,2642944.2,973158.34,C_SYN_433803748,0.0,1669785.86,1,0,S06_02158,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3104065.78,0.859,S06_02158
S06_004316,361,CASH_OUT,1434279.92,C_SYN_433803748,1669785.86,235505.94,CASH_OUT,0.0,0.0,1,0,S06_02158,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3104065.78,0.859,S06_02158
S06_004317,257,TRANSFER,1750671.25,C795499409,3488870.54,1738199.29,C_SYN_672448345,0.0,1750671.25,1,0,S06_02159,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3164323.27,0.8075,S06_02159
S06_004318,260,CASH_OUT,1413652.02,C_SYN_672448345,1750671.25,337019.23,CASH_OUT,0.0,0.0,1,0,S06_02159,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3164323.27,0.8075,S06_02159
S06_004319,40,TRANSFER,2888587.38,C1341478139,4865633.37,1977045.99,C_SYN_480043841,0.0,2888587.38,1,0,S06_02160,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,5333991.19,0.8466,S06_02160
S06_004320,43,CASH_OUT,2445403.81,C_SYN_480043841,2888587.38,443183.57,CASH_OUT,0.0,0.0,1,0,S06_02160,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,5333991.19,0.8466,S06_02160
S06_004321,239,TRANSFER,2281186.52,C190736105,3811646.62,1530460.1,C_SYN_884909010,0.0,2281186.52,1,0,S06_02161,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4011647.63,0.7586,S06_02161
S06_004322,242,CASH_OUT,1730461.11,C_SYN_884909010,2281186.52,550725.41,CASH_OUT,0.0,0.0,1,0,S06_02161,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4011647.63,0.7586,S06_02161
S06_004323,334,TRANSFER,9765024.79,C1657459011,22814916.62,13049891.83,C_SYN_996745641,0.0,9765024.79,1,0,S06_02162,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,17574444.75,0.7997,S06_02162
S06_004324,335,CASH_OUT,7809419.96,C_SYN_996745641,9765024.79,1955604.83,CASH_OUT,0.0,0.0,1,0,S06_02162,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,17574444.75,0.7997,S06_02162
S06_004325,36,TRANSFER,2139882.61,C309842136,5256617.62,3116735.01,C_SYN_687235359,0.0,2139882.61,1,0,S06_02163,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3977722.46,0.8589,S06_02163
S06_004326,37,CASH_OUT,1837839.85,C_SYN_687235359,2139882.61,302042.76,CASH_OUT,0.0,0.0,1,0,S06_02163,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3977722.46,0.8589,S06_02163
S06_004327,402,TRANSFER,2648613.01,C2012628276,4957072.88,2308459.87,C_SYN_937648449,0.0,2648613.01,1,0,S06_02164,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4832323.61,0.8245,S06_02164
S06_004328,403,CASH_OUT,2183710.6,C_SYN_937648449,2648613.01,464902.41,CASH_OUT,0.0,0.0,1,0,S06_02164,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4832323.61,0.8245,S06_02164
S06_004329,187,TRANSFER,2432906.33,C1959771938,5531013.56,3098107.23,C_SYN_539474717,0.0,2432906.33,1,0,S06_02165,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4729089.63,0.9438,S06_02165
S06_004330,190,CASH_OUT,2296183.3,C_SYN_539474717,2432906.33,136723.03,CASH_OUT,0.0,0.0,1,0,S06_02165,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4729089.63,0.9438,S06_02165
S06_004331,340,TRANSFER,1941981.44,C252041677,4049225.3,2107243.86,C_SYN_171828429,0.0,1941981.44,1,0,S06_02166,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3750337.16,0.9312,S06_02166
S06_004332,343,CASH_OUT,1808355.72,C_SYN_171828429,1941981.44,133625.72,CASH_OUT,0.0,0.0,1,0,S06_02166,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3750337.16,0.9312,S06_02166
S06_004333,355,TRANSFER,2190629.74,C689248307,4800840.05,2610210.31,C_SYN_432994860,0.0,2190629.74,1,0,S06_02167,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4059263.35,0.853,S06_02167
S06_004334,357,CASH_OUT,1868633.61,C_SYN_432994860,2190629.74,321996.13,CASH_OUT,0.0,0.0,1,0,S06_02167,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4059263.35,0.853,S06_02167
S06_004335,46,TRANSFER,2552146.65,C1792923478,4796991.65,2244845.0,C_SYN_307027054,0.0,2552146.65,1,0,S06_02168,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4752368.41,0.8621,S06_02168
S06_004336,49,CASH_OUT,2200221.76,C_SYN_307027054,2552146.65,351924.89,CASH_OUT,0.0,0.0,1,0,S06_02168,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4752368.41,0.8621,S06_02168
S06_004337,238,TRANSFER,7086359.0,C150256169,11375681.49,4289322.49,C_SYN_436333351,0.0,7086359.0,1,0,S06_02169,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,13417731.75,0.8935,S06_02169
S06_004338,240,CASH_OUT,6331372.75,C_SYN_436333351,7086359.0,754986.25,CASH_OUT,0.0,0.0,1,0,S06_02169,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,13417731.75,0.8935,S06_02169
S06_004339,234,TRANSFER,2068826.77,C1413813341,3762580.74,1693753.97,C_SYN_860908760,0.0,2068826.77,1,0,S06_02170,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3875628.33,0.8733,S06_02170
S06_004340,236,CASH_OUT,1806801.56,C_SYN_860908760,2068826.77,262025.21,CASH_OUT,0.0,0.0,1,0,S06_02170,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3875628.33,0.8733,S06_02170
S06_004341,181,TRANSFER,2091205.41,C130972785,5023536.06,2932330.65,C_SYN_313748510,0.0,2091205.41,1,0,S06_02171,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3972687.59,0.8997,S06_02171
S06_004342,184,CASH_OUT,1881482.18,C_SYN_313748510,2091205.41,209723.23,CASH_OUT,0.0,0.0,1,0,S06_02171,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3972687.59,0.8997,S06_02171
S06_004343,328,TRANSFER,2109643.95,C418632628,3927292.64,1817648.69,C_SYN_883618578,0.0,2109643.95,1,0,S06_02172,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4065403.23,0.9271,S06_02172
