record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,severity,is_legitimate_counterexample,dispersion_position,destinations_in_scenario,step_gap_from_previous,scenario_step_window,scenario_total_amount,sender_balance_usage_ratio,destination_balance_usage_ratio,dispersion_pattern,historical_pattern
L10_002998,90,TRANSFER,93931.21,LD000600_S,2055506.67,1961575.46,LD000600_D3,1276938.41,1370869.62,0,0,L10_000600,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,9,320045.66,0.045697,0.07356,ONE_TO_MANY,NORMAL
L10_002999,93,TRANSFER,74512.93,LD000600_S,1961575.46,1887062.53,LD000600_D4,619896.84,694409.77,0,0,L10_000600,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,3,9,320045.66,0.037986,0.120202,ONE_TO_MANY,NORMAL
L10_003000,95,TRANSFER,73470.49,LD000600_S,1887062.53,1813592.04,LD000600_D5,529601.94,603072.43,0,0,L10_000600,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,2,9,320045.66,0.038934,0.138728,ONE_TO_MANY,NORMAL
L10_003001,852,TRANSFER,41443.33,LD000601_S,1816595.21,1775151.88,LD000601_D1,910409.89,951853.22,0,0,L10_000601,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,10,272489.28,0.022814,0.045522,ONE_TO_MANY,NORMAL
L10_003002,855,TRANSFER,42688.35,LD000601_S,1775151.88,1732463.53,LD000601_D2,520320.08,563008.43,0,0,L10_000601,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,3,10,272489.28,0.024048,0.082042,ONE_TO_MANY,NORMAL
L10_003003,856,TRANSFER,62649.76,LD000601_S,1732463.53,1669813.77,LD000601_D3,659737.08,722386.84,0,0,L10_000601,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,10,272489.28,0.036162,0.094962,ONE_TO_MANY,NORMAL
L10_003004,859,TRANSFER,63099.11,LD000601_S,1669813.77,1606714.66,LD000601_D4,926607.05,989706.16,0,0,L10_000601,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,3,10,272489.28,0.037788,0.068097,ONE_TO_MANY,NORMAL
L10_003005,862,TRANSFER,62608.73,LD000601_S,1606714.66,1544105.93,LD000601_D5,885142.73,947751.46,0,0,L10_000601,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,3,10,272489.28,0.038967,0.070733,ONE_TO_MANY,NORMAL
L10_003006,109,TRANSFER,38927.75,LD000602_S,1523950.69,1485022.94,LD000602_D1,1248022.58,1286950.33,0,0,L10_000602,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,4,228592.59,0.025544,0.031192,ONE_TO_MANY,NORMAL
L10_003007,110,TRANSFER,75666.22,LD000602_S,1485022.94,1409356.72,LD000602_D2,498617.8,574284.02,0,0,L10_000602,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,1,4,228592.59,0.050953,0.151752,ONE_TO_MANY,NORMAL
L10_003008,111,TRANSFER,43194.41,LD000602_S,1409356.72,1366162.31,LD000602_D3,990586.65,1033781.06,0,0,L10_000602,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,4,228592.59,0.030648,0.043605,ONE_TO_MANY,NORMAL
L10_003009,112,TRANSFER,33007.23,LD000602_S,1366162.31,1333155.08,LD000602_D4,883236.29,916243.52,0,0,L10_000602,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,1,4,228592.59,0.024161,0.037371,ONE_TO_MANY,NORMAL
L10_003010,113,TRANSFER,37796.98,LD000602_S,1333155.08,1295358.1,LD000602_D5,1238608.75,1276405.73,0,0,L10_000602,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,1,4,228592.59,0.028352,0.030516,ONE_TO_MANY,NORMAL
L10_003011,361,TRANSFER,48970.48,LD000603_S,2224417.44,2175446.96,LD000603_D1,599553.52,648524.0,0,0,L10_000603,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,8,333662.61,0.022015,0.081678,ONE_TO_MANY,NORMAL
L10_003012,364,TRANSFER,44671.04,LD000603_S,2175446.96,2130775.92,LD000603_D2,890882.56,935553.6,0,0,L10_000603,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,3,8,333662.61,0.020534,0.050142,ONE_TO_MANY,NORMAL
L10_003013,367,TRANSFER,120265.97,LD000603_S,2130775.92,2010509.95,LD000603_D3,788752.3,909018.27,0,0,L10_000603,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,3,8,333662.61,0.056442,0.152476,ONE_TO_MANY,NORMAL
L10_003014,368,TRANSFER,85863.69,LD000603_S,2010509.95,1924646.26,LD000603_D4,991238.75,1077102.44,0,0,L10_000603,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,1,8,333662.61,0.042707,0.086623,ONE_TO_MANY,NORMAL
L10_003015,369,TRANSFER,33891.43,LD000603_S,1924646.26,1890754.83,LD000603_D5,813601.8,847493.23,0,0,L10_000603,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,1,8,333662.61,0.017609,0.041656,ONE_TO_MANY,NORMAL
L10_003016,679,TRANSFER,45928.97,LD000604_S,1565156.82,1519227.85,LD000604_D1,797388.04,843317.01,0,0,L10_000604,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,6,234773.51,0.029345,0.057599,ONE_TO_MANY,NORMAL
L10_003017,681,TRANSFER,37750.88,LD000604_S,1519227.85,1481476.97,LD000604_D2,1120245.12,1157996.0,0,0,L10_000604,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,2,6,234773.51,0.024849,0.033699,ONE_TO_MANY,NORMAL
L10_003018,683,TRANSFER,40213.1,LD000604_S,1481476.97,1441263.87,LD000604_D3,763021.2,803234.3,0,0,L10_000604,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,2,6,234773.51,0.027144,0.052702,ONE_TO_MANY,NORMAL
L10_003019,684,TRANSFER,24982.33,LD000604_S,1441263.87,1416281.54,LD000604_D4,992125.91,1017108.24,0,0,L10_000604,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,1,6,234773.51,0.017334,0.025181,ONE_TO_MANY,NORMAL
L10_003020,685,TRANSFER,85898.23,LD000604_S,1416281.54,1330383.31,LD000604_D5,1056370.1,1142268.33,0,0,L10_000604,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,1,6,234773.51,0.060651,0.081315,ONE_TO_MANY,NORMAL
L10_003021,124,TRANSFER,55665.56,LD000605_S,1575160.64,1519495.08,LD000605_D1,863474.23,919139.79,0,0,L10_000605,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,9,236274.09,0.03534,0.064467,ONE_TO_MANY,NORMAL
L10_003022,126,TRANSFER,40051.66,LD000605_S,1519495.08,1479443.42,LD000605_D2,632239.02,672290.68,0,0,L10_000605,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,2,9,236274.09,0.026359,0.063349,ONE_TO_MANY,NORMAL
L10_003023,129,TRANSFER,16542.62,LD000605_S,1479443.42,1462900.8,LD000605_D3,453412.92,469955.54,0,0,L10_000605,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,3,9,236274.09,0.011182,0.036485,ONE_TO_MANY,NORMAL
L10_003024,131,TRANSFER,64214.29,LD000605_S,1462900.8,1398686.51,LD000605_D4,599261.66,663475.95,0,0,L10_000605,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,2,9,236274.09,0.043895,0.107156,ONE_TO_MANY,NORMAL
L10_003025,133,TRANSFER,59799.96,LD000605_S,1398686.51,1338886.55,LD000605_D5,1213712.67,1273512.63,0,0,L10_000605,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,2,9,236274.09,0.042754,0.04927,ONE_TO_MANY,NORMAL
L10_003026,446,TRANSFER,72850.66,LD000606_S,1723284.86,1650434.2,LD000606_D1,1037631.73,1110482.39,0,0,L10_000606,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,5,258492.73,0.042274,0.070209,ONE_TO_MANY,NORMAL
L10_003027,447,TRANSFER,73278.5,LD000606_S,1650434.2,1577155.7,LD000606_D2,1114293.7,1187572.2,0,0,L10_000606,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,1,5,258492.73,0.0444,0.065762,ONE_TO_MANY,NORMAL
L10_003028,448,TRANSFER,69793.82,LD000606_S,1577155.7,1507361.88,LD000606_D3,605740.77,675534.59,0,0,L10_000606,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,5,258492.73,0.044253,0.115221,ONE_TO_MANY,NORMAL
L10_003029,450,TRANSFER,25953.04,LD000606_S,1507361.88,1481408.84,LD000606_D4,822096.95,848049.99,0,0,L10_000606,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,2,5,258492.73,0.017218,0.031569,ONE_TO_MANY,NORMAL
L10_003030,451,TRANSFER,16616.71,LD000606_S,1481408.84,1464792.13,LD000606_D5,471309.95,487926.66,0,0,L10_000606,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,1,5,258492.73,0.011217,0.035256,ONE_TO_MANY,NORMAL
L10_003031,328,TRANSFER,63959.14,LD000607_S,1906796.54,1842837.4,LD000607_D1,576044.1,640003.24,0,0,L10_000607,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,7,286019.48,0.033543,0.111032,ONE_TO_MANY,NORMAL
L10_003032,330,TRANSFER,62042.34,LD000607_S,1842837.4,1780795.06,LD000607_D2,1245707.5,1307749.84,0,0,L10_000607,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,2,7,286019.48,0.033667,0.049805,ONE_TO_MANY,NORMAL
L10_003033,331,TRANSFER,18726.5,LD000607_S,1780795.06,1762068.56,LD000607_D3,879875.41,898601.91,0,0,L10_000607,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,7,286019.48,0.010516,0.021283,ONE_TO_MANY,NORMAL
L10_003034,334,TRANSFER,80534.12,LD000607_S,1762068.56,1681534.44,LD000607_D4,758127.93,838662.05,0,0,L10_000607,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,3,7,286019.48,0.045704,0.106228,ONE_TO_MANY,NORMAL
L10_003035,335,TRANSFER,60757.38,LD000607_S,1681534.44,1620777.06,LD000607_D5,941241.4,1001998.78,0,0,L10_000607,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,1,7,286019.48,0.036132,0.06455,ONE_TO_MANY,NORMAL
L10_003036,653,TRANSFER,71513.15,LD000608_S,2306388.65,2234875.5,LD000608_D1,506996.63,578509.78,0,0,L10_000608,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,10,345958.3,0.031007,0.141053,ONE_TO_MANY,NORMAL
L10_003037,654,TRANSFER,90696.3,LD000608_S,2234875.5,2144179.2,LD000608_D2,1258889.12,1349585.42,0,0,L10_000608,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,1,10,345958.3,0.040582,0.072045,ONE_TO_MANY,NORMAL
L10_003038,657,TRANSFER,92816.95,LD000608_S,2144179.2,2051362.25,LD000608_D3,1128021.57,1220838.52,0,0,L10_000608,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,3,10,345958.3,0.043288,0.082283,ONE_TO_MANY,NORMAL
L10_003039,660,TRANSFER,14054.61,LD000608_S,2051362.25,2037307.64,LD000608_D4,495287.53,509342.14,0,0,L10_000608,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,3,10,345958.3,0.006851,0.028377,ONE_TO_MANY,NORMAL
L10_003040,663,TRANSFER,76877.29,LD000608_S,2037307.64,1960430.35,LD000608_D5,554521.08,631398.37,0,0,L10_000608,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,3,10,345958.3,0.037735,0.138637,ONE_TO_MANY,NORMAL
L10_003041,485,TRANSFER,23119.84,LD000609_S,2483363.58,2460243.74,LD000609_D1,1165398.88,1188518.72,0,0,L10_000609,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,7,372504.54,0.00931,0.019839,ONE_TO_MANY,NORMAL
L10_003042,486,TRANSFER,99889.53,LD000609_S,2460243.74,2360354.21,LD000609_D2,447251.06,547140.59,0,0,L10_000609,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,1,7,372504.54,0.040601,0.223341,ONE_TO_MANY,NORMAL
L10_003043,487,TRANSFER,84693.24,LD000609_S,2360354.21,2275660.97,LD000609_D3,742470.83,827164.07,0,0,L10_000609,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,7,372504.54,0.035882,0.114069,ONE_TO_MANY,NORMAL
L10_003044,489,TRANSFER,99816.69,LD000609_S,2275660.97,2175844.28,LD000609_D4,1210937.35,1310754.04,0,0,L10_000609,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,2,7,372504.54,0.043863,0.082429,ONE_TO_MANY,NORMAL
L10_003045,492,TRANSFER,64985.24,LD000609_S,2175844.28,2110859.04,LD000609_D5,635148.19,700133.43,0,0,L10_000609,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,3,7,372504.54,0.029867,0.102315,ONE_TO_MANY,NORMAL
L10_003046,464,TRANSFER,42782.38,LD000610_S,1848602.09,1805819.71,LD000610_D1,530738.87,573521.25,0,0,L10_000610,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,7,277290.31,0.023143,0.080609,ONE_TO_MANY,NORMAL
L10_003047,465,TRANSFER,62352.99,LD000610_S,1805819.71,1743466.72,LD000610_D2,468994.54,531347.53,0,0,L10_000610,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,1,7,277290.31,0.034529,0.13295,ONE_TO_MANY,NORMAL
L10_003048,466,TRANSFER,62572.31,LD000610_S,1743466.72,1680894.41,LD000610_D3,707241.63,769813.94,0,0,L10_000610,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,7,277290.31,0.03589,0.088474,ONE_TO_MANY,NORMAL
L10_003049,469,TRANSFER,83200.11,LD000610_S,1680894.41,1597694.3,LD000610_D4,1166818.65,1250018.76,0,0,L10_000610,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,3,7,277290.31,0.049498,0.071305,ONE_TO_MANY,NORMAL
L10_003050,471,TRANSFER,26382.52,LD000610_S,1597694.3,1571311.78,LD000610_D5,1171335.32,1197717.84,0,0,L10_000610,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,2,7,277290.31,0.016513,0.022523,ONE_TO_MANY,NORMAL
L10_003051,328,TRANSFER,25931.41,LD000611_S,1693195.11,1667263.7,LD000611_D1,1274513.5,1300444.91,0,0,L10_000611,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,10,253979.26,0.015315,0.020346,ONE_TO_MANY,NORMAL
L10_003052,331,TRANSFER,72052.43,LD000611_S,1667263.7,1595211.27,LD000611_D2,1156083.13,1228135.56,0,0,L10_000611,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,3,10,253979.26,0.043216,0.062325,ONE_TO_MANY,NORMAL
L10_003053,334,TRANSFER,35730.55,LD000611_S,1595211.27,1559480.72,LD000611_D3,642768.94,678499.49,0,0,L10_000611,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,3,10,253979.26,0.022399,0.055588,ONE_TO_MANY,NORMAL
L10_003054,336,TRANSFER,78383.62,LD000611_S,1559480.72,1481097.1,LD000611_D4,570911.89,649295.51,0,0,L10_000611,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,2,10,253979.26,0.050263,0.137295,ONE_TO_MANY,NORMAL
L10_003055,338,TRANSFER,41881.25,LD000611_S,1481097.1,1439215.85,LD000611_D5,754442.61,796323.86,0,0,L10_000611,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,2,10,253979.26,0.028277,0.055513,ONE_TO_MANY,NORMAL
L10_003056,392,TRANSFER,43163.76,LD000612_S,1549454.89,1506291.13,LD000612_D1,507464.25,550628.01,0,0,L10_000612,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,7,232418.23,0.027857,0.085058,ONE_TO_MANY,NORMAL
L10_003057,393,TRANSFER,28216.62,LD000612_S,1506291.13,1478074.51,LD000612_D2,1178224.64,1206441.26,0,0,L10_000612,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,1,7,232418.23,0.018733,0.023948,ONE_TO_MANY,NORMAL
L10_003058,396,TRANSFER,36126.81,LD000612_S,1478074.51,1441947.7,LD000612_D3,754261.66,790388.47,0,0,L10_000612,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,3,7,232418.23,0.024442,0.047897,ONE_TO_MANY,NORMAL
L10_003059,398,TRANSFER,54734.97,LD000612_S,1441947.7,1387212.73,LD000612_D4,805245.09,859980.06,0,0,L10_000612,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,2,7,232418.23,0.037959,0.067973,ONE_TO_MANY,NORMAL
L10_003060,399,TRANSFER,70176.07,LD000612_S,1387212.73,1317036.66,LD000612_D5,1002276.03,1072452.1,0,0,L10_000612,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,1,7,232418.23,0.050588,0.070017,ONE_TO_MANY,NORMAL
L10_003061,493,TRANSFER,29317.42,LD000613_S,1413728.94,1384411.52,LD000613_D1,868985.94,898303.36,0,0,L10_000613,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,9,212059.34,0.020738,0.033738,ONE_TO_MANY,NORMAL
L10_003062,496,TRANSFER,20515.66,LD000613_S,1384411.52,1363895.86,LD000613_D2,989901.68,1010417.34,0,0,L10_000613,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,3,9,212059.34,0.014819,0.020725,ONE_TO_MANY,NORMAL
L10_003063,497,TRANSFER,21446.45,LD000613_S,1363895.86,1342449.41,LD000613_D3,448172.11,469618.56,0,0,L10_000613,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,9,212059.34,0.015724,0.047853,ONE_TO_MANY,NORMAL
L10_003064,500,TRANSFER,72102.93,LD000613_S,1342449.41,1270346.48,LD000613_D4,943520.86,1015623.79,0,0,L10_000613,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,3,9,212059.34,0.05371,0.076419,ONE_TO_MANY,NORMAL
L10_003065,502,TRANSFER,68676.88,LD000613_S,1270346.48,1201669.6,LD000613_D5,946381.86,1015058.74,0,0,L10_000613,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,2,9,212059.34,0.054062,0.072568,ONE_TO_MANY,NORMAL
L10_003066,527,TRANSFER,52680.95,LD000614_S,2327451.34,2274770.39,LD000614_D1,495896.52,548577.47,0,0,L10_000614,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,6,287225.42,0.022635,0.106234,ONE_TO_MANY,NORMAL
L10_003067,528,TRANSFER,50959.27,LD000614_S,2274770.39,2223811.12,LD000614_D2,931025.26,981984.53,0,0,L10_000614,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,1,6,287225.42,0.022402,0.054735,ONE_TO_MANY,NORMAL
L10_003068,529,TRANSFER,61418.44,LD000614_S,2223811.12,2162392.68,LD000614_D3,798517.1,859935.54,0,0,L10_000614,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,6,287225.42,0.027619,0.076916,ONE_TO_MANY,NORMAL
L10_003069,532,TRANSFER,27049.09,LD000614_S,2162392.68,2135343.59,LD000614_D4,1019812.19,1046861.28,0,0,L10_000614,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,3,6,287225.42,0.012509,0.026524,ONE_TO_MANY,NORMAL
L10_003070,533,TRANSFER,95117.67,LD000614_S,2135343.59,2040225.92,LD000614_D5,975062.08,1070179.75,0,0,L10_000614,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,1,6,287225.42,0.044544,0.09755,ONE_TO_MANY,NORMAL
L10_003071,114,TRANSFER,66757.17,LD000615_S,1964635.56,1897878.39,LD000615_D1,740301.6,807058.77,0,0,L10_000615,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,7,294695.34,0.033979,0.090176,ONE_TO_MANY,NORMAL
L10_003072,115,TRANSFER,39783.85,LD000615_S,1897878.39,1858094.54,LD000615_D2,413800.06,453583.91,0,0,L10_000615,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,1,7,294695.34,0.020962,0.096143,ONE_TO_MANY,NORMAL
L10_003073,118,TRANSFER,12100.32,LD000615_S,1858094.54,1845994.22,LD000615_D3,432021.72,444122.04,0,0,L10_000615,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,3,7,294695.34,0.006512,0.028009,ONE_TO_MANY,NORMAL
L10_003074,119,TRANSFER,98971.06,LD000615_S,1845994.22,1747023.16,LD000615_D4,773433.95,872405.01,0,0,L10_000615,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,1,7,294695.34,0.053614,0.127963,ONE_TO_MANY,NORMAL
L10_003075,121,TRANSFER,77082.94,LD000615_S,1747023.16,1669940.22,LD000615_D5,883638.6,960721.54,0,0,L10_000615,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,2,7,294695.34,0.044122,0.087234,ONE_TO_MANY,NORMAL
L10_003076,681,TRANSFER,45499.46,LD000616_S,1405302.07,1359802.61,LD000616_D1,566101.09,611600.55,0,0,L10_000616,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,12,210795.31,0.032377,0.080373,ONE_TO_MANY,NORMAL
L10_003077,684,TRANSFER,20980.59,LD000616_S,1359802.61,1338822.02,LD000616_D2,1008523.3,1029503.89,0,0,L10_000616,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,3,12,210795.31,0.015429,0.020803,ONE_TO_MANY,NORMAL
L10_003078,687,TRANSFER,39328.7,LD000616_S,1338822.02,1299493.32,LD000616_D3,847629.92,886958.62,0,0,L10_000616,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,3,12,210795.31,0.029376,0.046398,ONE_TO_MANY,NORMAL
L10_003079,690,TRANSFER,47582.12,LD000616_S,1299493.32,1251911.2,LD000616_D4,781945.64,829527.76,0,0,L10_000616,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,3,12,210795.31,0.036616,0.060851,ONE_TO_MANY,NORMAL
L10_003080,693,TRANSFER,57404.44,LD000616_S,1251911.2,1194506.76,LD000616_D5,543208.09,600612.53,0,0,L10_000616,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,3,12,210795.31,0.045853,0.105677,ONE_TO_MANY,NORMAL
L10_003081,497,TRANSFER,29578.46,LD000617_S,1457948.56,1428370.1,LD000617_D1,426692.37,456270.83,0,0,L10_000617,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,11,218692.29,0.020288,0.06932,ONE_TO_MANY,NORMAL
L10_003082,500,TRANSFER,24504.91,LD000617_S,1428370.1,1403865.19,LD000617_D2,1036676.15,1061181.06,0,0,L10_000617,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,3,11,218692.29,0.017156,0.023638,ONE_TO_MANY,NORMAL
L10_003083,503,TRANSFER,13401.77,LD000617_S,1403865.19,1390463.42,LD000617_D3,1246499.88,1259901.65,0,0,L10_000617,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,3,11,218692.29,0.009546,0.010752,ONE_TO_MANY,NORMAL
L10_003084,506,TRANSFER,76652.08,LD000617_S,1390463.42,1313811.34,LD000617_D4,976737.58,1053389.66,0,0,L10_000617,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,3,11,218692.29,0.055127,0.078478,ONE_TO_MANY,NORMAL
L10_003085,508,TRANSFER,74555.07,LD000617_S,1313811.34,1239256.27,LD000617_D5,512120.54,586675.61,0,0,L10_000617,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,2,11,218692.29,0.056747,0.145581,ONE_TO_MANY,NORMAL
L10_003086,309,TRANSFER,46719.05,LD000618_S,2322689.94,2275970.89,LD000618_D1,400129.91,446848.96,0,0,L10_000618,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,8,348403.49,0.020114,0.11676,ONE_TO_MANY,NORMAL
L10_003087,311,TRANSFER,70303.0,LD000618_S,2275970.89,2205667.89,LD000618_D2,1156374.1,1226677.1,0,0,L10_000618,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,2,8,348403.49,0.030889,0.060796,ONE_TO_MANY,NORMAL
L10_003088,312,TRANSFER,28197.64,LD000618_S,2205667.89,2177470.25,LD000618_D3,1190842.35,1219039.99,0,0,L10_000618,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,8,348403.49,0.012784,0.023679,ONE_TO_MANY,NORMAL
L10_003089,314,TRANSFER,88137.36,LD000618_S,2177470.25,2089332.89,LD000618_D4,460925.48,549062.84,0,0,L10_000618,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,2,8,348403.49,0.040477,0.191218,ONE_TO_MANY,NORMAL
L10_003090,317,TRANSFER,115046.44,LD000618_S,2089332.89,1974286.45,LD000618_D5,1082794.09,1197840.53,0,0,L10_000618,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,3,8,348403.49,0.055064,0.10625,ONE_TO_MANY,NORMAL
L10_003091,730,TRANSFER,77007.45,LD000619_S,2147930.72,2070923.27,LD000619_D1,1229700.13,1306707.58,0,0,L10_000619,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,9,322189.61,0.035852,0.062623,ONE_TO_MANY,NORMAL
L10_003092,732,TRANSFER,51499.99,LD000619_S,2070923.27,2019423.28,LD000619_D2,842985.58,894485.57,0,0,L10_000619,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,2,9,322189.61,0.024868,0.061092,ONE_TO_MANY,NORMAL
L10_003093,735,TRANSFER,34523.92,LD000619_S,2019423.28,1984899.36,LD000619_D3,431271.61,465795.53,0,0,L10_000619,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,3,9,322189.61,0.017096,0.080051,ONE_TO_MANY,NORMAL
L10_003094,737,TRANSFER,139833.16,LD000619_S,1984899.36,1845066.2,LD000619_D4,927288.69,1067121.85,0,0,L10_000619,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,2,9,322189.61,0.070448,0.150798,ONE_TO_MANY,NORMAL
L10_003095,739,TRANSFER,19325.09,LD000619_S,1845066.2,1825741.11,LD000619_D5,1239188.65,1258513.74,0,0,L10_000619,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,2,9,322189.61,0.010474,0.015595,ONE_TO_MANY,NORMAL
L10_003096,38,TRANSFER,47864.7,LD000620_S,1421287.22,1373422.52,LD000620_D1,1102651.54,1150516.24,0,0,L10_000620,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,7,213193.08,0.033677,0.043409,ONE_TO_MANY,NORMAL
L10_003097,39,TRANSFER,66426.14,LD000620_S,1373422.52,1306996.38,LD000620_D2,661344.62,727770.76,0,0,L10_000620,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,1,7,213193.08,0.048365,0.100441,ONE_TO_MANY,NORMAL
L10_003098,40,TRANSFER,30949.05,LD000620_S,1306996.38,1276047.33,LD000620_D3,1058759.76,1089708.81,0,0,L10_000620,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,7,213193.08,0.02368,0.029231,ONE_TO_MANY,NORMAL
L10_003099,43,TRANSFER,36277.66,LD000620_S,1276047.33,1239769.67,LD000620_D4,1233079.63,1269357.29,0,0,L10_000620,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,3,7,213193.08,0.02843,0.02942,ONE_TO_MANY,NORMAL
L10_003100,45,TRANSFER,31675.53,LD000620_S,1239769.67,1208094.14,LD000620_D5,871757.01,903432.54,0,0,L10_000620,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,2,7,213193.08,0.02555,0.036335,ONE_TO_MANY,NORMAL
