record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,severity,is_legitimate_counterexample,concentration_position,senders_in_scenario,step_gap_from_previous,destination_balance_usage_ratio,scenario_total_amount
L08_003050,513,TRANSFER,20458.26,C577405199,136388.42,115930.16,C1855800873,143207.82,163666.08,0,0,L08_000610,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,17,0.125,221402.24
L08_003051,186,TRANSFER,36193.83,C8192110,241292.18,205098.35,C1490720528,1484030.09,1520223.92,0,0,L08_000611,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.023808,208498.94
L08_003052,207,TRANSFER,34797.5,C580662241,231983.36,197185.86,C1490720528,758882.48,793679.98,0,0,L08_000611,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,21,0.043843,208498.94
L08_003053,224,TRANSFER,21386.95,C1820069980,142579.64,121192.69,C1490720528,2541597.03,2562983.98,0,0,L08_000611,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,17,0.008345,208498.94
L08_003054,247,TRANSFER,63995.48,C1524836250,426636.52,362641.04,C1490720528,3891509.55,3955505.03,0,0,L08_000611,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,23,0.016179,208498.94
L08_003055,274,TRANSFER,52125.18,C257634618,347501.18,295376.0,C1490720528,364876.26,417001.44,0,0,L08_000611,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,27,0.125,208498.94
L08_003056,190,TRANSFER,48244.31,C1738292079,321628.76,273384.45,C887826801,2090646.08,2138890.39,0,0,L08_000612,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.022556,238268.64
L08_003057,201,TRANSFER,49486.04,C2143716410,329906.94,280420.9,C887826801,346402.28,395888.32,0,0,L08_000612,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,11,0.125,238268.64
L08_003058,230,TRANSFER,74532.95,C1311393170,496886.36,422353.41,C887826801,735277.75,809810.7,0,0,L08_000612,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,29,0.092037,238268.64
L08_003059,259,TRANSFER,54326.02,C1138960393,362173.44,307847.42,C887826801,1117609.11,1171935.13,0,0,L08_000612,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,29,0.046356,238268.64
L08_003060,267,TRANSFER,11679.32,C1265110514,77862.12,66182.8,C887826801,596602.87,608282.19,0,0,L08_000612,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,8,0.0192,238268.64
L08_003061,407,TRANSFER,58616.81,C2119437068,390778.72,332161.91,C1247187872,410317.67,468934.48,0,0,L08_000613,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.125,247241.95
L08_003062,433,TRANSFER,43717.21,C1782037728,291448.08,247730.87,C1247187872,2268284.8,2312002.01,0,0,L08_000613,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,26,0.018909,247241.95
L08_003063,449,TRANSFER,76669.93,C368685592,511132.84,434462.91,C1247187872,1060716.09,1137386.02,0,0,L08_000613,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,16,0.067409,247241.95
L08_003064,460,TRANSFER,39913.24,C939911014,266088.26,226175.02,C1247187872,664314.95,704228.19,0,0,L08_000613,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,11,0.056677,247241.95
L08_003065,488,TRANSFER,28324.76,C813073315,188831.72,160506.96,C1247187872,6876392.5,6904717.26,0,0,L08_000613,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,28,0.004102,247241.95
L08_003066,85,TRANSFER,47704.0,C308963798,318026.68,270322.68,C1732289528,2882496.69,2930200.69,0,0,L08_000614,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.01628,194995.32
L08_003067,97,TRANSFER,15216.24,C647065224,101441.62,86225.38,C1732289528,1125638.75,1140854.99,0,0,L08_000614,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,12,0.013338,194995.32
L08_003068,125,TRANSFER,26958.2,C509207314,179721.36,152763.16,C1732289528,2337915.18,2364873.38,0,0,L08_000614,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,28,0.011399,194995.32
L08_003069,152,TRANSFER,45862.48,C220057174,305749.88,259887.4,C1732289528,321037.36,366899.84,0,0,L08_000614,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,27,0.125,194995.32
L08_003070,160,TRANSFER,59254.4,C536930591,519106.05,459851.65,C1732289528,1026543.17,1085797.57,0,0,L08_000614,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,8,0.054572,194995.32
L08_003071,335,TRANSFER,64300.45,C1701433953,428669.68,364369.23,C1884510228,1869819.38,1934119.83,0,0,L08_000615,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.033245,222049.54
L08_003072,362,TRANSFER,9293.24,C1236815418,61954.92,52661.68,C1884510228,3310282.92,3319576.16,0,0,L08_000615,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,27,0.0028,222049.54
L08_003073,375,TRANSFER,31160.35,C1244521141,207735.66,176575.31,C1884510228,5055982.78,5087143.13,0,0,L08_000615,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,13,0.006125,222049.54
L08_003074,394,TRANSFER,70992.95,C1176190327,473286.36,402293.41,C1884510228,10718946.19,10789939.14,0,0,L08_000615,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,19,0.00658,222049.54
L08_003075,404,TRANSFER,46302.55,C218486958,308683.68,262381.13,C1884510228,1352494.05,1398796.6,0,0,L08_000615,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,10,0.033102,222049.54
L08_003076,684,TRANSFER,59235.05,C10674734,394900.32,335665.27,C600635223,483368.75,542603.8,0,0,L08_000616,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.109168,231606.47
L08_003077,699,TRANSFER,49298.59,C2108456302,328657.28,279358.69,C600635223,3135525.55,3184824.14,0,0,L08_000616,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,15,0.015479,231606.47
L08_003078,705,TRANSFER,56304.58,C1160759170,375363.84,319059.26,C600635223,394132.06,450436.64,0,0,L08_000616,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,6,0.125,231606.47
L08_003079,735,TRANSFER,18668.58,C1804159534,124457.2,105788.62,C600635223,387016.97,405685.55,0,0,L08_000616,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,30,0.046017,231606.47
L08_003080,743,TRANSFER,48099.67,C1740997856,320664.46,272564.79,C600635223,458290.89,506390.56,0,0,L08_000616,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,22,0.094985,231606.47
L08_003081,415,TRANSFER,74828.02,C53750718,498853.48,424025.46,C120111415,1516441.22,1591269.24,0,0,L08_000617,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.047024,303105.88
L08_003082,444,TRANSFER,49477.69,C128254046,329851.24,280373.55,C120111415,1111839.04,1161316.73,0,0,L08_000617,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,29,0.042605,303105.88
L08_003083,459,TRANSFER,43163.11,C87046252,287754.1,244590.99,C120111415,1335649.39,1378812.5,0,0,L08_000617,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,15,0.031305,303105.88
L08_003084,468,TRANSFER,62606.3,C1645360309,417375.32,354769.02,C120111415,4028294.92,4090901.22,0,0,L08_000617,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,9,0.015304,303105.88
L08_003085,492,TRANSFER,73030.76,C325149568,486871.72,413840.96,C120111415,521379.6,594410.36,0,0,L08_000617,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,24,0.122863,303105.88
L08_003086,538,TRANSFER,30353.73,C830697914,202358.2,172004.47,C2088748221,3137977.7,3168331.43,0,0,L08_000618,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.00958,174185.67
L08_003087,562,TRANSFER,15206.74,C214093385,101378.28,86171.54,C2088748221,106447.18,121653.92,0,0,L08_000618,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,24,0.125,174185.67
L08_003088,569,TRANSFER,16778.42,C65636744,111856.14,95077.72,C2088748221,1873717.09,1890495.51,0,0,L08_000618,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,7,0.008875,174185.67
L08_003089,583,TRANSFER,74465.54,C1972424742,496436.92,421971.38,C2088748221,2537110.1,2611575.64,0,0,L08_000618,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,14,0.028514,174185.67
L08_003090,602,TRANSFER,37381.24,C1394695791,249208.3,211827.06,C2088748221,2942435.1,2979816.34,0,0,L08_000618,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,19,0.012545,174185.67
L08_003091,158,TRANSFER,34013.42,C324872093,226756.16,192742.74,C881996915,2912101.65,2946115.07,0,0,L08_000619,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.011545,283339.41
L08_003092,188,TRANSFER,56265.46,C995822238,375103.1,318837.64,C881996915,393858.22,450123.68,0,0,L08_000619,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,30,0.125,283339.41
L08_003093,201,TRANSFER,62865.4,C324920919,419102.66,356237.26,C881996915,519349.34,582214.74,0,0,L08_000619,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,13,0.107976,283339.41
L08_003094,217,TRANSFER,70424.65,C121750328,469497.68,399073.03,C881996915,492972.55,563397.2,0,0,L08_000619,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,16,0.125,283339.41
L08_003095,244,TRANSFER,59770.48,C493126369,398469.86,338699.38,C881996915,10095149.45,10154919.93,0,0,L08_000619,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,27,0.005886,283339.41
L08_003096,606,TRANSFER,73176.41,C1461156594,487842.74,414666.33,C1162456494,512234.87,585411.28,0,0,L08_000620,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.125,275994.88
L08_003097,627,TRANSFER,41669.36,C697924822,277795.72,236126.36,C1162456494,723784.03,765453.39,0,0,L08_000620,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,21,0.054437,275994.88
L08_003098,649,TRANSFER,26752.31,C1110120112,178348.7,151596.39,C1162456494,187266.17,214018.48,0,0,L08_000620,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,22,0.125,275994.88
L08_003099,678,TRANSFER,57967.84,C2073039003,386452.24,328484.4,C1162456494,405774.88,463742.72,0,0,L08_000620,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,29,0.125,275994.88
L08_003100,688,TRANSFER,76428.96,C1031778827,509526.42,433097.46,C1162456494,535002.72,611431.68,0,0,L08_000620,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,10,0.125,275994.88
L08_003101,542,TRANSFER,36516.49,C476512728,243443.24,206926.75,C207172945,12412930.38,12449446.87,0,0,L08_000621,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.002933,210120.25
L08_003102,560,TRANSFER,68077.26,C1886366524,453848.38,385771.12,C207172945,2308814.19,2376891.45,0,0,L08_000621,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,18,0.028641,210120.25
L08_003103,583,TRANSFER,46107.11,C149062763,307380.76,261273.65,C207172945,2776530.49,2822637.6,0,0,L08_000621,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,23,0.016335,210120.25
L08_003104,601,TRANSFER,23350.69,C974027816,155671.28,132320.59,C207172945,4184466.96,4207817.65,0,0,L08_000621,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,18,0.005549,210120.25
L08_003105,617,TRANSFER,36068.7,C2090437741,240457.98,204389.28,C207172945,1705323.6,1741392.3,0,0,L08_000621,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,16,0.020713,210120.25
L08_003106,54,TRANSFER,7171.85,C1541143930,47812.34,40640.49,C746161132,828224.47,835396.32,0,0,L08_000622,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.008585,145385.37
L08_003107,68,TRANSFER,31019.45,C862165272,206796.32,175776.87,C746161132,13707923.54,13738942.99,0,0,L08_000622,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,14,0.002258,145385.37
L08_003108,84,TRANSFER,19294.97,C982320368,128633.1,109338.13,C746161132,2503340.15,2522635.12,0,0,L08_000622,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,16,0.007649,145385.37
L08_003109,95,TRANSFER,25728.81,C574592698,171525.4,145796.59,C746161132,4824512.49,4850241.3,0,0,L08_000622,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,11,0.005305,145385.37
L08_003110,113,TRANSFER,62170.29,C1922836871,414468.6,352298.31,C746161132,3456510.41,3518680.7,0,0,L08_000622,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,18,0.017669,145385.37
L08_003111,628,TRANSFER,51585.28,C1605261612,343901.88,292316.6,C1277726855,4705766.68,4757351.96,0,0,L08_000623,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.010843,268411.23
L08_003112,646,TRANSFER,47041.61,C1214307954,313610.75,266569.14,C1277726855,3795586.1,3842627.71,0,0,L08_000623,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,18,0.012242,268411.23
L08_003113,676,TRANSFER,30694.07,C1193159327,204627.14,173933.07,C1277726855,4247200.57,4277894.64,0,0,L08_000623,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,30,0.007175,268411.23
L08_003114,685,TRANSFER,73113.63,C1907617435,487424.2,414310.57,C1277726855,3740706.39,3813820.02,0,0,L08_000623,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,9,0.019171,268411.23
L08_003115,695,TRANSFER,65976.64,C24683978,1005644.0,939667.36,C1277726855,461836.48,527813.12,0,0,L08_000623,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,10,0.125,268411.23
L08_003116,52,TRANSFER,44998.49,C437453902,299989.96,254991.47,C373738650,2471656.13,2516654.62,0,0,L08_000624,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.01788,264844.87
L08_003117,74,TRANSFER,43597.0,C1968048606,290646.66,247049.66,C373738650,4357355.89,4400952.89,0,0,L08_000624,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,22,0.009906,264844.87
L08_003118,85,TRANSFER,51539.27,C689769371,343595.14,292055.87,C373738650,3163807.43,3215346.7,0,0,L08_000624,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,11,0.016029,264844.87
L08_003119,94,TRANSFER,67510.43,C1841236072,450069.5,382559.07,C373738650,1856607.86,1924118.29,0,0,L08_000624,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,9,0.035086,264844.87
L08_003120,115,TRANSFER,57199.68,C831319265,381331.22,324131.54,C373738650,400397.76,457597.44,0,0,L08_000624,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,21,0.125,264844.87
L08_003121,37,TRANSFER,18483.86,C1530989266,123225.73,104741.87,C916690965,1483423.82,1501907.68,0,0,L08_000625,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.012307,155980.88
L08_003122,61,TRANSFER,30588.15,C1560756560,203920.98,173332.83,C916690965,949522.36,980110.51,0,0,L08_000625,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,24,0.031209,155980.88
L08_003123,67,TRANSFER,8104.26,C194466085,54028.42,45924.16,C916690965,3664957.47,3673061.73,0,0,L08_000625,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,6,0.002206,155980.88
L08_003124,86,TRANSFER,41951.29,C1846334186,279675.3,237724.01,C916690965,1715485.21,1757436.5,0,0,L08_000625,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,19,0.023871,155980.88
L08_003125,99,TRANSFER,56853.32,C744393486,379022.12,322168.8,C916690965,397973.24,454826.56,0,0,L08_000625,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,13,0.125,155980.88
L08_003126,390,TRANSFER,49440.71,C1782037728,329604.72,280164.01,C2065787664,2268284.8,2317725.51,0,0,L08_000626,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.021332,315024.05
L08_003127,418,TRANSFER,48317.97,C1706663868,322119.8,273801.83,C2065787664,338225.79,386543.76,0,0,L08_000626,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,28,0.125,315024.05
L08_003128,433,TRANSFER,75303.79,C826793105,502025.28,426721.49,C2065787664,527126.53,602430.32,0,0,L08_000626,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,15,0.125,315024.05
L08_003129,459,TRANSFER,88577.23,C890582255,590514.85,501937.62,C2065787664,2672585.82,2761163.05,0,0,L08_000626,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,26,0.03208,315024.05
L08_003130,468,TRANSFER,53384.35,C783699827,355895.68,302511.33,C2065787664,1543104.94,1596489.29,0,0,L08_000626,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,9,0.033439,315024.05
L08_003131,211,TRANSFER,44148.09,C1029480205,294320.6,250172.51,C47747797,1771180.25,1815328.34,0,0,L08_000627,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.02432,174404.08
L08_003132,235,TRANSFER,33591.11,C1103162248,223940.7,190349.59,C47747797,746255.51,779846.62,0,0,L08_000627,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,24,0.043074,174404.08
L08_003133,244,TRANSFER,40846.14,C178861588,272307.6,231461.46,C47747797,8114605.47,8155451.61,0,0,L08_000627,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,9,0.005008,174404.08
L08_003134,260,TRANSFER,12261.5,C1027623066,81743.34,69481.84,C47747797,2756433.69,2768695.19,0,0,L08_000627,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,16,0.004429,174404.08
L08_003135,270,TRANSFER,43557.24,C999811945,290381.58,246824.34,C47747797,304900.68,348457.92,0,0,L08_000627,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,10,0.125,174404.08
L08_003136,148,TRANSFER,48943.97,C1207281949,326293.12,277349.15,C1912133947,5204271.21,5253215.18,0,0,L08_000628,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.009317,215417.5
L08_003137,161,TRANSFER,67782.93,C1610663104,451886.22,384103.29,C1912133947,780519.7,848302.63,0,0,L08_000628,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,13,0.079904,215417.5
L08_003138,184,TRANSFER,7029.73,C747331423,46864.88,39835.15,C1912133947,2559611.96,2566641.69,0,0,L08_000628,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,23,0.002739,215417.5
L08_003139,204,TRANSFER,22926.07,C182734212,152840.48,129914.41,C1912133947,160482.49,183408.56,0,0,L08_000628,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,20,0.125,215417.5
L08_003140,228,TRANSFER,68734.8,C1235478270,458232.02,389497.22,C1912133947,538702.12,607436.92,0,0,L08_000628,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,24,0.113155,215417.5
L08_003141,196,TRANSFER,47077.44,C1628471806,313849.58,266772.14,C64777560,5838785.19,5885862.63,0,0,L08_000629,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.007998,272257.79
L08_003142,222,TRANSFER,48237.16,C914501220,321581.06,273343.9,C64777560,5909943.49,5958180.65,0,0,L08_000629,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,26,0.008096,272257.79
L08_003143,247,TRANSFER,55018.79,C1763451857,366791.96,311773.17,C64777560,385131.53,440150.32,0,0,L08_000629,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,25,0.125,272257.79
L08_003144,253,TRANSFER,69749.4,C1696392608,464995.98,395246.58,C64777560,13080604.21,13150353.61,0,0,L08_000629,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,6,0.005304,272257.79
L08_003145,270,TRANSFER,52175.0,C1286234130,347833.32,295658.32,C64777560,37349590.74,37401765.74,0,0,L08_000629,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,17,0.001395,272257.79
L08_003146,221,TRANSFER,65068.44,C1397503577,433789.58,368721.14,C2114192205,455479.08,520547.52,0,0,L08_000630,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.125,269904.72
L08_003147,241,TRANSFER,20416.49,C454443625,136109.92,115693.43,C2114192205,2063298.06,2083714.55,0,0,L08_000630,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,20,0.009798,269904.72
L08_003148,249,TRANSFER,69541.61,C1857326024,463610.74,394069.13,C2114192205,921914.22,991455.83,0,0,L08_000630,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,8,0.070141,269904.72
L08_003149,277,TRANSFER,47699.67,C988320021,317997.78,270298.11,C2114192205,345903.24,393602.91,0,0,L08_000630,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,28,0.121187,269904.72
L08_003150,292,TRANSFER,67178.51,C1530871231,447856.7,380678.19,C2114192205,535308.96,602487.47,0,0,L08_000630,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,15,0.111502,269904.72
L08_003151,133,TRANSFER,41659.25,C623009357,277728.36,236069.11,C1867306970,662919.07,704578.32,0,0,L08_000631,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.059126,199813.27
L08_003152,163,TRANSFER,19040.73,C1640576231,126938.22,107897.49,C1867306970,149114.29,168155.02,0,0,L08_000631,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,30,0.113233,199813.27
L08_003153,176,TRANSFER,57555.93,C219940831,383706.18,326150.25,C1867306970,402891.51,460447.44,0,0,L08_000631,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,13,0.125,199813.27
L08_003154,181,TRANSFER,38860.06,C1576075261,259067.08,220207.02,C1867306970,6462905.38,6501765.44,0,0,L08_000631,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,5,0.005977,199813.27
L08_003155,193,TRANSFER,42697.3,C1063705035,284648.66,241951.36,C1867306970,7678579.22,7721276.52,0,0,L08_000631,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,12,0.00553,199813.27
L08_003156,115,TRANSFER,36605.59,C923493216,244037.3,207431.71,C1109747969,360137.08,396742.67,0,0,L08_000632,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.092265,168604.56
L08_003157,135,TRANSFER,20043.22,C1643423511,133621.44,113578.22,C1109747969,140302.54,160345.76,0,0,L08_000632,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,20,0.125,168604.56
L08_003158,147,TRANSFER,32985.7,C1218980171,219904.64,186918.94,C1109747969,1288130.18,1321115.88,0,0,L08_000632,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,12,0.024968,168604.56
L08_003159,152,TRANSFER,6667.42,C780660085,44449.48,37782.06,C1109747969,2216504.55,2223171.97,0,0,L08_000632,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,5,0.002999,168604.56
L08_003160,168,TRANSFER,72302.63,C517607638,482017.54,409714.91,C1109747969,3202501.84,3274804.47,0,0,L08_000632,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,16,0.022078,168604.56
L08_003161,460,TRANSFER,115184.29,C2141592008,767895.25,652710.96,C2064093300,4067178.48,4182362.77,0,0,L08_000633,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.02754,240174.32
L08_003162,469,TRANSFER,16081.2,C360796552,107208.02,91126.82,C2064093300,14496638.38,14512719.58,0,0,L08_000633,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,9,0.001108,240174.32
L08_003163,478,TRANSFER,27413.84,C1776227102,182758.94,155345.1,C2064093300,742739.37,770153.21,0,0,L08_000633,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,9,0.035595,240174.32
L08_003164,486,TRANSFER,65356.1,C596989881,435707.34,370351.24,C2064093300,556968.04,622324.14,0,0,L08_000633,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,8,0.105019,240174.32
L08_003165,495,TRANSFER,16138.89,C324130023,107592.6,91453.71,C2064093300,183034.55,199173.44,0,0,L08_000633,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,9,0.081029,240174.32
L08_003166,102,TRANSFER,50966.55,C28184326,339776.98,288810.43,C1200269809,2988928.84,3039895.39,0,0,L08_000634,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.016766,136929.57
L08_003167,114,TRANSFER,25396.41,C1359654417,169309.38,143912.97,C1200269809,1676989.16,1702385.57,0,0,L08_000634,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,12,0.014918,136929.57
L08_003168,126,TRANSFER,17604.22,C2046126001,117361.46,99757.24,C1200269809,123229.54,140833.76,0,0,L08_000634,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,12,0.125,136929.57
L08_003169,141,TRANSFER,30614.4,C989995240,204096.0,173481.6,C1200269809,573356.24,603970.64,0,0,L08_000634,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,15,0.050689,136929.57
L08_003170,147,TRANSFER,12347.99,C1561559050,82319.94,69971.95,C1200269809,12198342.12,12210690.11,0,0,L08_000634,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,6,0.001011,136929.57
L08_003171,74,TRANSFER,38871.28,C42919615,259141.9,220270.62,C1189526148,3606619.2,3645490.48,0,0,L08_000635,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.010663,315303.69
L08_003172,95,TRANSFER,60499.38,C593504405,403329.22,342829.84,C1189526148,746939.12,807438.5,0,0,L08_000635,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,21,0.074928,315303.69
L08_003173,105,TRANSFER,112479.58,C1911312932,1292650.5,1180170.92,C1189526148,3746336.53,3858816.11,0,0,L08_000635,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,10,0.029149,315303.69
L08_003174,132,TRANSFER,54523.82,C532911319,363492.13,308968.31,C1189526148,13220120.9,13274644.72,0,0,L08_000635,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,27,0.004107,315303.69
L08_003175,150,TRANSFER,48929.63,C1472770272,326197.56,277267.93,C1189526148,342507.41,391437.04,0,0,L08_000635,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,18,0.125,315303.69
