record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,is_legitimate_counterexample,transaction_position,transaction_count_in_scenario,combined_scenario_amount,step_gap_from_previous,balance_usage_ratio,behavior_pattern
L05_002896,593,TRANSFER,430.14,C47658862,8602.82,8172.68,C_LEGIT_207112902,0.0,430.14,0,0,L05_00414,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,3186.15,13,0.05,NORMAL_REPEATED_ACTIVITY
L05_002897,594,TRANSFER,408.63,C47658862,8172.68,7764.05,C_LEGIT_179785777,0.0,408.63,0,0,L05_00414,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,3186.15,1,0.05,NORMAL_REPEATED_ACTIVITY
L05_002898,598,TRANSFER,388.2,C47658862,7764.05,7375.85,C_LEGIT_271857039,0.0,388.2,0,0,L05_00414,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,3186.15,4,0.05,NORMAL_REPEATED_ACTIVITY
L05_002899,20,TRANSFER,90943.88,C1738878273,12605000.18,12514056.3,C_LEGIT_427128868,0.0,90943.88,0,0,L05_00415,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,625633.69,0,0.0072,NORMAL_REPEATED_ACTIVITY
L05_002900,26,TRANSFER,91567.52,C1738878273,12514056.3,12422488.78,C_LEGIT_571036270,0.0,91567.52,0,0,L05_00415,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,625633.69,6,0.0073,NORMAL_REPEATED_ACTIVITY
L05_002901,52,TRANSFER,95525.56,C1738878273,12422488.78,12326963.22,C_LEGIT_989881590,0.0,95525.56,0,0,L05_00415,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,625633.69,26,0.0077,NORMAL_REPEATED_ACTIVITY
L05_002902,57,TRANSFER,70193.44,C1738878273,12326963.22,12256769.78,C_LEGIT_732044603,0.0,70193.44,0,0,L05_00415,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,625633.69,5,0.0057,NORMAL_REPEATED_ACTIVITY
L05_002903,66,TRANSFER,94779.07,C1738878273,12256769.78,12161990.71,C_LEGIT_540200284,0.0,94779.07,0,0,L05_00415,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,625633.69,9,0.0077,NORMAL_REPEATED_ACTIVITY
L05_002904,90,TRANSFER,83441.7,C1738878273,12161990.71,12078549.01,C_LEGIT_245578369,0.0,83441.7,0,0,L05_00415,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,625633.69,24,0.0069,NORMAL_REPEATED_ACTIVITY
L05_002905,102,TRANSFER,99182.52,C1738878273,12078549.01,11979366.49,C_LEGIT_849346662,0.0,99182.52,0,0,L05_00415,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,625633.69,12,0.0082,NORMAL_REPEATED_ACTIVITY
L05_002906,313,TRANSFER,10802.65,C484119340,216053.01,205250.36,C_LEGIT_629210165,0.0,10802.65,0,0,L05_00416,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,64377.43,0,0.05,NORMAL_REPEATED_ACTIVITY
L05_002907,320,TRANSFER,9262.57,C484119340,205250.36,195987.79,C_LEGIT_718145900,0.0,9262.57,0,0,L05_00416,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,64377.43,7,0.0451,NORMAL_REPEATED_ACTIVITY
L05_002908,327,TRANSFER,9769.96,C484119340,195987.79,186217.83,C_LEGIT_435308745,0.0,9769.96,0,0,L05_00416,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,64377.43,7,0.0498,NORMAL_REPEATED_ACTIVITY
L05_002909,336,TRANSFER,9310.89,C484119340,186217.83,176906.94,C_LEGIT_629299923,0.0,9310.89,0,0,L05_00416,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,64377.43,9,0.05,NORMAL_REPEATED_ACTIVITY
L05_002910,352,TRANSFER,8845.35,C484119340,176906.94,168061.59,C_LEGIT_771868088,0.0,8845.35,0,0,L05_00416,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,64377.43,16,0.05,NORMAL_REPEATED_ACTIVITY
L05_002911,363,TRANSFER,8403.08,C484119340,168061.59,159658.51,C_LEGIT_591155617,0.0,8403.08,0,0,L05_00416,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,64377.43,11,0.05,NORMAL_REPEATED_ACTIVITY
L05_002912,368,TRANSFER,7982.93,C484119340,159658.51,151675.58,C_LEGIT_352594586,0.0,7982.93,0,0,L05_00416,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,64377.43,5,0.05,NORMAL_REPEATED_ACTIVITY
L05_002913,210,TRANSFER,267.79,C798138454,5355.86,5088.07,C_LEGIT_896865490,0.0,267.79,0,0,L05_00417,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,1615.65,0,0.05,NORMAL_REPEATED_ACTIVITY
L05_002914,215,TRANSFER,254.4,C798138454,5088.07,4833.67,C_LEGIT_805854694,0.0,254.4,0,0,L05_00417,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,1615.65,5,0.05,NORMAL_REPEATED_ACTIVITY
L05_002915,235,TRANSFER,241.68,C798138454,4833.67,4591.99,C_LEGIT_768841717,0.0,241.68,0,0,L05_00417,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,1615.65,20,0.05,NORMAL_REPEATED_ACTIVITY
L05_002916,239,TRANSFER,229.6,C798138454,4591.99,4362.39,C_LEGIT_362668350,0.0,229.6,0,0,L05_00417,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,1615.65,4,0.05,NORMAL_REPEATED_ACTIVITY
L05_002917,242,TRANSFER,218.12,C798138454,4362.39,4144.27,C_LEGIT_398617108,0.0,218.12,0,0,L05_00417,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,1615.65,3,0.05,NORMAL_REPEATED_ACTIVITY
L05_002918,266,TRANSFER,207.21,C798138454,4144.27,3937.06,C_LEGIT_843249061,0.0,207.21,0,0,L05_00417,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,1615.65,24,0.05,NORMAL_REPEATED_ACTIVITY
L05_002919,288,TRANSFER,196.85,C798138454,3937.06,3740.21,C_LEGIT_451495460,0.0,196.85,0,0,L05_00417,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,1615.65,22,0.05,NORMAL_REPEATED_ACTIVITY
L05_002920,234,TRANSFER,23017.7,C1095237447,460354.07,437336.37,C_LEGIT_647019288,0.0,23017.7,0,0,L05_00418,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,138871.65,0,0.05,NORMAL_REPEATED_ACTIVITY
L05_002921,240,TRANSFER,21866.82,C1095237447,437336.37,415469.55,C_LEGIT_118496117,0.0,21866.82,0,0,L05_00418,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,138871.65,6,0.05,NORMAL_REPEATED_ACTIVITY
L05_002922,241,TRANSFER,20773.48,C1095237447,415469.55,394696.07,C_LEGIT_504709439,0.0,20773.48,0,0,L05_00418,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,138871.65,1,0.05,NORMAL_REPEATED_ACTIVITY
L05_002923,254,TRANSFER,19734.8,C1095237447,394696.07,374961.27,C_LEGIT_793038504,0.0,19734.8,0,0,L05_00418,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,138871.65,13,0.05,NORMAL_REPEATED_ACTIVITY
L05_002924,277,TRANSFER,18748.06,C1095237447,374961.27,356213.21,C_LEGIT_231976391,0.0,18748.06,0,0,L05_00418,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,138871.65,23,0.05,NORMAL_REPEATED_ACTIVITY
L05_002925,297,TRANSFER,17810.66,C1095237447,356213.21,338402.55,C_LEGIT_323080588,0.0,17810.66,0,0,L05_00418,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,138871.65,20,0.05,NORMAL_REPEATED_ACTIVITY
L05_002926,320,TRANSFER,16920.13,C1095237447,338402.55,321482.42,C_LEGIT_433606525,0.0,16920.13,0,0,L05_00418,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,138871.65,23,0.05,NORMAL_REPEATED_ACTIVITY
L05_002927,362,TRANSFER,1045.55,C1227120662,20911.0,19865.45,C_LEGIT_802353993,0.0,1045.55,0,0,L05_00419,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,6308.07,0,0.05,NORMAL_REPEATED_ACTIVITY
L05_002928,397,TRANSFER,993.27,C1227120662,19865.45,18872.18,C_LEGIT_193234941,0.0,993.27,0,0,L05_00419,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,6308.07,35,0.05,NORMAL_REPEATED_ACTIVITY
L05_002929,402,TRANSFER,943.61,C1227120662,18872.18,17928.57,C_LEGIT_433584260,0.0,943.61,0,0,L05_00419,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,6308.07,5,0.05,NORMAL_REPEATED_ACTIVITY
L05_002930,421,TRANSFER,896.43,C1227120662,17928.57,17032.14,C_LEGIT_496969879,0.0,896.43,0,0,L05_00419,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,6308.07,19,0.05,NORMAL_REPEATED_ACTIVITY
L05_002931,428,TRANSFER,851.61,C1227120662,17032.14,16180.53,C_LEGIT_591890940,0.0,851.61,0,0,L05_00419,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,6308.07,7,0.05,NORMAL_REPEATED_ACTIVITY
L05_002932,447,TRANSFER,809.03,C1227120662,16180.53,15371.5,C_LEGIT_822705945,0.0,809.03,0,0,L05_00419,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,6308.07,19,0.05,NORMAL_REPEATED_ACTIVITY
L05_002933,455,TRANSFER,768.57,C1227120662,15371.5,14602.93,C_LEGIT_352526283,0.0,768.57,0,0,L05_00419,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,6308.07,8,0.05,NORMAL_REPEATED_ACTIVITY
L05_002934,191,TRANSFER,12.45,C330560526,249.0,236.55,C_LEGIT_113750727,0.0,12.45,0,0,L05_00420,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,75.11,0,0.05,NORMAL_REPEATED_ACTIVITY
L05_002935,212,TRANSFER,11.83,C330560526,236.55,224.72,C_LEGIT_960887585,0.0,11.83,0,0,L05_00420,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,75.11,21,0.05,NORMAL_REPEATED_ACTIVITY
L05_002936,231,TRANSFER,11.24,C330560526,224.72,213.48,C_LEGIT_115924705,0.0,11.24,0,0,L05_00420,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,75.11,19,0.05,NORMAL_REPEATED_ACTIVITY
L05_002937,235,TRANSFER,10.67,C330560526,213.48,202.81,C_LEGIT_151835495,0.0,10.67,0,0,L05_00420,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,75.11,4,0.05,NORMAL_REPEATED_ACTIVITY
L05_002938,261,TRANSFER,10.14,C330560526,202.81,192.67,C_LEGIT_504021971,0.0,10.14,0,0,L05_00420,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,75.11,26,0.05,NORMAL_REPEATED_ACTIVITY
L05_002939,269,TRANSFER,9.63,C330560526,192.67,183.04,C_LEGIT_109611034,0.0,9.63,0,0,L05_00420,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,75.11,8,0.05,NORMAL_REPEATED_ACTIVITY
L05_002940,282,TRANSFER,9.15,C330560526,183.04,173.89,C_LEGIT_952644912,0.0,9.15,0,0,L05_00420,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,75.11,13,0.05,NORMAL_REPEATED_ACTIVITY
L05_002941,611,TRANSFER,321.2,C439995901,6424.0,6102.8,C_LEGIT_694219776,0.0,321.2,0,0,L05_00421,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,1937.88,0,0.05,NORMAL_REPEATED_ACTIVITY
L05_002942,618,TRANSFER,305.14,C439995901,6102.8,5797.66,C_LEGIT_958339199,0.0,305.14,0,0,L05_00421,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,1937.88,7,0.05,NORMAL_REPEATED_ACTIVITY
L05_002943,619,TRANSFER,289.88,C439995901,5797.66,5507.78,C_LEGIT_523230443,0.0,289.88,0,0,L05_00421,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,1937.88,1,0.05,NORMAL_REPEATED_ACTIVITY
L05_002944,629,TRANSFER,275.39,C439995901,5507.78,5232.39,C_LEGIT_188311664,0.0,275.39,0,0,L05_00421,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,1937.88,10,0.05,NORMAL_REPEATED_ACTIVITY
L05_002945,655,TRANSFER,261.62,C439995901,5232.39,4970.77,C_LEGIT_717193413,0.0,261.62,0,0,L05_00421,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,1937.88,26,0.05,NORMAL_REPEATED_ACTIVITY
L05_002946,672,TRANSFER,248.54,C439995901,4970.77,4722.23,C_LEGIT_755174044,0.0,248.54,0,0,L05_00421,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,1937.88,17,0.05,NORMAL_REPEATED_ACTIVITY
L05_002947,690,TRANSFER,236.11,C439995901,4722.23,4486.12,C_LEGIT_966300649,0.0,236.11,0,0,L05_00421,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,1937.88,18,0.05,NORMAL_REPEATED_ACTIVITY
L05_002948,298,TRANSFER,202425.83,C302828295,6100052.12,5897626.29,C_LEGIT_503139109,0.0,202425.83,0,0,L05_00422,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,1313576.55,0,0.0332,NORMAL_REPEATED_ACTIVITY
L05_002949,306,TRANSFER,204675.06,C302828295,5897626.29,5692951.23,C_LEGIT_846660347,0.0,204675.06,0,0,L05_00422,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,1313576.55,8,0.0347,NORMAL_REPEATED_ACTIVITY
L05_002950,310,TRANSFER,204675.06,C302828295,5692951.23,5488276.17,C_LEGIT_954029862,0.0,204675.06,0,0,L05_00422,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,1313576.55,4,0.036,NORMAL_REPEATED_ACTIVITY
L05_002951,337,TRANSFER,152231.01,C302828295,5488276.17,5336045.16,C_LEGIT_176975622,0.0,152231.01,0,0,L05_00422,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,1313576.55,27,0.0277,NORMAL_REPEATED_ACTIVITY
L05_002952,366,TRANSFER,157004.86,C302828295,5336045.16,5179040.3,C_LEGIT_949760565,0.0,157004.86,0,0,L05_00422,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,1313576.55,29,0.0294,NORMAL_REPEATED_ACTIVITY
L05_002953,375,TRANSFER,187889.67,C302828295,5179040.3,4991150.63,C_LEGIT_778374318,0.0,187889.67,0,0,L05_00422,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,1313576.55,9,0.0363,NORMAL_REPEATED_ACTIVITY
L05_002954,382,TRANSFER,204675.06,C302828295,4991150.63,4786475.57,C_LEGIT_435420727,0.0,204675.06,0,0,L05_00422,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,1313576.55,7,0.041,NORMAL_REPEATED_ACTIVITY
L05_002955,42,TRANSFER,37987.46,C743493500,759749.12,721761.66,C_LEGIT_352962715,0.0,37987.46,0,0,L05_00423,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,229187.98,0,0.05,NORMAL_REPEATED_ACTIVITY
L05_002956,53,TRANSFER,36088.08,C743493500,721761.66,685673.58,C_LEGIT_957667778,0.0,36088.08,0,0,L05_00423,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,229187.98,11,0.05,NORMAL_REPEATED_ACTIVITY
L05_002957,56,TRANSFER,34283.68,C743493500,685673.58,651389.9,C_LEGIT_785925832,0.0,34283.68,0,0,L05_00423,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,229187.98,3,0.05,NORMAL_REPEATED_ACTIVITY
L05_002958,59,TRANSFER,32569.5,C743493500,651389.9,618820.4,C_LEGIT_156272752,0.0,32569.5,0,0,L05_00423,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,229187.98,3,0.05,NORMAL_REPEATED_ACTIVITY
L05_002959,71,TRANSFER,30941.02,C743493500,618820.4,587879.38,C_LEGIT_952326015,0.0,30941.02,0,0,L05_00423,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,229187.98,12,0.05,NORMAL_REPEATED_ACTIVITY
L05_002960,85,TRANSFER,29393.97,C743493500,587879.38,558485.41,C_LEGIT_148453478,0.0,29393.97,0,0,L05_00423,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,229187.98,14,0.05,NORMAL_REPEATED_ACTIVITY
L05_002961,126,TRANSFER,27924.27,C743493500,558485.41,530561.14,C_LEGIT_268706928,0.0,27924.27,0,0,L05_00423,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,229187.98,41,0.05,NORMAL_REPEATED_ACTIVITY
L05_002962,327,TRANSFER,24332.37,C914306441,486647.48,462315.11,C_LEGIT_562051752,0.0,24332.37,0,0,L05_00424,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,146803.4,0,0.05,NORMAL_REPEATED_ACTIVITY
L05_002963,334,TRANSFER,23115.76,C914306441,462315.11,439199.35,C_LEGIT_577179229,0.0,23115.76,0,0,L05_00424,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,146803.4,7,0.05,NORMAL_REPEATED_ACTIVITY
L05_002964,335,TRANSFER,21959.97,C914306441,439199.35,417239.38,C_LEGIT_900946817,0.0,21959.97,0,0,L05_00424,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,146803.4,1,0.05,NORMAL_REPEATED_ACTIVITY
L05_002965,337,TRANSFER,20861.97,C914306441,417239.38,396377.41,C_LEGIT_885305193,0.0,20861.97,0,0,L05_00424,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,146803.4,2,0.05,NORMAL_REPEATED_ACTIVITY
L05_002966,364,TRANSFER,19818.87,C914306441,396377.41,376558.54,C_LEGIT_607131317,0.0,19818.87,0,0,L05_00424,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,146803.4,27,0.05,NORMAL_REPEATED_ACTIVITY
L05_002967,377,TRANSFER,18827.93,C914306441,376558.54,357730.61,C_LEGIT_938100279,0.0,18827.93,0,0,L05_00424,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,146803.4,13,0.05,NORMAL_REPEATED_ACTIVITY
L05_002968,386,TRANSFER,17886.53,C914306441,357730.61,339844.08,C_LEGIT_198166922,0.0,17886.53,0,0,L05_00424,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,146803.4,9,0.05,NORMAL_REPEATED_ACTIVITY
L05_002969,416,TRANSFER,28.1,C1314555060,562.0,533.9,C_LEGIT_380174938,0.0,28.1,0,0,L05_00425,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,169.54,0,0.05,NORMAL_REPEATED_ACTIVITY
L05_002970,424,TRANSFER,26.7,C1314555060,533.9,507.2,C_LEGIT_694882806,0.0,26.7,0,0,L05_00425,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,169.54,8,0.05,NORMAL_REPEATED_ACTIVITY
L05_002971,429,TRANSFER,25.36,C1314555060,507.2,481.84,C_LEGIT_342108688,0.0,25.36,0,0,L05_00425,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,169.54,5,0.05,NORMAL_REPEATED_ACTIVITY
L05_002972,454,TRANSFER,24.09,C1314555060,481.84,457.75,C_LEGIT_865651818,0.0,24.09,0,0,L05_00425,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,169.54,25,0.05,NORMAL_REPEATED_ACTIVITY
L05_002973,478,TRANSFER,22.89,C1314555060,457.75,434.86,C_LEGIT_659072863,0.0,22.89,0,0,L05_00425,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,169.54,24,0.05,NORMAL_REPEATED_ACTIVITY
L05_002974,484,TRANSFER,21.74,C1314555060,434.86,413.12,C_LEGIT_530265919,0.0,21.74,0,0,L05_00425,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,169.54,6,0.05,NORMAL_REPEATED_ACTIVITY
L05_002975,486,TRANSFER,20.66,C1314555060,413.12,392.46,C_LEGIT_153440199,0.0,20.66,0,0,L05_00425,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,169.54,2,0.05,NORMAL_REPEATED_ACTIVITY
L05_002976,705,TRANSFER,64.35,C1883669861,1287.0,1222.65,C_LEGIT_234676337,0.0,64.35,0,0,L05_00426,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,388.23,0,0.05,NORMAL_REPEATED_ACTIVITY
L05_002977,731,TRANSFER,61.13,C1883669861,1222.65,1161.52,C_LEGIT_651145680,0.0,61.13,0,0,L05_00426,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,388.23,26,0.05,NORMAL_REPEATED_ACTIVITY
L05_002978,752,TRANSFER,58.08,C1883669861,1161.52,1103.44,C_LEGIT_429600921,0.0,58.08,0,0,L05_00426,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,388.23,21,0.05,NORMAL_REPEATED_ACTIVITY
L05_002979,767,TRANSFER,55.17,C1883669861,1103.44,1048.27,C_LEGIT_469319444,0.0,55.17,0,0,L05_00426,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,388.23,15,0.05,NORMAL_REPEATED_ACTIVITY
L05_002980,780,TRANSFER,52.41,C1883669861,1048.27,995.86,C_LEGIT_887812189,0.0,52.41,0,0,L05_00426,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,388.23,13,0.05,NORMAL_REPEATED_ACTIVITY
L05_002981,783,TRANSFER,49.79,C1883669861,995.86,946.07,C_LEGIT_789219050,0.0,49.79,0,0,L05_00426,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,388.23,3,0.05,NORMAL_REPEATED_ACTIVITY
L05_002982,786,TRANSFER,47.3,C1883669861,946.07,898.77,C_LEGIT_474959712,0.0,47.3,0,0,L05_00426,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,388.23,3,0.05,NORMAL_REPEATED_ACTIVITY
L05_002983,185,TRANSFER,79564.13,C1077206387,3913436.15,3833872.02,C_LEGIT_370416370,0.0,79564.13,0,0,L05_00427,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,526224.88,0,0.0203,NORMAL_REPEATED_ACTIVITY
