record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,chain_position,senders_in_scenario,common_destination,balance_usage_ratio
S08_002594,557,TRANSFER,215609.18,C1743814936,1025184.69,809575.51,C_SYN_388796322,0.0,215609.18,1,0,S08_00519,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_388796322,0.2103
S08_002595,559,TRANSFER,813608.3,C569085171,3361567.8,2547959.5,C_SYN_388796322,0.0,813608.3,1,0,S08_00519,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_388796322,0.242
S08_002596,492,TRANSFER,142806.24,C1519314940,511674.56,368868.32,C_SYN_685709416,0.0,142806.24,1,0,S08_00520,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_685709416,0.2791
S08_002597,496,TRANSFER,163597.83,C1452896585,726519.57,562921.74,C_SYN_685709416,0.0,163597.83,1,0,S08_00520,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_685709416,0.2252
S08_002598,492,TRANSFER,86284.0,C1380007728,325670.59,239386.59,C_SYN_685709416,0.0,86284.0,1,0,S08_00520,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_685709416,0.2649
S08_002599,492,TRANSFER,813608.3,C1319756743,3284342.86,2470734.56,C_SYN_685709416,0.0,813608.3,1,0,S08_00520,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_685709416,0.2477
S08_002600,491,TRANSFER,421107.5,C841722524,1494085.91,1072978.41,C_SYN_685709416,0.0,421107.5,1,0,S08_00520,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_685709416,0.2818
S08_002601,115,TRANSFER,338331.39,C1740769252,1405293.78,1066962.39,C_SYN_710204674,0.0,338331.39,1,0,S08_00521,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_710204674,0.2408
S08_002602,115,TRANSFER,813608.3,C561868019,2902264.95,2088656.65,C_SYN_710204674,0.0,813608.3,1,0,S08_00521,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_710204674,0.2803
S08_002603,113,TRANSFER,813608.3,C208558922,2962130.43,2148522.13,C_SYN_710204674,0.0,813608.3,1,0,S08_00521,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_710204674,0.2747
S08_002604,112,TRANSFER,813608.3,C1460467943,3450705.14,2637096.84,C_SYN_710204674,0.0,813608.3,1,0,S08_00521,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_710204674,0.2358
S08_002605,114,TRANSFER,57952.12,C592572579,237089.39,179137.27,C_SYN_710204674,0.0,57952.12,1,0,S08_00521,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_710204674,0.2444
S08_002606,244,TRANSFER,522816.37,C659477239,2458525.1,1935708.73,C_SYN_405861437,0.0,522816.37,1,0,S08_00522,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_405861437,0.2127
S08_002607,245,TRANSFER,315582.15,C135810672,1333182.4,1017600.25,C_SYN_405861437,0.0,315582.15,1,0,S08_00522,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_405861437,0.2367
S08_002608,245,TRANSFER,813608.3,C828821310,3334707.07,2521098.77,C_SYN_405861437,0.0,813608.3,1,0,S08_00522,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_405861437,0.244
S08_002609,243,TRANSFER,813608.3,C1931409652,3551831.93,2738223.63,C_SYN_405861437,0.0,813608.3,1,0,S08_00522,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_405861437,0.2291
S08_002610,244,TRANSFER,481527.1,C24520591,2233560.39,1752033.29,C_SYN_405861437,0.0,481527.1,1,0,S08_00522,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_405861437,0.2156
S08_002611,603,TRANSFER,87014.63,C1443339431,596560.04,509545.41,C_SYN_355805276,0.0,87014.63,1,0,S08_00523,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_355805276,0.1459
S08_002612,605,TRANSFER,322653.56,C1533346414,1555505.03,1232851.47,C_SYN_355805276,0.0,322653.56,1,0,S08_00523,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_355805276,0.2074
S08_002613,600,TRANSFER,813608.3,C599187916,3375107.41,2561499.11,C_SYN_355805276,0.0,813608.3,1,0,S08_00523,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_355805276,0.2411
S08_002614,601,TRANSFER,813608.3,C362523081,3786102.05,2972493.75,C_SYN_355805276,0.0,813608.3,1,0,S08_00523,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_355805276,0.2149
S08_002615,603,TRANSFER,268181.02,C427366720,984396.77,716215.75,C_SYN_355805276,0.0,268181.02,1,0,S08_00523,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_355805276,0.2724
S08_002616,398,TRANSFER,813608.3,C84088627,2893458.37,2079850.07,C_SYN_734955232,0.0,813608.3,1,0,S08_00524,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_734955232,0.2812
S08_002617,397,TRANSFER,600421.11,C335051635,2671991.73,2071570.62,C_SYN_734955232,0.0,600421.11,1,0,S08_00524,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_734955232,0.2247
S08_002618,396,TRANSFER,813608.3,C757942990,3790425.24,2976816.94,C_SYN_734955232,0.0,813608.3,1,0,S08_00524,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_734955232,0.2146
S08_002619,400,TRANSFER,65849.71,C706631637,302399.98,236550.27,C_SYN_734955232,0.0,65849.71,1,0,S08_00524,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_734955232,0.2178
S08_002620,396,TRANSFER,504633.21,C609146242,1794490.53,1289857.32,C_SYN_734955232,0.0,504633.21,1,0,S08_00524,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_734955232,0.2812
S08_002621,128,TRANSFER,43789.57,C668988767,218831.09,175041.52,C_SYN_585915154,0.0,43789.57,1,0,S08_00525,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_585915154,0.2001
S08_002622,127,TRANSFER,609770.14,C1164051571,2325847.43,1716077.29,C_SYN_585915154,0.0,609770.14,1,0,S08_00525,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_585915154,0.2622
S08_002623,132,TRANSFER,813608.3,C1823194729,3019546.85,2205938.55,C_SYN_585915154,0.0,813608.3,1,0,S08_00525,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_585915154,0.2694
S08_002624,129,TRANSFER,813608.3,C1158822514,3811464.15,2997855.85,C_SYN_585915154,0.0,813608.3,1,0,S08_00525,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_585915154,0.2135
S08_002625,128,TRANSFER,813608.3,C412265400,4007278.64,3193670.34,C_SYN_585915154,0.0,813608.3,1,0,S08_00525,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_585915154,0.203
S08_002626,551,TRANSFER,147123.08,C2008738294,631851.49,484728.41,C_SYN_930206318,0.0,147123.08,1,0,S08_00526,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_930206318,0.2328
S08_002627,552,TRANSFER,627924.18,C1062879440,3139377.21,2511453.03,C_SYN_930206318,0.0,627924.18,1,0,S08_00526,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_930206318,0.2
S08_002628,554,TRANSFER,333041.75,C451736442,1604702.3,1271660.55,C_SYN_930206318,0.0,333041.75,1,0,S08_00526,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_930206318,0.2075
S08_002629,554,TRANSFER,188793.51,C1728469599,938843.31,750049.8,C_SYN_930206318,0.0,188793.51,1,0,S08_00526,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_930206318,0.2011
S08_002630,555,TRANSFER,101316.2,C1063679620,358582.1,257265.9,C_SYN_930206318,0.0,101316.2,1,0,S08_00526,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_930206318,0.2825
S08_002631,415,TRANSFER,659360.22,C1661133511,2539201.44,1879841.22,C_SYN_547237660,0.0,659360.22,1,0,S08_00527,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_547237660,0.2597
S08_002632,412,TRANSFER,492945.68,C1535851102,1844827.78,1351882.1,C_SYN_547237660,0.0,492945.68,1,0,S08_00527,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_547237660,0.2672
S08_002633,410,TRANSFER,813608.3,C1453083130,3964132.91,3150524.61,C_SYN_547237660,0.0,813608.3,1,0,S08_00527,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_547237660,0.2052
S08_002634,411,TRANSFER,335669.27,C21426152,1556231.07,1220561.8,C_SYN_547237660,0.0,335669.27,1,0,S08_00527,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_547237660,0.2157
S08_002635,414,TRANSFER,279174.48,C468929499,1314099.12,1034924.64,C_SYN_547237660,0.0,279174.48,1,0,S08_00527,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_547237660,0.2124
S08_002636,92,TRANSFER,559121.01,C878431905,2216687.71,1657566.7,C_SYN_116237538,0.0,559121.01,1,0,S08_00528,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_116237538,0.2522
S08_002637,95,TRANSFER,656068.67,C2022850947,3121874.32,2465805.65,C_SYN_116237538,0.0,656068.67,1,0,S08_00528,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_116237538,0.2102
S08_002638,91,TRANSFER,813608.3,C2084537998,3871093.53,3057485.23,C_SYN_116237538,0.0,813608.3,1,0,S08_00528,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_116237538,0.2102
S08_002639,93,TRANSFER,397188.97,C1420522406,1934290.25,1537101.28,C_SYN_116237538,0.0,397188.97,1,0,S08_00528,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_116237538,0.2053
S08_002640,92,TRANSFER,813608.3,C2023759652,2990178.24,2176569.94,C_SYN_116237538,0.0,813608.3,1,0,S08_00528,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_116237538,0.2721
S08_002641,438,TRANSFER,548626.71,C1662780954,2667783.14,2119156.43,C_SYN_999878223,0.0,548626.71,1,0,S08_00529,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_999878223,0.2056
S08_002642,437,TRANSFER,639432.66,C483346732,2529112.41,1889679.75,C_SYN_999878223,0.0,639432.66,1,0,S08_00529,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_999878223,0.2528
S08_002643,435,TRANSFER,813608.3,C1032118522,3973547.9,3159939.6,C_SYN_999878223,0.0,813608.3,1,0,S08_00529,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_999878223,0.2048
S08_002644,438,TRANSFER,813608.3,C217410364,2923840.79,2110232.49,C_SYN_999878223,0.0,813608.3,1,0,S08_00529,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_999878223,0.2783
S08_002645,437,TRANSFER,562351.59,C444570074,2553225.1,1990873.51,C_SYN_999878223,0.0,562351.59,1,0,S08_00529,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_999878223,0.2203
S08_002646,592,TRANSFER,196298.9,C1060511385,874519.33,678220.43,C_SYN_484004600,0.0,196298.9,1,0,S08_00530,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_484004600,0.2245
S08_002647,591,TRANSFER,130391.8,C1950547109,534907.92,404516.12,C_SYN_484004600,0.0,130391.8,1,0,S08_00530,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_484004600,0.2438
S08_002648,593,TRANSFER,493863.05,C1725674344,1930018.71,1436155.66,C_SYN_484004600,0.0,493863.05,1,0,S08_00530,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_484004600,0.2559
S08_002649,592,TRANSFER,170327.79,C977761664,723348.7,553020.91,C_SYN_484004600,0.0,170327.79,1,0,S08_00530,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_484004600,0.2355
S08_002650,590,TRANSFER,125379.28,C2093116440,549629.48,424250.2,C_SYN_484004600,0.0,125379.28,1,0,S08_00530,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_484004600,0.2281
S08_002651,167,TRANSFER,345839.07,C1077820273,1328523.08,982684.01,C_SYN_770367661,0.0,345839.07,1,0,S08_00531,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_770367661,0.2603
S08_002652,164,TRANSFER,111133.55,C765373209,490805.91,379672.36,C_SYN_770367661,0.0,111133.55,1,0,S08_00531,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_770367661,0.2264
S08_002653,166,TRANSFER,308123.3,C799981741,1128938.86,820815.56,C_SYN_770367661,0.0,308123.3,1,0,S08_00531,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_770367661,0.2729
S08_002654,167,TRANSFER,315979.73,C1598754382,1234555.58,918575.85,C_SYN_770367661,0.0,315979.73,1,0,S08_00531,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_770367661,0.2559
S08_002655,162,TRANSFER,189039.04,C881604894,937551.98,748512.94,C_SYN_770367661,0.0,189039.04,1,0,S08_00531,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_770367661,0.2016
S08_002656,114,TRANSFER,381815.35,C191605766,1394922.83,1013107.48,C_SYN_178494911,0.0,381815.35,1,0,S08_00532,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_178494911,0.2737
S08_002657,116,TRANSFER,319294.64,C1472425103,1456393.61,1137098.97,C_SYN_178494911,0.0,319294.64,1,0,S08_00532,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_178494911,0.2192
S08_002658,119,TRANSFER,168389.49,C1457585487,768947.56,600558.07,C_SYN_178494911,0.0,168389.49,1,0,S08_00532,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_178494911,0.219
S08_002659,117,TRANSFER,94182.73,C1892995713,354457.5,260274.77,C_SYN_178494911,0.0,94182.73,1,0,S08_00532,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_178494911,0.2657
S08_002660,116,TRANSFER,340668.33,C1826473597,1587753.27,1247084.94,C_SYN_178494911,0.0,340668.33,1,0,S08_00532,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_178494911,0.2146
S08_002661,199,TRANSFER,52112.08,C1419252020,208013.54,155901.46,C_SYN_886830471,0.0,52112.08,1,0,S08_00533,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_886830471,0.2505
S08_002662,198,TRANSFER,763906.0,C572669825,3760694.82,2996788.82,C_SYN_886830471,0.0,763906.0,1,0,S08_00533,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_886830471,0.2031
S08_002663,197,TRANSFER,240072.1,C1860930824,895397.44,655325.34,C_SYN_886830471,0.0,240072.1,1,0,S08_00533,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_886830471,0.2681
S08_002664,196,TRANSFER,813608.3,C1160052221,3254475.31,2440867.01,C_SYN_886830471,0.0,813608.3,1,0,S08_00533,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_886830471,0.25
S08_002665,198,TRANSFER,520738.93,C1502340650,2010738.13,1489999.2,C_SYN_886830471,0.0,520738.93,1,0,S08_00533,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_886830471,0.259
S08_002666,638,TRANSFER,813608.3,C751509105,3192394.01,2378785.71,C_SYN_397100865,0.0,813608.3,1,0,S08_00534,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_397100865,0.2549
S08_002667,638,TRANSFER,51162.57,C286668005,223979.1,172816.53,C_SYN_397100865,0.0,51162.57,1,0,S08_00534,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_397100865,0.2284
S08_002668,637,TRANSFER,157917.42,C258295435,627038.47,469121.05,C_SYN_397100865,0.0,157917.42,1,0,S08_00534,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_397100865,0.2518
S08_002669,637,TRANSFER,586050.92,C584716607,2700641.07,2114590.15,C_SYN_397100865,0.0,586050.92,1,0,S08_00534,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_397100865,0.217
S08_002670,637,TRANSFER,53262.97,C97718728,239208.85,185945.88,C_SYN_397100865,0.0,53262.97,1,0,S08_00534,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_397100865,0.2227
S08_002671,78,TRANSFER,346121.39,C1107276469,1335877.52,989756.13,C_SYN_531115589,0.0,346121.39,1,0,S08_00535,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_531115589,0.2591
S08_002672,79,TRANSFER,606484.96,C1147034573,2655673.05,2049188.09,C_SYN_531115589,0.0,606484.96,1,0,S08_00535,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_531115589,0.2284
S08_002673,76,TRANSFER,57841.05,C978032789,230223.54,172382.49,C_SYN_531115589,0.0,57841.05,1,0,S08_00535,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_531115589,0.2512
S08_002674,79,TRANSFER,148923.14,C1728154563,563909.06,414985.92,C_SYN_531115589,0.0,148923.14,1,0,S08_00535,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_531115589,0.2641
S08_002675,75,TRANSFER,85017.57,C638745285,329132.49,244114.92,C_SYN_531115589,0.0,85017.57,1,0,S08_00535,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_531115589,0.2583
S08_002676,401,TRANSFER,192007.74,C2086530773,946904.48,754896.74,C_SYN_155804235,0.0,192007.74,1,0,S08_00536,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_155804235,0.2028
S08_002677,399,TRANSFER,582162.79,C40403651,2210946.16,1628783.37,C_SYN_155804235,0.0,582162.79,1,0,S08_00536,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_155804235,0.2633
S08_002678,399,TRANSFER,265669.58,C487265498,1179569.74,913900.16,C_SYN_155804235,0.0,265669.58,1,0,S08_00536,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_155804235,0.2252
S08_002679,400,TRANSFER,813608.3,C1554416934,3220116.66,2406508.36,C_SYN_155804235,0.0,813608.3,1,0,S08_00536,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_155804235,0.2527
S08_002680,401,TRANSFER,813608.3,C1180724281,3436756.78,2623148.48,C_SYN_155804235,0.0,813608.3,1,0,S08_00536,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_155804235,0.2367
S08_002681,404,TRANSFER,55311.24,C245277736,237547.99,182236.75,C_SYN_369555272,0.0,55311.24,1,0,S08_00537,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_369555272,0.2328
S08_002682,403,TRANSFER,756476.35,C1480152557,3418318.06,2661841.71,C_SYN_369555272,0.0,756476.35,1,0,S08_00537,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_369555272,0.2213
S08_002683,408,TRANSFER,813608.3,C680327012,3260299.3,2446691.0,C_SYN_369555272,0.0,813608.3,1,0,S08_00537,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_369555272,0.2496
S08_002684,407,TRANSFER,813608.3,C1661009929,3987024.88,3173416.58,C_SYN_369555272,0.0,813608.3,1,0,S08_00537,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_369555272,0.2041
S08_002685,406,TRANSFER,134600.31,C450875729,576126.26,441525.95,C_SYN_369555272,0.0,134600.31,1,0,S08_00537,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_369555272,0.2336
S08_002686,522,TRANSFER,593940.11,C425256680,2783146.6,2189206.49,C_SYN_362642149,0.0,593940.11,1,0,S08_00538,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_362642149,0.2134
S08_002687,517,TRANSFER,813608.3,C2056105542,3331214.25,2517605.95,C_SYN_362642149,0.0,813608.3,1,0,S08_00538,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_362642149,0.2442
S08_002688,518,TRANSFER,813608.3,C2025047353,3340856.83,2527248.53,C_SYN_362642149,0.0,813608.3,1,0,S08_00538,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_362642149,0.2435
S08_002689,518,TRANSFER,170277.3,C353149618,698846.0,528568.7,C_SYN_362642149,0.0,170277.3,1,0,S08_00538,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_362642149,0.2437
S08_002690,518,TRANSFER,397152.61,C1140503232,1956537.39,1559384.78,C_SYN_362642149,0.0,397152.61,1,0,S08_00538,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_362642149,0.203
S08_002691,442,TRANSFER,56067.29,C594529861,227009.68,170942.39,C_SYN_330742206,0.0,56067.29,1,0,S08_00539,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_330742206,0.247
S08_002692,442,TRANSFER,49011.69,C154022452,232104.79,183093.1,C_SYN_330742206,0.0,49011.69,1,0,S08_00539,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_330742206,0.2112
S08_002693,443,TRANSFER,60687.42,C645756942,284782.35,224094.93,C_SYN_330742206,0.0,60687.42,1,0,S08_00539,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_330742206,0.2131
S08_002694,445,TRANSFER,149560.46,C72179962,718622.21,569061.75,C_SYN_330742206,0.0,149560.46,1,0,S08_00539,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_330742206,0.2081
S08_002695,444,TRANSFER,813608.3,C1276427386,3803566.03,2989957.73,C_SYN_330742206,0.0,813608.3,1,0,S08_00539,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_330742206,0.2139
S08_002696,478,TRANSFER,813608.3,C1418500770,3434576.18,2620967.88,C_SYN_643982817,0.0,813608.3,1,0,S08_00540,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_643982817,0.2369
S08_002697,475,TRANSFER,328081.61,C1345515751,1174008.22,845926.61,C_SYN_643982817,0.0,328081.61,1,0,S08_00540,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_643982817,0.2795
S08_002698,473,TRANSFER,813608.3,C260765235,4051806.1,3238197.8,C_SYN_643982817,0.0,813608.3,1,0,S08_00540,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_643982817,0.2008
S08_002699,475,TRANSFER,813608.3,C1313701459,3827084.18,3013475.88,C_SYN_643982817,0.0,813608.3,1,0,S08_00540,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_643982817,0.2126
