record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,cycle_position,cycle_length,next_account,balance_usage_ratio
S09_003075,377,TRANSFER,813608.3,C1237144506,3923405.32,3109797.02,C1445448750,0.0,813608.3,1,0,S09_00769,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1445448750,0.2074
S09_003076,378,TRANSFER,813608.3,C1445448750,3726732.86,2913124.56,C1163752713,0.0,813608.3,1,0,S09_00769,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1163752713,0.2183
S09_003077,67,TRANSFER,813608.3,C47694593,3081066.34,2267458.04,C95566176,0.0,813608.3,1,0,S09_00770,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C95566176,0.2641
S09_003078,68,TRANSFER,607344.87,C95566176,2952987.0,2345642.13,C1950049371,0.0,607344.87,1,0,S09_00770,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1950049371,0.2057
S09_003079,69,TRANSFER,129919.85,C1950049371,467548.38,337628.53,C247847005,0.0,129919.85,1,0,S09_00770,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C247847005,0.2779
S09_003080,70,TRANSFER,813608.3,C247847005,3545579.91,2731971.61,C47694593,0.0,813608.3,1,0,S09_00770,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C47694593,0.2295
S09_003081,317,TRANSFER,326013.06,C847401159,1524573.9,1198560.84,C247199007,0.0,326013.06,1,0,S09_00771,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C247199007,0.2138
S09_003082,318,TRANSFER,813608.3,C247199007,2948231.64,2134623.34,C189996109,0.0,813608.3,1,0,S09_00771,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C189996109,0.276
S09_003083,319,TRANSFER,148492.17,C189996109,535269.61,386777.44,C2120054012,0.0,148492.17,1,0,S09_00771,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C2120054012,0.2774
S09_003084,320,TRANSFER,591636.54,C2120054012,2223680.03,1632043.49,C847401159,0.0,591636.54,1,0,S09_00771,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C847401159,0.2661
S09_003085,602,TRANSFER,109668.59,C869280622,470557.32,360888.73,C1075985395,0.0,109668.59,1,0,S09_00772,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1075985395,0.2331
S09_003086,603,TRANSFER,813608.3,C1075985395,2853827.3,2040219.0,C1542830607,0.0,813608.3,1,0,S09_00772,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1542830607,0.2851
S09_003087,604,TRANSFER,813608.3,C1542830607,3088598.04,2274989.74,C1064160039,0.0,813608.3,1,0,S09_00772,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1064160039,0.2634
S09_003088,605,TRANSFER,468209.38,C1064160039,2155814.34,1687604.96,C869280622,0.0,468209.38,1,0,S09_00772,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C869280622,0.2172
S09_003089,131,TRANSFER,435181.55,C746456593,1831024.1,1395842.55,C1063289379,0.0,435181.55,1,0,S09_00773,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1063289379,0.2377
S09_003090,132,TRANSFER,672998.38,C1063289379,2402337.93,1729339.55,C1737989689,0.0,672998.38,1,0,S09_00773,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1737989689,0.2801
S09_003091,133,TRANSFER,813608.3,C1737989689,3611726.97,2798118.67,C1693224339,0.0,813608.3,1,0,S09_00773,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1693224339,0.2253
S09_003092,134,TRANSFER,100999.81,C1693224339,430106.13,329106.32,C746456593,0.0,100999.81,1,0,S09_00773,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C746456593,0.2348
S09_003093,436,TRANSFER,50776.94,C1586956645,195942.54,145165.6,C209960911,0.0,50776.94,1,0,S09_00774,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C209960911,0.2591
S09_003094,437,TRANSFER,549158.98,C209960911,2597908.32,2048749.34,C295470168,0.0,549158.98,1,0,S09_00774,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C295470168,0.2114
S09_003095,438,TRANSFER,813608.3,C295470168,3468242.26,2654633.96,C1284068711,0.0,813608.3,1,0,S09_00774,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1284068711,0.2346
S09_003096,439,TRANSFER,164124.75,C1284068711,754381.7,590256.95,C1586956645,0.0,164124.75,1,0,S09_00774,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1586956645,0.2176
S09_003097,468,TRANSFER,813608.3,C1900344335,3349136.68,2535528.38,C1099880232,0.0,813608.3,1,0,S09_00775,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1099880232,0.2429
S09_003098,469,TRANSFER,490543.04,C1099880232,2231465.27,1740922.23,C1680550741,0.0,490543.04,1,0,S09_00775,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1680550741,0.2198
S09_003099,470,TRANSFER,415330.27,C1680550741,1486030.59,1070700.32,C1934166813,0.0,415330.27,1,0,S09_00775,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1934166813,0.2795
S09_003100,471,TRANSFER,748025.81,C1934166813,3132268.3,2384242.49,C1900344335,0.0,748025.81,1,0,S09_00775,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1900344335,0.2388
S09_003101,186,TRANSFER,508898.95,C1190808804,2149854.39,1640955.44,C2133231291,0.0,508898.95,1,0,S09_00776,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C2133231291,0.2367
S09_003102,187,TRANSFER,572418.64,C2133231291,2328325.05,1755906.41,C483324152,0.0,572418.64,1,0,S09_00776,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C483324152,0.2458
S09_003103,188,TRANSFER,813608.3,C483324152,2965787.83,2152179.53,C1767129160,0.0,813608.3,1,0,S09_00776,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1767129160,0.2743
S09_003104,189,TRANSFER,308762.3,C1767129160,1539960.99,1231198.69,C1190808804,0.0,308762.3,1,0,S09_00776,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1190808804,0.2005
S09_003105,82,TRANSFER,813608.3,C1069338029,3459594.47,2645986.17,C562579376,0.0,813608.3,1,0,S09_00777,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C562579376,0.2352
S09_003106,83,TRANSFER,813608.3,C562579376,3347462.3,2533854.0,C1135841275,0.0,813608.3,1,0,S09_00777,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1135841275,0.2431
S09_003107,84,TRANSFER,520566.88,C1135841275,2424195.22,1903628.34,C785067753,0.0,520566.88,1,0,S09_00777,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C785067753,0.2147
S09_003108,85,TRANSFER,762051.66,C785067753,3721353.53,2959301.87,C1069338029,0.0,762051.66,1,0,S09_00777,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1069338029,0.2048
S09_003109,89,TRANSFER,772304.28,C1685773180,3404013.66,2631709.38,C1579647269,0.0,772304.28,1,0,S09_00778,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1579647269,0.2269
S09_003110,90,TRANSFER,379801.41,C1579647269,1606410.91,1226609.5,C503073599,0.0,379801.41,1,0,S09_00778,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C503073599,0.2364
S09_003111,91,TRANSFER,311462.67,C503073599,1172537.93,861075.26,C59769318,0.0,311462.67,1,0,S09_00778,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C59769318,0.2656
S09_003112,92,TRANSFER,295955.42,C59769318,1276349.32,980393.9,C1685773180,0.0,295955.42,1,0,S09_00778,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1685773180,0.2319
S09_003113,677,TRANSFER,813608.3,C1819294499,3985595.29,3171986.99,C1066583457,0.0,813608.3,1,0,S09_00779,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1066583457,0.2041
S09_003114,678,TRANSFER,813608.3,C1066583457,3297982.88,2484374.58,C2082921191,0.0,813608.3,1,0,S09_00779,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C2082921191,0.2467
S09_003115,679,TRANSFER,259244.83,C2082921191,1108945.54,849700.71,C529190514,0.0,259244.83,1,0,S09_00779,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C529190514,0.2338
S09_003116,680,TRANSFER,459262.46,C529190514,2250836.65,1791574.19,C1819294499,0.0,459262.46,1,0,S09_00779,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1819294499,0.204
S09_003117,261,TRANSFER,356400.49,C731871879,1464789.9,1108389.41,C1694807745,0.0,356400.49,1,0,S09_00780,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1694807745,0.2433
S09_003118,262,TRANSFER,813608.3,C1694807745,3817445.54,3003837.24,C917244962,0.0,813608.3,1,0,S09_00780,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C917244962,0.2131
S09_003119,263,TRANSFER,192993.87,C917244962,724914.39,531920.52,C1151988826,0.0,192993.87,1,0,S09_00780,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1151988826,0.2662
S09_003120,264,TRANSFER,40691.82,C1151988826,173496.5,132804.68,C731871879,0.0,40691.82,1,0,S09_00780,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C731871879,0.2345
S09_003121,203,TRANSFER,116087.26,C1131216029,423921.15,307833.89,C484248848,0.0,116087.26,1,0,S09_00781,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C484248848,0.2738
S09_003122,204,TRANSFER,809948.31,C484248848,3501367.23,2691418.92,C615653134,0.0,809948.31,1,0,S09_00781,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C615653134,0.2313
S09_003123,205,TRANSFER,193365.5,C615653134,804018.98,610653.48,C2138977985,0.0,193365.5,1,0,S09_00781,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C2138977985,0.2405
S09_003124,206,TRANSFER,131470.01,C2138977985,651033.53,519563.52,C1131216029,0.0,131470.01,1,0,S09_00781,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1131216029,0.2019
S09_003125,221,TRANSFER,813608.3,C1429485546,2981896.05,2168287.75,C656177976,0.0,813608.3,1,0,S09_00782,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C656177976,0.2728
S09_003126,222,TRANSFER,813608.3,C656177976,3364300.46,2550692.16,C1834161666,0.0,813608.3,1,0,S09_00782,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1834161666,0.2418
S09_003127,223,TRANSFER,142519.92,C1834161666,593394.6,450874.68,C430010744,0.0,142519.92,1,0,S09_00782,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C430010744,0.2402
S09_003128,224,TRANSFER,813608.3,C430010744,3511384.44,2697776.14,C1429485546,0.0,813608.3,1,0,S09_00782,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1429485546,0.2317
S09_003129,668,TRANSFER,46046.35,C906719111,203513.61,157467.26,C334527540,0.0,46046.35,1,0,S09_00783,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C334527540,0.2263
S09_003130,669,TRANSFER,435612.09,C334527540,1957140.81,1521528.72,C1890966647,0.0,435612.09,1,0,S09_00783,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1890966647,0.2226
S09_003131,670,TRANSFER,813608.3,C1890966647,3847669.0,3034060.7,C1958014373,0.0,813608.3,1,0,S09_00783,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1958014373,0.2115
S09_003132,671,TRANSFER,610238.46,C1958014373,2245457.82,1635219.36,C906719111,0.0,610238.46,1,0,S09_00783,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C906719111,0.2718
S09_003133,667,TRANSFER,813608.3,C61789702,2915974.97,2102366.67,C523445390,0.0,813608.3,1,0,S09_00784,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C523445390,0.279
S09_003134,668,TRANSFER,713648.49,C523445390,3070869.64,2357221.15,C1215405192,0.0,713648.49,1,0,S09_00784,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1215405192,0.2324
S09_003135,669,TRANSFER,813608.3,C1215405192,3241150.81,2427542.51,C156842596,0.0,813608.3,1,0,S09_00784,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C156842596,0.251
S09_003136,670,TRANSFER,462579.12,C156842596,2197165.03,1734585.91,C61789702,0.0,462579.12,1,0,S09_00784,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C61789702,0.2105
S09_003137,395,TRANSFER,813608.3,C1572894752,3521709.24,2708100.94,C1572119326,0.0,813608.3,1,0,S09_00785,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1572119326,0.231
S09_003138,396,TRANSFER,813608.3,C1572119326,2901182.08,2087573.78,C1184389706,0.0,813608.3,1,0,S09_00785,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1184389706,0.2804
S09_003139,397,TRANSFER,813608.3,C1184389706,3390077.95,2576469.65,C775594627,0.0,813608.3,1,0,S09_00785,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C775594627,0.24
S09_003140,398,TRANSFER,582471.04,C775594627,2205014.16,1622543.12,C1572894752,0.0,582471.04,1,0,S09_00785,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1572894752,0.2642
S09_003141,198,TRANSFER,813608.3,C1498771405,3831148.67,3017540.37,C51988451,0.0,813608.3,1,0,S09_00786,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C51988451,0.2124
S09_003142,199,TRANSFER,76660.49,C51988451,299929.97,223269.48,C1734036888,0.0,76660.49,1,0,S09_00786,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1734036888,0.2556
S09_003143,200,TRANSFER,813608.3,C1734036888,3439356.69,2625748.39,C897243875,0.0,813608.3,1,0,S09_00786,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C897243875,0.2366
S09_003144,201,TRANSFER,79865.68,C897243875,317950.72,238085.04,C1498771405,0.0,79865.68,1,0,S09_00786,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1498771405,0.2512
S09_003145,288,TRANSFER,172614.89,C1647417986,610219.43,437604.54,C632712374,0.0,172614.89,1,0,S09_00787,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C632712374,0.2829
S09_003146,289,TRANSFER,44923.15,C632712374,216193.25,171270.1,C35692188,0.0,44923.15,1,0,S09_00787,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C35692188,0.2078
S09_003147,290,TRANSFER,813608.3,C35692188,2963026.79,2149418.49,C494518060,0.0,813608.3,1,0,S09_00787,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C494518060,0.2746
S09_003148,291,TRANSFER,370111.43,C494518060,1631828.97,1261717.54,C1647417986,0.0,370111.43,1,0,S09_00787,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1647417986,0.2268
S09_003149,25,TRANSFER,107295.46,C1268592884,398146.47,290851.01,C762981095,0.0,107295.46,1,0,S09_00788,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C762981095,0.2695
S09_003150,26,TRANSFER,813608.3,C762981095,3101259.85,2287651.55,C1617763124,0.0,813608.3,1,0,S09_00788,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1617763124,0.2623
S09_003151,27,TRANSFER,616256.07,C1617763124,2660576.21,2044320.14,C2101611490,0.0,616256.07,1,0,S09_00788,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C2101611490,0.2316
S09_003152,28,TRANSFER,73013.58,C2101611490,359419.4,286405.82,C1268592884,0.0,73013.58,1,0,S09_00788,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1268592884,0.2031
S09_003153,268,TRANSFER,76013.0,C625254846,274938.32,198925.32,C1840010361,0.0,76013.0,1,0,S09_00789,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1840010361,0.2765
S09_003154,269,TRANSFER,614547.44,C1840010361,2605172.31,1990624.87,C990940090,0.0,614547.44,1,0,S09_00789,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C990940090,0.2359
S09_003155,270,TRANSFER,306197.11,C990940090,1521002.97,1214805.86,C1296694460,0.0,306197.11,1,0,S09_00789,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1296694460,0.2013
S09_003156,271,TRANSFER,69575.68,C1296694460,294388.74,224813.06,C625254846,0.0,69575.68,1,0,S09_00789,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C625254846,0.2363
S09_003157,434,TRANSFER,687584.09,C1348630207,2539629.39,1852045.3,C1021763357,0.0,687584.09,1,0,S09_00790,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1021763357,0.2707
S09_003158,435,TRANSFER,44926.8,C1021763357,175756.23,130829.43,C1338926016,0.0,44926.8,1,0,S09_00790,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1338926016,0.2556
S09_003159,436,TRANSFER,681421.99,C1338926016,2426460.96,1745038.97,C1600120424,0.0,681421.99,1,0,S09_00790,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1600120424,0.2808
S09_003160,437,TRANSFER,263588.54,C1600120424,1251911.45,988322.91,C1348630207,0.0,263588.54,1,0,S09_00790,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1348630207,0.2105
S09_003161,562,TRANSFER,420013.76,C1878149711,1489713.35,1069699.59,C688777473,0.0,420013.76,1,0,S09_00791,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C688777473,0.2819
S09_003162,563,TRANSFER,650521.62,C688777473,2790667.76,2140146.14,C737356456,0.0,650521.62,1,0,S09_00791,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C737356456,0.2331
S09_003163,564,TRANSFER,813608.3,C737356456,3290130.12,2476521.82,C617176141,0.0,813608.3,1,0,S09_00791,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C617176141,0.2473
S09_003164,565,TRANSFER,35478.03,C617176141,176823.36,141345.33,C1878149711,0.0,35478.03,1,0,S09_00791,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1878149711,0.2006
S09_003165,80,TRANSFER,245730.29,C635177241,1023246.46,777516.17,C522879131,0.0,245730.29,1,0,S09_00792,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C522879131,0.2401
S09_003166,81,TRANSFER,651902.58,C522879131,2522210.83,1870308.25,C1735529288,0.0,651902.58,1,0,S09_00792,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1735529288,0.2585
S09_003167,82,TRANSFER,560476.39,C1735529288,2367191.26,1806714.87,C480563429,0.0,560476.39,1,0,S09_00792,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C480563429,0.2368
S09_003168,83,TRANSFER,813608.3,C480563429,2930629.58,2117021.28,C635177241,0.0,813608.3,1,0,S09_00792,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C635177241,0.2776
S09_003169,214,TRANSFER,447239.36,C886851457,2060532.87,1613293.51,C2138802958,0.0,447239.36,1,0,S09_00793,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C2138802958,0.2171
S09_003170,215,TRANSFER,479931.79,C2138802958,2092616.66,1612684.87,C1234662721,0.0,479931.79,1,0,S09_00793,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1234662721,0.2293
S09_003171,216,TRANSFER,563371.43,C1234662721,2699922.33,2136550.9,C503073599,0.0,563371.43,1,0,S09_00793,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C503073599,0.2087
S09_003172,217,TRANSFER,386915.83,C503073599,1655125.11,1268209.28,C886851457,0.0,386915.83,1,0,S09_00793,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C886851457,0.2338
S09_003173,341,TRANSFER,39831.05,C546881711,142382.92,102551.87,C869549107,0.0,39831.05,1,0,S09_00794,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C869549107,0.2797
S09_003174,342,TRANSFER,40725.32,C869549107,280699.7,239974.38,C1605913453,0.0,40725.32,1,0,S09_00794,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1605913453,0.1451
S09_003175,343,TRANSFER,813608.3,C1605913453,3999748.78,3186140.48,C1873218938,0.0,813608.3,1,0,S09_00794,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1873218938,0.2034
S09_003176,344,TRANSFER,44042.99,C1873218938,199990.19,155947.2,C546881711,0.0,44042.99,1,0,S09_00794,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C546881711,0.2202
S09_003177,17,TRANSFER,182191.25,C650680396,710848.58,528657.33,C1385304487,0.0,182191.25,1,0,S09_00795,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1385304487,0.2563
S09_003178,18,TRANSFER,244507.48,C1385304487,1028441.86,783934.38,C1577022092,0.0,244507.48,1,0,S09_00795,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1577022092,0.2377
S09_003179,19,TRANSFER,89775.45,C1577022092,440883.64,351108.19,C238383631,0.0,89775.45,1,0,S09_00795,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C238383631,0.2036
S09_003180,20,TRANSFER,372251.56,C238383631,1326444.25,954192.69,C650680396,0.0,372251.56,1,0,S09_00795,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C650680396,0.2806
S09_003181,336,TRANSFER,315906.73,C1686551231,1185490.81,869584.08,C714225827,0.0,315906.73,1,0,S09_00796,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C714225827,0.2665
S09_003182,337,TRANSFER,53498.94,C714225827,266285.28,212786.34,C474960884,0.0,53498.94,1,0,S09_00796,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C474960884,0.2009
