record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,drain_ratio
S03_002770,185,TRANSFER,982416.17,C957702411,1047360.84,64944.67,C_SYN_394957538,0.0,982416.17,1,0,S03_02770,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9379920773054682
S03_002771,259,TRANSFER,44790.98,C1200645107,50000.0,5209.02,C_SYN_769058400,0.0,44790.98,1,0,S03_02771,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8958196
S03_002772,141,TRANSFER,2231537.86,C1545603240,2296875.27,65337.41,C_SYN_840628779,0.0,2231537.86,1,0,S03_02772,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9715537840241537
S03_002773,235,CASH_OUT,44759.25,C1588094473,50000.0,5240.75,C_SYN_913051364,0.0,44759.25,1,0,S03_02773,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.895185
S03_002774,238,TRANSFER,150865.75,C1167709962,155182.99,4317.24,C_SYN_728149780,0.0,150865.75,1,0,S03_02774,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9721796828376615
S03_002775,170,CASH_OUT,388042.54,C459430741,404211.33,16168.79,C_SYN_716561736,0.0,388042.54,1,0,S03_02775,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.95999916677249
S03_002776,131,CASH_OUT,45749.19,C14299368,51950.55,6201.36,C_SYN_210185813,0.0,45749.19,1,0,S03_02776,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8806295602260227
S03_002777,554,CASH_OUT,93667.0,C1758990572,100325.0,6658.0,C_SYN_916567301,0.0,93667.0,1,0,S03_02777,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9336356840269125
S03_002778,211,TRANSFER,41460.07,C181863764,50000.0,8539.93,C_SYN_744173278,0.0,41460.07,1,0,S03_02778,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8292014
S03_002779,286,CASH_OUT,49625.45,C408884632,50769.0,1143.55,C_SYN_924523926,0.0,49625.45,1,0,S03_02779,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9774754279186116
S03_002780,349,TRANSFER,46943.36,C597357663,50000.0,3056.64,C_SYN_833408735,0.0,46943.36,1,0,S03_02780,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9388672
S03_002781,362,TRANSFER,5949887.22,C272478233,7178975.79,1229088.57,C_SYN_237825566,0.0,5949887.22,1,0,S03_02781,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8287933256841363
S03_002782,238,CASH_OUT,40200.72,C1094363343,50000.0,9799.28,C_SYN_606085547,0.0,40200.72,1,0,S03_02782,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8040144
S03_002783,48,TRANSFER,47488.37,C1866808887,50000.0,2511.63,C_SYN_929138314,0.0,47488.37,1,0,S03_02783,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9497674
S03_002784,300,TRANSFER,8523038.65,C730562683,8762756.4,239717.75,C_SYN_441228374,0.0,8523038.65,1,0,S03_02784,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9726435679531158
S03_002785,349,TRANSFER,160013.18,C1866260483,179844.12,19830.94,C_SYN_445024141,0.0,160013.18,1,0,S03_02785,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8897326195596498
S03_002786,49,CASH_OUT,40584.09,C556192540,50000.0,9415.91,C_SYN_816612025,0.0,40584.09,1,0,S03_02786,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8116817999999999
S03_002787,136,TRANSFER,52711.27,C121257830,62909.0,10197.73,C_SYN_364919533,0.0,52711.27,1,0,S03_02787,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8378971212386145
S03_002788,147,CASH_OUT,2919806.37,C838655516,3215506.43,295700.06,C_SYN_710440060,0.0,2919806.37,1,0,S03_02788,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9080393504297859
S03_002789,379,TRANSFER,2186785.3,C457380077,2547000.17,360214.87,C_SYN_674732771,0.0,2186785.3,1,0,S03_02789,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8585728912613303
S03_002790,143,CASH_OUT,18586488.86,C285186937,20535514.79,1949025.93,C_SYN_489390702,0.0,18586488.86,1,0,S03_02790,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9050899892244678
S03_002791,307,CASH_OUT,791982.41,C1198715774,865350.01,73367.6,C_SYN_759092075,0.0,791982.41,1,0,S03_02791,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9152162718528194
S03_002792,312,TRANSFER,63091.55,C1525362868,69174.74,6083.19,C_SYN_396540206,0.0,63091.55,1,0,S03_02792,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9120605296095077
S03_002793,280,TRANSFER,73239.83,C2063251763,85274.0,12034.17,C_SYN_920941486,0.0,73239.83,1,0,S03_02793,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8588764453409011
S03_002794,237,CASH_OUT,45588.69,C231321123,50000.0,4411.31,C_SYN_148913920,0.0,45588.69,1,0,S03_02794,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9117738000000001
S03_002795,171,CASH_OUT,48114.88,C1988794461,50000.0,1885.12,C_SYN_214418266,0.0,48114.88,1,0,S03_02795,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9622976
S03_002796,351,CASH_OUT,220151.05,C146021090,267960.31,47809.26,C_SYN_707947700,0.0,220151.05,1,0,S03_02796,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.821580815457334
S03_002797,259,TRANSFER,9212501.49,C1016252380,10024446.52,811945.03,C_SYN_471917462,0.0,9212501.49,1,0,S03_02797,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.919003505242901
S03_002798,23,TRANSFER,40472.43,C870134789,50000.0,9527.57,C_SYN_880935549,0.0,40472.43,1,0,S03_02798,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8094486
S03_002799,410,TRANSFER,43844.42,C2064221146,50000.0,6155.58,C_SYN_809426949,0.0,43844.42,1,0,S03_02799,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8768884
S03_002800,285,CASH_OUT,73258.5,C335381336,83605.0,10346.5,C_SYN_927949458,0.0,73258.5,1,0,S03_02800,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8762454398660368
S03_002801,206,TRANSFER,45728.24,C1675459967,50000.0,4271.76,C_SYN_307792730,0.0,45728.24,1,0,S03_02801,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9145648
S03_002802,238,CASH_OUT,130255.11,C730156125,158866.0,28610.89,C_SYN_902069186,0.0,130255.11,1,0,S03_02802,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8199055178578173
S03_002803,663,TRANSFER,44152.61,C1811219248,50000.0,5847.39,C_SYN_288113109,0.0,44152.61,1,0,S03_02803,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8830522000000001
S03_002804,164,TRANSFER,93635.91,C80999780,110121.08,16485.17,C_SYN_633657732,0.0,93635.91,1,0,S03_02804,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8502995974975909
S03_002805,43,CASH_OUT,43090.18,C748971361,50000.0,6909.82,C_SYN_200090108,0.0,43090.18,1,0,S03_02805,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8618036
S03_002806,332,TRANSFER,48664.8,C1197724524,50000.0,1335.2,C_SYN_514468141,0.0,48664.8,1,0,S03_02806,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.973296
S03_002807,284,CASH_OUT,1524737.22,C334006078,1694756.34,170019.12,C_SYN_731525620,0.0,1524737.22,1,0,S03_02807,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8996793131925973
S03_002808,43,CASH_OUT,40009.78,C2034884364,50000.0,9990.22,C_SYN_401669780,0.0,40009.78,1,0,S03_02808,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8001956
S03_002809,207,CASH_OUT,202493.5,C1486151125,233333.03,30839.53,C_SYN_205814596,0.0,202493.5,1,0,S03_02809,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8678304138938238
S03_002810,283,CASH_OUT,42723.6,C1698345419,50000.0,7276.4,C_SYN_908883126,0.0,42723.6,1,0,S03_02810,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.854472
S03_002811,477,TRANSFER,263390.25,C1590749703,314515.0,51124.75,C_SYN_686393188,0.0,263390.25,1,0,S03_02811,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8374489293038487
S03_002812,282,TRANSFER,139924.94,C393635764,165082.0,25157.06,C_SYN_486406521,0.0,139924.94,1,0,S03_02812,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8476087035533856
S03_002813,166,TRANSFER,666831.25,C499784196,697506.22,30674.97,C_SYN_289883682,0.0,666831.25,1,0,S03_02813,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9560219405642003
S03_002814,48,TRANSFER,46852.15,C1078701493,50000.0,3147.85,C_SYN_934197805,0.0,46852.15,1,0,S03_02814,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9370430000000001
S03_002815,50,CASH_OUT,40074.13,C1987978351,50000.0,9925.87,C_SYN_957827481,0.0,40074.13,1,0,S03_02815,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8014825999999999
S03_002816,46,TRANSFER,43080.77,C2088285834,50000.0,6919.23,C_SYN_989576277,0.0,43080.77,1,0,S03_02816,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8616153999999999
S03_002817,406,TRANSFER,48141.9,C2128995584,50000.0,1858.1,C_SYN_543005777,0.0,48141.9,1,0,S03_02817,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9628380000000001
S03_002818,209,TRANSFER,40100.79,C1061553481,50000.0,9899.21,C_SYN_666233968,0.0,40100.79,1,0,S03_02818,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8020158000000001
S03_002819,187,TRANSFER,55950.43,C440566132,64029.0,8078.57,C_SYN_599935565,0.0,55950.43,1,0,S03_02819,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8738295147511284
S03_002820,646,CASH_OUT,46520.87,C704848624,50000.0,3479.13,C_SYN_239011213,0.0,46520.87,1,0,S03_02820,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9304174000000001
S03_002821,340,TRANSFER,48588.33,C1762182460,50000.0,1411.67,C_SYN_995407294,0.0,48588.33,1,0,S03_02821,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9717666
S03_002822,329,TRANSFER,93489.92,C1222515129,114086.0,20596.08,C_SYN_351524903,0.0,93489.92,1,0,S03_02822,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8194688217660361
S03_002823,383,CASH_OUT,47016.48,C1665154438,50000.0,2983.52,C_SYN_980297870,0.0,47016.48,1,0,S03_02823,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9403296000000001
S03_002824,279,CASH_OUT,16792787.78,C1696925334,17303665.38,510877.6,C_SYN_439613937,0.0,16792787.78,1,0,S03_02824,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9704757582407666
S03_002825,302,TRANSFER,70149.42,C1510283863,72309.0,2159.58,C_SYN_927163574,0.0,70149.42,1,0,S03_02825,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.970134008214745
S03_002826,207,TRANSFER,97041.03,C387849126,102079.0,5037.97,C_SYN_460737570,0.0,97041.03,1,0,S03_02826,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9506463621312905
S03_002827,207,CASH_OUT,55576.35,C1014178558,60148.0,4571.65,C_SYN_485804128,0.0,55576.35,1,0,S03_02827,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9239933164860011
S03_002828,135,TRANSFER,45092.36,C443654012,50000.0,4907.64,C_SYN_865505338,0.0,45092.36,1,0,S03_02828,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9018472
S03_002829,49,CASH_OUT,46687.02,C1010622027,50000.0,3312.98,C_SYN_532943881,0.0,46687.02,1,0,S03_02829,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9337403999999999
S03_002830,257,CASH_OUT,43447.59,C405406670,50000.0,6552.41,C_SYN_585884115,0.0,43447.59,1,0,S03_02830,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8689517999999999
S03_002831,188,TRANSFER,3183575.18,C1380557254,3878733.6,695158.42,C_SYN_497190152,0.0,3183575.18,1,0,S03_02831,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8207769618413598
S03_002832,289,TRANSFER,47764.07,C1758489412,50000.0,2235.93,C_SYN_118786096,0.0,47764.07,1,0,S03_02832,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9552814
S03_002833,193,CASH_OUT,85077.65,C1635135355,97484.0,12406.35,C_SYN_181055739,0.0,85077.65,1,0,S03_02833,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8727345000205161
S03_002834,209,CASH_OUT,47038.31,C1240191757,50000.0,2961.69,C_SYN_400885447,0.0,47038.31,1,0,S03_02834,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9407662
S03_002835,186,CASH_OUT,43859.69,C1380430499,50000.0,6140.31,C_SYN_623139861,0.0,43859.69,1,0,S03_02835,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8771938
S03_002836,253,TRANSFER,53224.87,C1600939613,54946.0,1721.13,C_SYN_348681933,0.0,53224.87,1,0,S03_02836,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9686759727732683
S03_002837,232,TRANSFER,95374.48,C1600491210,115601.14,20226.66,C_SYN_433989839,0.0,95374.48,1,0,S03_02837,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8250306182101664
S03_002838,48,TRANSFER,190679.94,C1524456753,202060.0,11380.06,C_SYN_819513227,0.0,190679.94,1,0,S03_02838,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9436797980797783
S03_002839,352,CASH_OUT,41716.79,C451617583,50000.0,8283.21,C_SYN_993401867,0.0,41716.79,1,0,S03_02839,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8343358000000001
S03_002840,396,TRANSFER,41794.15,C715543604,50000.0,8205.85,C_SYN_123599376,0.0,41794.15,1,0,S03_02840,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.835883
S03_002841,14,TRANSFER,46522.34,C1420883850,50000.0,3477.66,C_SYN_371973692,0.0,46522.34,1,0,S03_02841,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9304467999999999
S03_002842,191,CASH_OUT,4914701.1,C963569125,5594264.47,679563.37,C_SYN_556353345,0.0,4914701.1,1,0,S03_02842,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8785249832852468
S03_002843,602,CASH_OUT,41528.13,C1137309924,50000.0,8471.87,C_SYN_581377020,0.0,41528.13,1,0,S03_02843,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8305625999999999
S03_002844,195,CASH_OUT,42284.96,C1183834326,50000.0,7715.04,C_SYN_907385218,0.0,42284.96,1,0,S03_02844,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8456992
S03_002845,21,CASH_OUT,44037.52,C1996623223,50000.0,5962.48,C_SYN_970007927,0.0,44037.52,1,0,S03_02845,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8807503999999999
S03_002846,214,TRANSFER,8044783.27,C1172026389,8465836.02,421052.75,C_SYN_519077262,0.0,8044783.27,1,0,S03_02846,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9502644807901677
S03_002847,43,CASH_OUT,41726.89,C647366173,50000.0,8273.11,C_SYN_125698182,0.0,41726.89,1,0,S03_02847,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8345378
S03_002848,409,CASH_OUT,42672.51,C592152232,50000.0,7327.49,C_SYN_527310309,0.0,42672.51,1,0,S03_02848,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8534502
S03_002849,147,TRANSFER,538222.9,C1500993141,658152.48,119929.58,C_SYN_337861655,0.0,538222.9,1,0,S03_02849,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8177784272726588
S03_002850,520,CASH_OUT,309621.39,C330271083,356860.0,47238.61,C_SYN_229912148,0.0,309621.39,1,0,S03_02850,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8676270526256796
S03_002851,245,TRANSFER,1825854.96,C1466710953,1948084.98,122230.02,C_SYN_942939962,0.0,1825854.96,1,0,S03_02851,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9372563203069303
S03_002852,359,TRANSFER,47481.92,C1986630626,50000.0,2518.08,C_SYN_530404448,0.0,47481.92,1,0,S03_02852,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9496384
S03_002853,308,TRANSFER,285852.31,C98830149,356692.63,70840.32,C_SYN_928077883,0.0,285852.31,1,0,S03_02853,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8013967375776729
S03_002854,188,TRANSFER,312673.38,C1746702609,320265.08,7591.7,C_SYN_389902808,0.0,312673.38,1,0,S03_02854,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9762955736541742
S03_002855,16,TRANSFER,57541.17,C1965332655,59961.0,2419.83,C_SYN_453385903,0.0,57541.17,1,0,S03_02855,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9596432681242808
S03_002856,186,TRANSFER,4012682.25,C542581729,4262262.96,249580.71,C_SYN_293309682,0.0,4012682.25,1,0,S03_02856,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9414440844353723
S03_002857,51,CASH_OUT,48637.97,C1253089827,50000.0,1362.03,C_SYN_332760151,0.0,48637.97,1,0,S03_02857,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9727594
S03_002858,164,TRANSFER,48064.26,C1817947557,50000.0,1935.74,C_SYN_176040002,0.0,48064.26,1,0,S03_02858,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9612852000000001
S03_002859,356,TRANSFER,42405.66,C1138844330,50000.0,7594.34,C_SYN_196135560,0.0,42405.66,1,0,S03_02859,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8481132000000001
S03_002860,36,TRANSFER,48873.64,C1987310579,50000.0,1126.36,C_SYN_846006419,0.0,48873.64,1,0,S03_02860,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9774728
S03_002861,148,TRANSFER,47824.06,C22546662,50000.0,2175.94,C_SYN_448698907,0.0,47824.06,1,0,S03_02861,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9564811999999999
S03_002862,191,CASH_OUT,43027.32,C1988558163,50000.0,6972.68,C_SYN_237953296,0.0,43027.32,1,0,S03_02862,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8605464
S03_002863,160,CASH_OUT,43993.93,C1202842839,51926.0,7932.07,C_SYN_523365253,0.0,43993.93,1,0,S03_02863,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8472428070716019
S03_002864,359,CASH_OUT,76109.1,C1786489746,91942.0,15832.9,C_SYN_273062459,0.0,76109.1,1,0,S03_02864,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8277946966565879
S03_002865,210,CASH_OUT,164623.06,C2047344980,180948.93,16325.87,C_SYN_376925029,0.0,164623.06,1,0,S03_02865,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9097763661824362
S03_002866,405,TRANSFER,43760.3,C548942347,50000.0,6239.7,C_SYN_404947316,0.0,43760.3,1,0,S03_02866,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.875206
S03_002867,336,CASH_OUT,48002.67,C266409968,50000.0,1997.33,C_SYN_748122249,0.0,48002.67,1,0,S03_02867,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9600534
S03_002868,408,CASH_OUT,46506.24,C414685241,50000.0,3493.76,C_SYN_811691441,0.0,46506.24,1,0,S03_02868,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9301248
S03_002869,399,TRANSFER,443595.59,C408168590,537957.51,94361.92,C_SYN_329094268,0.0,443595.59,1,0,S03_02869,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8245922433539408
S03_002870,235,TRANSFER,41004.74,C1120431258,50000.0,8995.26,C_SYN_946079508,0.0,41004.74,1,0,S03_02870,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8200948
S03_002871,405,TRANSFER,214134.57,C261734608,249486.0,35351.43,C_SYN_656974382,0.0,214134.57,1,0,S03_02871,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8583029508669825
S03_002872,189,CASH_OUT,55363.55,C1098003138,58198.0,2834.45,C_SYN_788886432,0.0,55363.55,1,0,S03_02872,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9512964363036531
S03_002873,256,TRANSFER,86163.07,C1678293695,100150.0,13986.93,C_SYN_521927937,0.0,86163.07,1,0,S03_02873,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8603401897154269
S03_002874,20,TRANSFER,1987225.97,C824607271,2297208.54,309982.57,C_SYN_847793517,0.0,1987225.97,1,0,S03_02874,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8650611972738008
S03_002875,255,CASH_OUT,47235.49,C1104263699,50000.0,2764.51,C_SYN_897991332,0.0,47235.49,1,0,S03_02875,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9447097999999999
S03_002876,286,TRANSFER,46172.69,C2132781629,50000.0,3827.31,C_SYN_332026142,0.0,46172.69,1,0,S03_02876,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9234538
S03_002877,354,CASH_OUT,2118545.33,C1203915387,2346977.86,228432.53,C_SYN_574933991,0.0,2118545.33,1,0,S03_02877,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9026694994046515
S03_002878,183,CASH_OUT,115720.32,C217861882,128579.33,12859.01,C_SYN_509106185,0.0,115720.32,1,0,S03_02878,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8999916238480944
S03_002879,21,TRANSFER,115280.73,C51577464,119807.0,4526.27,C_SYN_714003423,0.0,115280.73,1,0,S03_02879,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9622203210163012
S03_002880,192,CASH_OUT,43175.6,C904989834,50000.0,6824.4,C_SYN_300949158,0.0,43175.6,1,0,S03_02880,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.863512
S03_002881,188,CASH_OUT,46373.33,C476505164,50000.0,3626.67,C_SYN_621886499,0.0,46373.33,1,0,S03_02881,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9274666
S03_002882,164,TRANSFER,40657.53,C136774078,50000.0,9342.47,C_SYN_321605747,0.0,40657.53,1,0,S03_02882,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8131506
S03_002883,493,CASH_OUT,44582.9,C1110788620,50000.0,5417.1,C_SYN_307033605,0.0,44582.9,1,0,S03_02883,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8916580000000001
S03_002884,383,CASH_OUT,41622.61,C613767062,50000.0,8377.39,C_SYN_367316780,0.0,41622.61,1,0,S03_02884,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8324522
S03_002885,359,TRANSFER,20628872.8,C1562221329,22016087.33,1387214.53,C_SYN_576442801,0.0,20628872.8,1,0,S03_02885,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9369908690310416
S03_002886,53,CASH_OUT,41100.6,C1242544497,50000.0,8899.4,C_SYN_804669368,0.0,41100.6,1,0,S03_02886,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.822012
S03_002887,330,TRANSFER,41105.56,C1506502861,50000.0,8894.44,C_SYN_299698949,0.0,41105.56,1,0,S03_02887,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8221111999999999
S03_002888,381,TRANSFER,59507.86,C329775402,70223.0,10715.14,C_SYN_908084918,0.0,59507.86,1,0,S03_02888,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8474126710621877
S03_002889,156,TRANSFER,60347.31,C88385881,71022.44,10675.13,C_SYN_473806327,0.0,60347.31,1,0,S03_02889,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.849693561640518
S03_002890,623,CASH_OUT,40331.0,C1168408664,50000.0,9669.0,C_SYN_648868857,0.0,40331.0,1,0,S03_02890,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.80662
