record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,severity,is_legitimate_counterexample,previous_activity_step,dormant_gap,reactivation_position,balance_usage_ratio,scenario_transaction_count,scenario_total_amount
L07_002734,855,CASH_OUT,33783.07,C469551489,486310.145,452527.075,CASHOUT_L07_000547,0.0,0.0,0,0,L07_000547,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,137,4,0.0694681580208449,5,101818.93
L07_002735,856,TRANSFER,42658.36,C469551489,452527.075,409868.715,C_L07_374844896,0.0,42658.36,0,0,L07_000547,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,137,5,0.09426697839018804,5,101818.93
L07_002736,835,TRANSFER,50386.73,C469551489,511687.645,461300.91500000004,C_L07_872424207,0.0,50386.73,0,0,L07_000548,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,126,1,0.09847165647315952,5,159696.32
L07_002737,838,TRANSFER,44550.66,C469551489,461300.91500000004,416750.255,C_L07_960040026,0.0,44550.66,0,0,L07_000548,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,126,2,0.0965761362081842,5,159696.32
L07_002738,841,PAYMENT,39776.5,C469551489,416750.255,376973.755,C_L07_966130625,0.0,39776.5,0,0,L07_000548,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,126,3,0.09544445269745545,5,159696.32
L07_002739,845,TRANSFER,6617.54,C469551489,376973.755,370356.215,C_L07_876255600,0.0,6617.54,0,0,L07_000548,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,126,4,0.017554378553488424,5,159696.32
L07_002740,849,PAYMENT,18364.89,C469551489,370356.215,351991.325,C_L07_470842201,0.0,18364.89,0,0,L07_000548,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,126,5,0.04958709819409943,5,159696.32
L07_002741,441,PAYMENT,31099.49,C244140230,511687.645,480588.155,C_L07_358672722,0.0,31099.49,0,0,L07_000549,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,136,1,0.060778270305901175,5,150891.05
L07_002742,444,CASH_OUT,42330.43,C244140230,480588.155,438257.72500000003,CASHOUT_L07_000549,0.0,0.0,0,0,L07_000549,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,136,2,0.08808046881638187,5,150891.05
L07_002743,447,CASH_OUT,14212.46,C244140230,438257.72500000003,424045.265,CASHOUT_L07_000549,0.0,0.0,0,0,L07_000549,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,136,3,0.032429456890919604,5,150891.05
L07_002744,452,PAYMENT,24528.65,C244140230,424045.265,399516.615,C_L07_919183299,0.0,24528.65,0,0,L07_000549,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,136,4,0.057844414322136106,5,150891.05
L07_002745,454,CASH_OUT,38720.02,C244140230,399516.615,360796.595,CASHOUT_L07_000549,0.0,0.0,0,0,L07_000549,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,136,5,0.09691717076647738,5,150891.05
L07_002746,388,TRANSFER,148587.12,C244140230,5541490.68,5392903.56,C_L07_894924634,0.0,148587.12,0,0,L07_000550,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,83,1,0.026813564901637624,5,483607.41000000003
L07_002747,390,TRANSFER,85997.15,C244140230,5392903.56,5306906.409999999,C_L07_567985425,0.0,85997.15,0,0,L07_000550,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,83,2,0.015946354138029497,5,483607.41000000003
L07_002748,396,PAYMENT,110364.02,C244140230,5306906.409999999,5196542.39,C_L07_349661002,0.0,110364.02,0,0,L07_000550,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,83,3,0.020796300419400088,5,483607.41000000003
L07_002749,397,TRANSFER,35184.12,C244140230,5196542.39,5161358.27,C_L07_916903408,0.0,35184.12,0,0,L07_000550,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,83,4,0.0067706789167556476,5,483607.41000000003
L07_002750,399,TRANSFER,103475.0,C244140230,5161358.27,5057883.27,C_L07_674323864,0.0,103475.0,0,0,L07_000550,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,83,5,0.020048017321610965,5,483607.41000000003
L07_002751,821,PAYMENT,21326.43,C469551489,511687.645,490361.215,C_L07_670620792,0.0,21326.43,0,0,L07_000551,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,112,1,0.04167861039521484,5,101367.19
L07_002752,826,TRANSFER,22418.72,C469551489,490361.215,467942.495,C_L07_582546902,0.0,22418.72,0,0,L07_000551,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,112,2,0.04571878711900165,5,101367.19
L07_002753,833,PAYMENT,28450.57,C469551489,467942.495,439491.925,C_L07_759900989,0.0,28450.57,0,0,L07_000551,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,112,3,0.06079928688673594,5,101367.19
L07_002754,836,PAYMENT,21841.27,C469551489,439491.925,417650.65499999997,C_L07_116536219,0.0,21841.27,0,0,L07_000551,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,112,4,0.049696635495635105,5,101367.19
L07_002755,838,TRANSFER,7330.2,C469551489,417650.65499999997,410320.45499999996,C_L07_846630628,0.0,7330.2,0,0,L07_000551,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,112,5,0.017551031974318346,5,101367.19
L07_002756,790,TRANSFER,23001.15,C469551489,511687.645,488686.495,C_L07_596297819,0.0,23001.15,0,0,L07_000552,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,81,1,0.04495154460882088,5,125772.42000000001
L07_002757,795,PAYMENT,28367.65,C469551489,488686.495,460318.845,C_L07_841477651,0.0,28367.65,0,0,L07_000552,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,81,2,0.05804877010157607,5,125772.42000000001
L07_002758,796,CASH_OUT,38332.37,C469551489,460318.845,421986.475,CASHOUT_L07_000552,0.0,0.0,0,0,L07_000552,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,81,3,0.08327351881498574,5,125772.42000000001
L07_002759,800,PAYMENT,28146.95,C469551489,421986.475,393839.52499999997,C_L07_239661453,0.0,28146.95,0,0,L07_000552,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,81,4,0.06670107140282162,5,125772.42000000001
L07_002760,802,TRANSFER,7924.3,C469551489,393839.52499999997,385915.225,C_L07_596169393,0.0,7924.3,0,0,L07_000552,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,81,5,0.020120631620201147,5,125772.42000000001
L07_002761,305,TRANSFER,33332.18,C782206760,511687.645,478355.465,C_L07_922524381,0.0,33332.18,0,0,L07_000553,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,72,1,0.06514165492504709,5,114529.76
L07_002762,308,PAYMENT,16447.55,C782206760,478355.465,461907.91500000004,C_L07_684106412,0.0,16447.55,0,0,L07_000553,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,72,2,0.03438353108393984,5,114529.76
L07_002763,310,CASH_OUT,36402.61,C782206760,461907.91500000004,425505.30500000005,CASHOUT_L07_000553,0.0,0.0,0,0,L07_000553,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,72,3,0.0788092362522084,5,114529.76
L07_002764,311,TRANSFER,5377.26,C782206760,425505.30500000005,420128.04500000004,C_L07_242031662,0.0,5377.26,0,0,L07_000553,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,72,4,0.012637351254645343,5,114529.76
L07_002765,312,PAYMENT,22970.16,C782206760,420128.04500000004,397157.88500000007,C_L07_797305510,0.0,22970.16,0,0,L07_000553,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,72,5,0.054674188675026436,5,114529.76
L07_002766,808,CASH_OUT,42223.89,C469551489,511687.645,469463.755,CASHOUT_L07_000554,0.0,0.0,0,0,L07_000554,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,99,1,0.08251887731234941,5,144012.49
L07_002767,810,TRANSFER,43826.51,C469551489,469463.755,425637.245,C_L07_717172588,0.0,43826.51,0,0,L07_000554,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,99,2,0.09335440602864006,5,144012.49
L07_002768,817,TRANSFER,13664.77,C469551489,425637.245,411972.475,C_L07_566896559,0.0,13664.77,0,0,L07_000554,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,99,3,0.03210426286825534,5,144012.49
L07_002769,820,TRANSFER,31238.5,C469551489,411972.475,380733.975,C_L07_631244970,0.0,31238.5,0,0,L07_000554,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,99,4,0.07582666778890994,5,144012.49
L07_002770,824,PAYMENT,13058.82,C469551489,380733.975,367675.15499999997,C_L07_498822716,0.0,13058.82,0,0,L07_000554,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,99,5,0.034299066690856785,5,144012.49
L07_002771,373,PAYMENT,27074.84,C244140230,511687.645,484612.805,C_L07_789791693,0.0,27074.84,0,0,L07_000555,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,68,1,0.052912827316751024,5,127092.84999999999
L07_002772,378,TRANSFER,34131.25,C244140230,484612.805,450481.555,C_L07_203308280,0.0,34131.25,0,0,L07_000555,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,68,2,0.07042993839174348,5,127092.84999999999
L07_002773,381,CASH_OUT,15621.52,C244140230,450481.555,434860.035,CASHOUT_L07_000555,0.0,0.0,0,0,L07_000555,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,68,3,0.03467737985409858,5,127092.84999999999
L07_002774,382,TRANSFER,38773.76,C244140230,434860.035,396086.27499999997,C_L07_400881618,0.0,38773.76,0,0,L07_000555,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,68,4,0.08916376967131506,5,127092.84999999999
L07_002775,384,PAYMENT,11491.48,C244140230,396086.27499999997,384594.795,C_L07_817426027,0.0,11491.48,0,0,L07_000555,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,68,5,0.02901256803205312,5,127092.84999999999
L07_002776,780,PAYMENT,12813.38,C469551489,511687.645,498874.265,C_L07_939891532,0.0,12813.38,0,0,L07_000556,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,71,1,0.02504140978428353,5,118371.69999999998
L07_002777,785,TRANSFER,43565.52,C469551489,498874.265,455308.745,C_L07_154602338,0.0,43565.52,0,0,L07_000556,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,71,2,0.08732765559674639,5,118371.69999999998
L07_002778,786,PAYMENT,11083.3,C469551489,455308.745,444225.445,C_L07_560957182,0.0,11083.3,0,0,L07_000556,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,71,3,0.024342383320575138,5,118371.69999999998
L07_002779,792,CASH_OUT,11842.01,C469551489,444225.445,432383.435,CASHOUT_L07_000556,0.0,0.0,0,0,L07_000556,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,71,4,0.026657658027671064,5,118371.69999999998
L07_002780,796,PAYMENT,39067.49,C469551489,432383.435,393315.945,C_L07_284785852,0.0,39067.49,0,0,L07_000556,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,71,5,0.09035380830442775,5,118371.69999999998
L07_002781,302,TRANSFER,45200.49,C782206760,511687.645,466487.155,C_L07_104786392,0.0,45200.49,0,0,L07_000557,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,69,1,0.08833609808968515,5,119442.45999999999
L07_002782,304,TRANSFER,12776.15,C782206760,466487.155,453711.005,C_L07_703882852,0.0,12776.15,0,0,L07_000557,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,69,2,0.027387999568819852,5,119442.45999999999
L07_002783,305,CASH_OUT,10911.19,C782206760,453711.005,442799.815,CASHOUT_L07_000557,0.0,0.0,0,0,L07_000557,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,69,3,0.02404876646093255,5,119442.45999999999
L07_002784,308,TRANSFER,19440.15,C782206760,442799.815,423359.665,C_L07_720159336,0.0,19440.15,0,0,L07_000557,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,69,4,0.043902796120183565,5,119442.45999999999
L07_002785,309,PAYMENT,31114.48,C782206760,423359.665,392245.185,C_L07_453624193,0.0,31114.48,0,0,L07_000557,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,69,5,0.07349420025641791,5,119442.45999999999
L07_002786,785,CASH_OUT,13937.79,C469551489,511687.645,497749.85500000004,CASHOUT_L07_000558,0.0,0.0,0,0,L07_000558,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,76,1,0.02723886366261589,5,148166.14
L07_002787,789,CASH_OUT,18982.79,C469551489,497749.85500000004,478767.06500000006,CASHOUT_L07_000558,0.0,0.0,0,0,L07_000558,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,76,2,0.03813720849803161,5,148166.14
L07_002788,793,CASH_OUT,46324.64,C469551489,478767.06500000006,432442.42500000005,CASHOUT_L07_000558,0.0,0.0,0,0,L07_000558,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,76,3,0.09675820119330888,5,148166.14
L07_002789,798,TRANSFER,33967.34,C469551489,432442.42500000005,398475.0850000001,C_L07_925368413,0.0,33967.34,0,0,L07_000558,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,76,4,0.07854765868543076,5,148166.14
L07_002790,802,TRANSFER,34953.58,C469551489,398475.0850000001,363521.50500000006,C_L07_313080008,0.0,34953.58,0,0,L07_000558,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,76,5,0.0877183575981921,5,148166.14
L07_002791,779,CASH_OUT,13217.89,C469551489,511687.645,498469.755,CASHOUT_L07_000559,0.0,0.0,0,0,L07_000559,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,70,1,0.025831950662009825,5,130882.76
L07_002792,781,PAYMENT,20882.39,C469551489,498469.755,477587.365,C_L07_887788067,0.0,20882.39,0,0,L07_000559,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,70,2,0.04189299308641103,5,130882.76
L07_002793,788,PAYMENT,35985.95,C469551489,477587.365,441601.415,C_L07_441025619,0.0,35985.95,0,0,L07_000559,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,70,3,0.07534945988363825,5,130882.76
L07_002794,789,TRANSFER,28652.72,C469551489,441601.415,412948.69499999995,C_L07_701566032,0.0,28652.72,0,0,L07_000559,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,70,4,0.06488366890762794,5,130882.76
L07_002795,792,TRANSFER,32143.81,C469551489,412948.69499999995,380804.88499999995,C_L07_550585469,0.0,32143.81,0,0,L07_000559,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,70,5,0.07783971807926407,5,130882.76
L07_002796,285,TRANSFER,4841.12,C782206760,511687.645,506846.525,C_L07_673333093,0.0,4841.12,0,0,L07_000560,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,52,1,0.009461084408242844,5,112923.53
L07_002797,290,PAYMENT,38932.76,C782206760,506846.525,467913.765,C_L07_961672669,0.0,38932.76,0,0,L07_000560,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,52,2,0.07681370608193476,5,112923.53
L07_002798,293,PAYMENT,25616.68,C782206760,467913.765,442297.085,C_L07_744740443,0.0,25616.68,0,0,L07_000560,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,52,3,0.054746583486382366,5,112923.53
L07_002799,296,PAYMENT,12026.72,C782206760,442297.085,430270.36500000005,C_L07_318623941,0.0,12026.72,0,0,L07_000560,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,52,4,0.02719149731678652,5,112923.53
L07_002800,297,PAYMENT,31506.25,C782206760,430270.36500000005,398764.11500000005,C_L07_290166582,0.0,31506.25,0,0,L07_000560,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,52,5,0.07322430862743706,5,112923.53
L07_002801,425,TRANSFER,43206.98,C244140230,511687.645,468480.66500000004,C_L07_352180497,0.0,43206.98,0,0,L07_000561,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,120,1,0.08444014707449111,5,118430.09
L07_002802,428,PAYMENT,15521.8,C244140230,468480.66500000004,452958.86500000005,C_L07_314451693,0.0,15521.8,0,0,L07_000561,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,120,2,0.033132210483008934,5,118430.09
L07_002803,434,TRANSFER,32091.65,C244140230,452958.86500000005,420867.215,C_L07_824877659,0.0,32091.65,0,0,L07_000561,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,120,3,0.07084892797053437,5,118430.09
L07_002804,439,TRANSFER,12085.5,C244140230,420867.215,408781.715,C_L07_786786195,0.0,12085.5,0,0,L07_000561,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,120,4,0.028715707874750945,5,118430.09
L07_002805,443,PAYMENT,15524.16,C244140230,408781.715,393257.55500000005,C_L07_412764306,0.0,15524.16,0,0,L07_000561,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,120,5,0.03797664971389437,5,118430.09
L07_002806,761,PAYMENT,10044.1,C469551489,511687.645,501643.54500000004,C_L07_737505613,0.0,10044.1,0,0,L07_000562,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,52,1,0.01962935806276894,5,98144.29
L07_002807,767,PAYMENT,29380.85,C469551489,501643.54500000004,472262.69500000007,C_L07_673806845,0.0,29380.85,0,0,L07_000562,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,52,2,0.05856917784120993,5,98144.29
L07_002808,773,PAYMENT,36741.69,C469551489,472262.69500000007,435521.00500000006,C_L07_282073424,0.0,36741.69,0,0,L07_000562,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,52,3,0.07779926381862534,5,98144.29
L07_002809,777,PAYMENT,12866.01,C469551489,435521.00500000006,422654.99500000005,C_L07_575152488,0.0,12866.01,0,0,L07_000562,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,52,4,0.029541652072556174,5,98144.29
L07_002810,778,TRANSFER,9111.64,C469551489,422654.99500000005,413543.35500000004,C_L07_289707322,0.0,9111.64,0,0,L07_000562,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,52,5,0.02155810319951382,5,98144.29
L07_002811,438,PAYMENT,73633.71,C244140230,5541490.68,5467856.97,C_L07_799556406,0.0,73633.71,0,0,L07_000563,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,133,1,0.013287707992680411,5,943427.7
L07_002812,443,PAYMENT,211343.96,C244140230,5467856.97,5256513.01,C_L07_509546525,0.0,211343.96,0,0,L07_000563,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,133,2,0.03865206444856951,5,943427.7
L07_002813,447,PAYMENT,203435.98,C244140230,5256513.01,5053077.029999999,C_L07_636497917,0.0,203435.98,0,0,L07_000563,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,133,3,0.03870169818147183,5,943427.7
L07_002814,454,PAYMENT,243289.0,C244140230,5053077.029999999,4809788.029999999,C_L07_176074791,0.0,243289.0,0,0,L07_000563,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,133,4,0.04814670319799182,5,943427.7
L07_002815,460,PAYMENT,211725.05,C244140230,4809788.029999999,4598062.9799999995,C_L07_721207096,0.0,211725.05,0,0,L07_000563,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,133,5,0.044019621796098155,5,943427.7
L07_002816,349,CASH_OUT,15577.35,C782206760,511687.645,496110.29500000004,CASHOUT_L07_000564,0.0,0.0,0,0,L07_000564,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,116,1,0.030443084081109677,5,148811.68
L07_002817,354,TRANSFER,48164.28,C782206760,496110.29500000004,447946.015,C_L07_521480730,0.0,48164.28,0,0,L07_000564,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,116,2,0.09708381479969085,5,148811.68
L07_002818,357,PAYMENT,37201.45,C782206760,447946.015,410744.565,C_L07_952768195,0.0,37201.45,0,0,L07_000564,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,116,3,0.08304895847773083,5,148811.68
L07_002819,358,PAYMENT,30249.27,C782206760,410744.565,380495.295,C_L07_868788650,0.0,30249.27,0,0,L07_000564,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,116,4,0.07364496715860379,5,148811.68
L07_002820,363,TRANSFER,17619.33,C782206760,380495.295,362875.96499999997,C_L07_653734804,0.0,17619.33,0,0,L07_000564,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,116,5,0.046306301895270484,5,148811.68
L07_002821,768,PAYMENT,27226.36,C469551489,511687.645,484461.28500000003,C_L07_480275594,0.0,27226.36,0,0,L07_000565,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,59,1,0.053208945469066384,5,125230.35
L07_002822,770,PAYMENT,40834.76,C469551489,484461.28500000003,443626.525,C_L07_356522363,0.0,40834.76,0,0,L07_000565,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,59,2,0.08428900567359061,5,125230.35
L07_002823,773,PAYMENT,16627.49,C469551489,443626.525,426999.03500000003,C_L07_883530376,0.0,16627.49,0,0,L07_000565,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,59,3,0.037480829172692055,5,125230.35
L07_002824,780,TRANSFER,17832.9,C469551489,426999.03500000003,409166.135,C_L07_616035682,0.0,17832.9,0,0,L07_000565,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,59,4,0.041763326233278254,5,125230.35
L07_002825,781,TRANSFER,22708.84,C469551489,409166.135,386457.295,C_L07_908328769,0.0,22708.84,0,0,L07_000565,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,59,5,0.05550029207573594,5,125230.35
L07_002826,419,PAYMENT,5906.12,C244140230,511687.645,505781.525,C_L07_815514912,0.0,5906.12,0,0,L07_000566,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,114,1,0.011542432297735076,5,58802.02
L07_002827,425,CASH_OUT,6692.69,C244140230,505781.525,499088.835,CASHOUT_L07_000566,0.0,0.0,0,0,L07_000566,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,114,2,0.013232373404702751,5,58802.02
L07_002828,426,PAYMENT,23004.47,C244140230,499088.835,476084.365,C_L07_214545142,0.0,23004.47,0,0,L07_000566,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,114,3,0.04609293654104685,5,58802.02
L07_002829,430,TRANSFER,11081.05,C244140230,476084.365,465003.315,C_L07_813780679,0.0,11081.05,0,0,L07_000566,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,114,4,0.02327539153696005,5,58802.02
L07_002830,431,PAYMENT,12117.69,C244140230,465003.315,452885.625,C_L07_104061211,0.0,12117.69,0,0,L07_000566,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,114,5,0.02605936260906011,5,58802.02
L07_002831,379,PAYMENT,30033.38,C782206760,511687.645,481654.265,C_L07_788773388,0.0,30033.38,0,0,L07_000567,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,146,1,0.058694753124242424,5,137217.74
L07_002832,382,PAYMENT,34142.78,C782206760,481654.265,447511.485,C_L07_332645166,0.0,34142.78,0,0,L07_000567,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,146,2,0.07088648950300482,5,137217.74
L07_002833,385,TRANSFER,42425.49,C782206760,447511.485,405085.995,C_L07_143992909,0.0,42425.49,0,0,L07_000567,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,146,3,0.09480313114198623,5,137217.74
L07_002834,392,TRANSFER,9551.85,C782206760,405085.995,395534.145,C_L07_705926122,0.0,9551.85,0,0,L07_000567,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,146,4,0.023579808035575262,5,137217.74
L07_002835,399,CASH_OUT,21064.24,C782206760,395534.145,374469.905,CASHOUT_L07_000567,0.0,0.0,0,0,L07_000567,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,146,5,0.05325517472075641,5,137217.74
L07_002836,842,TRANSFER,45540.9,C469551489,511687.645,466146.745,C_L07_286430411,0.0,45540.9,0,0,L07_000568,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,133,1,0.08900136723058849,5,156762.05
L07_002837,845,TRANSFER,42754.62,C469551489,466146.745,423392.125,C_L07_292749661,0.0,42754.62,0,0,L07_000568,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,133,2,0.09171922888789023,5,156762.05
L07_002838,849,PAYMENT,31683.96,C469551489,423392.125,391708.165,C_L07_517560878,0.0,31683.96,0,0,L07_000568,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,133,3,0.07483360726182614,5,156762.05
L07_002839,854,TRANSFER,5303.45,C469551489,391708.165,386404.71499999997,C_L07_342434357,0.0,5303.45,0,0,L07_000568,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,133,4,0.013539288873388688,5,156762.05
L07_002840,859,PAYMENT,31479.12,C469551489,386404.71499999997,354925.595,C_L07_384193645,0.0,31479.12,0,0,L07_000568,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,133,5,0.08146670777555083,5,156762.05
L07_002841,831,TRANSFER,42695.19,C469551489,511687.645,468992.455,C_L07_258746167,0.0,42695.19,0,0,L07_000569,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,122,1,0.08343994704034724,5,109097.69
L07_002842,834,TRANSFER,25332.35,C469551489,468992.455,443660.10500000004,C_L07_807955304,0.0,25332.35,0,0,L07_000569,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,122,2,0.05401440839810525,5,109097.69
L07_002843,835,PAYMENT,6843.64,C469551489,443660.10500000004,436816.465,C_L07_405043304,0.0,6843.64,0,0,L07_000569,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,122,3,0.015425412208294005,5,109097.69
L07_002844,838,PAYMENT,28466.72,C469551489,436816.465,408349.745,C_L07_233491910,0.0,28466.72,0,0,L07_000569,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,122,4,0.06516860576672631,5,109097.69
L07_002845,842,PAYMENT,5759.79,C469551489,408349.745,402589.955,C_L07_884598524,0.0,5759.79,0,0,L07_000569,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,122,5,0.014105041255750019,5,109097.69
L07_002846,289,PAYMENT,16617.57,C782206760,511687.645,495070.075,C_L07_265005218,0.0,16617.57,0,0,L07_000570,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,56,1,0.032476003988722454,5,101566.44
L07_002847,295,PAYMENT,31033.69,C782206760,495070.075,464036.385,C_L07_770185338,0.0,31033.69,0,0,L07_000570,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,56,2,0.06268544912556065,5,101566.44
L07_002848,302,PAYMENT,25900.98,C782206760,464036.385,438135.405,C_L07_566076611,0.0,25900.98,0,0,L07_000570,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,56,3,0.05581670066669449,5,101566.44
L07_002849,306,PAYMENT,14703.1,C782206760,438135.405,423432.30500000005,C_L07_491244246,0.0,14703.1,0,0,L07_000570,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,56,4,0.03355834710504621,5,101566.44
L07_002850,308,PAYMENT,13311.1,C782206760,423432.30500000005,410121.2050000001,C_L07_549156174,0.0,13311.1,0,0,L07_000570,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,56,5,0.03143619379725881,5,101566.44
L07_002851,363,PAYMENT,26643.66,C244140230,511687.645,485043.98500000004,C_L07_694269174,0.0,26643.66,0,0,L07_000571,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,58,1,0.0520701647975104,5,121084.18000000001
