record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,severity,is_legitimate_counterexample,chain_position,chain_role,step_gap_from_previous,cashout_ratio,sender_balance_usage_ratio,destination_balance_usage_ratio,scenario_total_amount,newbalanceOrg
L06_002464,188,CASH_OUT,11596.89,C1702428662,1585743.98,0.0,CASHOUT_L06_001232,0.0,0.0,0,0,L06_001232,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.3224144359695578,0.11704826979453245,0.007313217105828143,47565.78,1574147.09
L06_002465,326,TRANSFER,41492.98,C274715250,506154.0,464661.02,C1630094089,78310.31,119803.29000000001,0,0,L06_001233,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4073761819457566,0.08197698724103732,0.14109170123792092,58396.23,
L06_002466,328,CASH_OUT,16903.25,C1630094089,119803.29000000001,0.0,CASHOUT_L06_001233,0.0,0.0,0,0,L06_001233,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.4073761819457566,0.08197698724103732,0.14109170123792092,58396.23,102900.04000000001
L06_002467,355,TRANSFER,15131.85,C947891476,112358.0,97226.15,C2102686146,53186.32,68318.17,0,0,L06_001234,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.6168861034481006,0.13467532351946457,0.136634661027952,24466.48,
L06_002468,356,CASH_OUT,9334.63,C2102686146,68318.17,69102.39,CASHOUT_L06_001234,0.0,0.0,0,0,L06_001234,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.6168861034481006,0.13467532351946457,0.136634661027952,24466.48,58983.54
L06_002469,401,TRANSFER,33378.32,C2049994932,287494.0,254115.68,C939974487,0.0,33378.32,0,0,L06_001235,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5422997482910398,0.11610092732370067,0.5422996124430468,51479.369999999995,
L06_002470,405,CASH_OUT,18101.05,C939974487,33378.32,0.0,CASHOUT_L06_001235,0.0,0.0,0,0,L06_001235,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.5422997482910398,0.11610092732370067,0.5422996124430468,51479.369999999995,15277.27
L06_002471,205,TRANSFER,10793.24,C1942332145,73858.0,63064.76,C53105230,0.0,10793.24,0,0,L06_001236,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.35835198992381867,0.1461350158412088,0.35835207963503085,14661.02,
L06_002472,210,CASH_OUT,3867.78,C53105230,10793.24,0.0,CASHOUT_L06_001236,0.0,0.0,0,0,L06_001236,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.35835198992381867,0.1461350158412088,0.35835207963503085,14661.02,6925.459999999999
L06_002473,42,TRANSFER,13163.62,C1957876761,102294.0,89130.38,C652812507,1031240.5,1044404.12,0,0,L06_001237,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.2911185938107188,0.1286841848006726,0.0036692406000849555,16995.79,
L06_002474,45,CASH_OUT,3832.17,C652812507,1044404.12,31459.69,CASHOUT_L06_001237,0.0,0.0,0,0,L06_001237,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.2911185938107188,0.1286841848006726,0.0036692406000849555,16995.79,1040571.95
L06_002475,135,TRANSFER,19408.43,C1484095361,262082.87,242674.44,C1789998035,275926.8,295335.23,0,0,L06_001238,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.30117781328580456,0.07405455381345603,0.01979238982088253,25253.82,
L06_002476,136,CASH_OUT,5845.39,C1789998035,295335.23,53900.76,CASHOUT_L06_001238,0.0,0.0,0,0,L06_001238,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.30117781328580456,0.07405455381345603,0.01979238982088253,25253.82,289489.83999999997
L06_002477,278,TRANSFER,9536.78,C1720599117,92267.0,82730.22,C475979931,3109562.58,3119099.36,0,0,L06_001239,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.503995221820873,0.10336068150042811,0.0015409864981024521,14343.27,
L06_002478,279,CASH_OUT,4806.49,C475979931,3119099.36,0.0,CASHOUT_L06_001239,0.0,0.0,0,0,L06_001239,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.503995221820873,0.10336068150042811,0.0015409864981024521,14343.27,3114292.8699999996
L06_002479,41,TRANSFER,9630.13,C874739273,98049.76,88419.62999999999,C2038730877,211593.19,221223.32,0,0,L06_001240,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.47299436023295516,0.09821676259074984,0.020590053526002593,14185.13,
L06_002480,45,CASH_OUT,4555.0,C2038730877,221223.32,21153.69,CASHOUT_L06_001240,0.0,0.0,0,0,L06_001240,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.47299436023295516,0.09821676259074984,0.020590053526002593,14185.13,216668.32
L06_002481,324,TRANSFER,29518.69,C1301841834,320557.6,291038.91,C1509130568,1313568.27,1343086.96,0,0,L06_001241,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5306966712850449,0.09208544735797873,0.011663779387747163,45184.159999999996,
L06_002482,329,CASH_OUT,15665.47,C1509130568,1343086.96,0.0,CASHOUT_L06_001241,0.0,0.0,0,0,L06_001241,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.5306966712850449,0.09208544735797873,0.011663779387747163,45184.159999999996,1327421.49
L06_002483,211,TRANSFER,29627.07,C1534172036,591250.53,561623.4600000001,C1455826282,3403628.72,3433255.79,0,0,L06_001242,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.30286586354333955,0.050109164384173996,0.00261356291195536,38600.1,
L06_002484,215,CASH_OUT,8973.03,C1455826282,3433255.79,0.0,CASHOUT_L06_001242,0.0,0.0,0,0,L06_001242,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.30286586354333955,0.050109164384173996,0.00261356291195536,38600.1,3424282.7600000002
L06_002485,349,TRANSFER,9463.63,C2123817381,81217.0,71753.37,C2012802424,800904.32,810367.95,0,0,L06_001243,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.25033213768685086,0.11652277232599086,0.002923425093502279,11832.68,
L06_002486,351,CASH_OUT,2369.05,C2012802424,810367.95,0.0,CASHOUT_L06_001243,0.0,0.0,0,0,L06_001243,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.25033213768685086,0.11652277232599086,0.002923425093502279,11832.68,807998.8999999999
L06_002487,251,TRANSFER,23555.33,C1066379491,175153.23,151597.90000000002,C219543946,9669434.55,9692989.88,0,0,L06_001244,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.2538879296077185,0.13448413140882415,0.0006169830025655612,29535.74,
L06_002488,254,CASH_OUT,5980.41,C219543946,9692989.88,0.0,CASHOUT_L06_001244,0.0,0.0,0,0,L06_001244,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.2538879296077185,0.13448413140882415,0.0006169830025655612,29535.74,9687009.47
L06_002489,94,TRANSFER,23575.19,C2120177836,168908.57,145333.38,C256182096,1324312.73,1347887.92,0,0,L06_001245,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.2732579831084109,0.13957367586499606,0.0047794107391362336,30017.3,
L06_002490,96,CASH_OUT,6442.11,C256182096,1347887.92,0.0,CASHOUT_L06_001245,0.0,0.0,0,0,L06_001245,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.2732579831084109,0.13957367586499606,0.0047794107391362336,30017.3,1341445.8099999998
L06_002491,372,TRANSFER,11554.56,C1626276334,84847.0,73292.44,C581918762,461751.43,473305.99,0,0,L06_001246,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5833398763623732,0.13618112602684831,0.014240766316944351,18294.8,
L06_002492,377,CASH_OUT,6740.24,C581918762,473305.99,0.0,CASHOUT_L06_001246,0.0,0.0,0,0,L06_001246,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.5833398763623732,0.13618112602684831,0.014240766316944351,18294.8,466565.75
L06_002493,45,TRANSFER,12107.03,C573739612,213000.99,200893.96,C895269895,425550.24,437657.27,0,0,L06_001247,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.3903244297654908,0.05684025224483699,0.010797649951067875,16832.7,
L06_002494,47,CASH_OUT,4725.67,C895269895,437657.27,139469.12,CASHOUT_L06_001247,0.0,0.0,0,0,L06_001247,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.3903244297654908,0.05684025224483699,0.010797649951067875,16832.7,432931.60000000003
L06_002495,13,TRANSFER,15633.71,C1339568851,152811.0,137177.29,C1531689751,576572.13,592205.84,0,0,L06_001248,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.33520663357327163,0.10230749095287642,0.008849152855365292,20874.23,
L06_002496,17,CASH_OUT,5240.52,C1531689751,592205.84,0.0,CASHOUT_L06_001248,0.0,0.0,0,0,L06_001248,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.33520663357327163,0.10230749095287642,0.008849152855365292,20874.23,586965.32
L06_002497,43,TRANSFER,8823.44,C1627828540,62495.0,53671.56,C1970521805,167150.2,175973.64,0,0,L06_001249,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4778142665513114,0.14118633490679255,0.023957963249495777,13039.41,
L06_002498,46,CASH_OUT,4215.97,C1970521805,175973.64,0.0,CASHOUT_L06_001249,0.0,0.0,0,0,L06_001249,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.4778142665513114,0.14118633490679255,0.023957963249495777,13039.41,171757.67
L06_002499,352,TRANSFER,9033.19,C1975048031,125167.09,116133.9,C1418126774,5274087.0,5283120.19,0,0,L06_001250,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.21691630789732935,0.07216905018723373,0.0003708887796474681,10992.640000000001,
L06_002500,356,CASH_OUT,1959.45,C1418126774,5283120.19,0.0,CASHOUT_L06_001250,0.0,0.0,0,0,L06_001250,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.21691630789732935,0.07216905018723373,0.0003708887796474681,10992.640000000001,5281160.74
L06_002501,136,TRANSFER,14263.35,C104568008,484308.72,470045.37,C438565548,261569.14,275832.49,0,0,L06_001251,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4901177371534774,0.029450946082490527,0.025344077487028452,21254.07,
L06_002502,141,CASH_OUT,6990.72,C438565548,275832.49,290203.08,CASHOUT_L06_001251,0.0,0.0,0,0,L06_001251,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.4901177371534774,0.029450946082490527,0.025344077487028452,21254.07,268841.77
L06_002503,235,TRANSFER,9408.96,C1318127066,73558.0,64149.04,C768471981,323379.92,332788.88,0,0,L06_001252,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5942662372285045,0.12791212376627967,0.0168017332790687,15000.39,
L06_002504,240,CASH_OUT,5591.43,C768471981,332788.88,0.0,CASHOUT_L06_001252,0.0,0.0,0,0,L06_001252,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.5942662372285045,0.12791212376627967,0.0168017332790687,15000.39,327197.45
L06_002505,11,TRANSFER,14866.92,C1935857168,107626.0,92759.08,C1267159812,7246708.77,7261575.6899999995,0,0,L06_001253,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.26153647668570323,0.13813502313567352,0.0005354540344948191,18755.16,
L06_002506,15,CASH_OUT,3888.24,C1267159812,7261575.6899999995,0.0,CASHOUT_L06_001253,0.0,0.0,0,0,L06_001253,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.26153647668570323,0.13813502313567352,0.0005354540344948191,18755.16,7257687.449999999
L06_002507,155,TRANSFER,13490.79,C1955890836,91827.0,78336.20999999999,C1897595911,49648.51,63139.3,0,0,L06_001254,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5071200519972936,0.14691528635368684,0.10835485980997571,20332.24,
L06_002508,157,CASH_OUT,6841.45,C1897595911,63139.3,0.0,CASHOUT_L06_001254,0.0,0.0,0,0,L06_001254,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.5071200519972936,0.14691528635368684,0.10835485980997571,20332.24,56297.850000000006
L06_002509,37,TRANSFER,25853.8,C477090247,553807.76,527953.96,C1378631566,3048951.27,3074805.07,0,0,L06_001255,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.6306794666188116,0.0466837084406329,0.005302924780204034,42159.259999999995,
L06_002510,40,CASH_OUT,16305.46,C1378631566,3074805.07,0.0,CASHOUT_L06_001255,0.0,0.0,0,0,L06_001255,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.6306794666188116,0.0466837084406329,0.005302924780204034,42159.259999999995,3058499.61
L06_002511,522,TRANSFER,32255.04,C668753156,288395.0,256139.96,C1906212244,0.0,32255.04,0,0,L06_001256,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.6398171228580729,0.11184327051439866,0.639817219262478,52892.37,
L06_002512,526,CASH_OUT,20637.33,C1906212244,32255.04,0.0,CASHOUT_L06_001256,0.0,0.0,0,0,L06_001256,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.6398171228580729,0.11184327051439866,0.639817219262478,52892.37,11617.71
L06_002513,522,TRANSFER,11393.75,C1092332442,133361.42,121967.67000000001,C1632506803,3275483.11,3286876.86,0,0,L06_001257,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.23252316590064862,0.08543512809026778,0.000806026545211067,14043.06,
L06_002514,525,CASH_OUT,2649.31,C1632506803,3286876.86,0.0,CASHOUT_L06_001257,0.0,0.0,0,0,L06_001257,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.23252316590064862,0.08543512809026778,0.000806026545211067,14043.06,3284227.55
L06_002515,18,TRANSFER,23342.89,C1032095089,178060.3,154717.40999999997,C183389809,2461366.35,2484709.24,0,0,L06_001258,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.26772477415577883,0.13109542104556715,0.0025151715538354095,29592.36,
L06_002516,23,CASH_OUT,6249.47,C183389809,2484709.24,136549.39,CASHOUT_L06_001258,0.0,0.0,0,0,L06_001258,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.26772477415577883,0.13109542104556715,0.0025151715538354095,29592.36,2478459.77
L06_002517,184,TRANSFER,9645.07,C288697065,64703.0,55057.93,C297544846,0.0,9645.07,0,0,L06_001259,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.48827287199978725,0.14906681297621438,0.488273283656832,14354.5,
L06_002518,189,CASH_OUT,4709.43,C297544846,9645.07,0.0,CASHOUT_L06_001259,0.0,0.0,0,0,L06_001259,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.48827287199978725,0.14906681297621438,0.488273283656832,14354.5,4935.639999999999
L06_002519,227,TRANSFER,10333.43,C162720672,70102.09,59768.659999999996,C1508453488,1207153.08,1217486.51,0,0,L06_001260,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4182296249567405,0.14740544825411056,0.0035497313231010667,14655.18,
L06_002520,229,CASH_OUT,4321.75,C1508453488,1217486.51,0.0,CASHOUT_L06_001260,0.0,0.0,0,0,L06_001260,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.4182296249567405,0.14740544825411056,0.0035497313231010667,14655.18,1213164.76
L06_002521,255,TRANSFER,9027.38,C316639625,63797.0,54769.62,C428833194,405837.4,414864.78,0,0,L06_001261,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5691316882664856,0.1415016380080568,0.01238420383624756,14165.15,
L06_002522,258,CASH_OUT,5137.77,C428833194,414864.78,0.0,CASHOUT_L06_001261,0.0,0.0,0,0,L06_001261,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.5691316882664856,0.1415016380080568,0.01238420383624756,14165.15,409727.01
L06_002523,329,TRANSFER,25163.87,C919795371,343951.5,318787.63,C1467923001,289423.71,314587.58,0,0,L06_001262,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5352944207622052,0.07316109974807494,0.042818219333388814,38633.95,
L06_002524,331,CASH_OUT,13470.08,C1467923001,314587.58,130252.97,CASHOUT_L06_001262,0.0,0.0,0,0,L06_001262,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.5352944207622052,0.07316109974807494,0.042818219333388814,38633.95,301117.5
L06_002525,304,TRANSFER,9412.23,C1198508679,70309.0,60896.770000000004,C1176879193,0.0,9412.23,0,0,L06_001263,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.20202053234581005,0.13386949039241064,0.20202013762944596,11313.689999999999,
L06_002526,305,CASH_OUT,1901.46,C1176879193,9412.23,0.0,CASHOUT_L06_001263,0.0,0.0,0,0,L06_001263,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.20202053234581005,0.13386949039241064,0.20202013762944596,11313.689999999999,7510.7699999999995
L06_002527,189,TRANSFER,9046.5,C474153071,80066.0,71019.5,C2079429474,1309770.52,1318817.02,0,0,L06_001264,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.373949541747448,0.11298803487123124,0.0025651246144821516,12429.43,
L06_002528,192,CASH_OUT,3382.93,C2079429474,1318817.02,0.0,CASHOUT_L06_001264,0.0,0.0,0,0,L06_001264,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.373949541747448,0.11298803487123124,0.0025651246144821516,12429.43,1315434.09
L06_002529,16,TRANSFER,23678.46,C1094620317,251129.0,227450.54,C466368912,26649.0,50327.46,0,0,L06_001265,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.23763804795690807,0.09428803523288827,0.11180576170543874,29305.36,
L06_002530,21,CASH_OUT,5626.9,C466368912,50327.46,206686.38,CASHOUT_L06_001265,0.0,0.0,0,0,L06_001265,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.23763804795690807,0.09428803523288827,0.11180576170543874,29305.36,44700.56
L06_002531,258,TRANSFER,8895.03,C66730997,253304.07,244409.04,C980893409,942273.27,951168.3,0,0,L06_001266,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4527427465508091,0.035116016888319244,0.004233908972786414,12922.19,
L06_002532,263,CASH_OUT,4027.16,C980893409,951168.3,0.0,CASHOUT_L06_001266,0.0,0.0,0,0,L06_001266,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.4527427465508091,0.035116016888319244,0.004233908972786414,12922.19,947141.14
L06_002533,331,TRANSFER,11166.04,C871719576,97409.24,86243.20000000001,C1429523144,371930.13,383096.17,0,0,L06_001267,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.36483272021797214,0.11463019319317141,0.010633726774141334,15239.78,
L06_002534,335,CASH_OUT,4073.74,C1429523144,383096.17,0.0,CASHOUT_L06_001267,0.0,0.0,0,0,L06_001267,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.36483272021797214,0.11463019319317141,0.010633726774141334,15239.78,379022.43
L06_002535,251,TRANSFER,18797.52,C1172057727,154834.0,136036.48,C1073056896,55615.32,74412.84,0,0,L06_001268,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.26822744130470355,0.12140434271542426,0.0677572580215995,23839.53,
L06_002536,252,CASH_OUT,5042.01,C1073056896,74412.84,0.0,CASHOUT_L06_001268,0.0,0.0,0,0,L06_001268,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.26822744130470355,0.12140434271542426,0.0677572580215995,23839.53,69370.83
L06_002537,10,TRANSFER,62491.7,C2058347000,3181787.79,3119296.09,C1777369261,830245.32,892737.0199999999,0,0,L06_001269,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4551286100990556,0.019640436171263324,0.031859057441126395,90933.45999999999,
L06_002538,13,CASH_OUT,28441.76,C1777369261,892737.0199999999,2899046.61,CASHOUT_L06_001269,0.0,0.0,0,0,L06_001269,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.4551286100990556,0.019640436171263324,0.031859057441126395,90933.45999999999,864295.2599999999
L06_002539,20,TRANSFER,11430.64,C1972748783,81607.0,70176.36,C328852135,803252.46,814683.1,0,0,L06_001270,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5682074466341962,0.14006935679537294,0.007972388282020335,17925.61,
L06_002540,23,CASH_OUT,6494.97,C328852135,814683.1,0.0,CASHOUT_L06_001270,0.0,0.0,0,0,L06_001270,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.5682074466341962,0.14006935679537294,0.007972388282020335,17925.61,808188.13
L06_002541,131,TRANSFER,11487.05,C1129965353,134094.0,122606.95,C1987951245,0.0,11487.05,0,0,L06_001271,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.2576051020203991,0.08566416096171342,0.25760486809058897,14446.169999999998,
L06_002542,134,CASH_OUT,2959.12,C1987951245,11487.05,0.0,CASHOUT_L06_001271,0.0,0.0,0,0,L06_001271,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.2576051020203991,0.08566416096171342,0.25760486809058897,14446.169999999998,8527.93
L06_002543,353,TRANSFER,9015.93,C933130839,105876.13,96860.20000000001,C2058782238,1698261.52,1707277.45,0,0,L06_001272,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.27236565755740194,0.08515545477531149,0.0014383309520078298,11471.560000000001,
L06_002544,356,CASH_OUT,2455.63,C2058782238,1707277.45,0.0,CASHOUT_L06_001272,0.0,0.0,0,0,L06_001272,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.27236565755740194,0.08515545477531149,0.0014383309520078298,11471.560000000001,1704821.82
L06_002545,159,TRANSFER,33123.41,C103673914,809475.0,776351.59,C1990292367,0.0,33123.41,0,0,L06_001273,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.592056067351064,0.04091962074183885,0.5920561922821351,52734.33,
L06_002546,160,CASH_OUT,19610.92,C1990292367,33123.41,77488.06,CASHOUT_L06_001273,0.0,0.0,0,0,L06_001273,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.592056067351064,0.04091962074183885,0.5920561922821351,52734.33,13512.490000000005
L06_002547,13,TRANSFER,13318.85,C1051539349,96122.0,82803.15,C663849932,0.0,13318.85,0,0,L06_001274,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.41975796336203974,0.13856193171178294,0.4197577118144584,18909.54,
L06_002548,18,CASH_OUT,5590.69,C663849932,13318.85,0.0,CASHOUT_L06_001274,0.0,0.0,0,0,L06_001274,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.41975796336203974,0.13856193171178294,0.4197577118144584,18909.54,7728.160000000001
L06_002549,162,TRANSFER,10493.24,C846285726,87371.0,76877.76,C944096355,0.0,10493.24,0,0,L06_001275,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5480151673668217,0.12009980428288562,0.5480147218590254,16243.689999999999,
L06_002550,166,CASH_OUT,5750.45,C944096355,10493.24,0.0,CASHOUT_L06_001275,0.0,0.0,0,0,L06_001275,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.5480151673668217,0.12009980428288562,0.5480147218590254,16243.689999999999,4742.79
L06_002551,157,TRANSFER,9752.96,C1994048534,69406.0,59653.04,C682235594,296063.51,305816.47000000003,0,0,L06_001276,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.22637693821871183,0.14052041610235425,0.0072195261425913385,11960.81,
L06_002552,158,CASH_OUT,2207.85,C682235594,305816.47000000003,0.0,CASHOUT_L06_001276,0.0,0.0,0,0,L06_001276,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.22637693821871183,0.14052041610235425,0.0072195261425913385,11960.81,303608.62000000005
L06_002553,205,TRANSFER,19498.23,C777084109,182291.0,162792.77,C1654675949,31277.97,50776.2,0,0,L06_001277,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.509120765405297,0.10696211003285955,0.1955039959666143,29425.18,
L06_002554,209,CASH_OUT,9926.95,C1654675949,50776.2,0.0,CASHOUT_L06_001277,0.0,0.0,0,0,L06_001277,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.509120765405297,0.10696211003285955,0.1955039959666143,29425.18,40849.25
L06_002555,184,TRANSFER,12357.78,C1452252301,86285.0,73927.22,C1287873278,533606.67,545964.4500000001,0,0,L06_001278,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5956827298815126,0.14322049023584632,0.01348314894861744,19719.1,
L06_002556,189,CASH_OUT,7361.32,C1287873278,545964.4500000001,0.0,CASHOUT_L06_001278,0.0,0.0,0,0,L06_001278,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.5956827298815126,0.14322049023584632,0.01348314894861744,19719.1,538603.1300000001
L06_002557,571,TRANSFER,52960.39,C906980988,441616.03,388655.64,C1665474568,109570.66,162531.05,0,0,L06_001279,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.45662889455455563,0.11992406616218165,0.14879150783804082,77143.63,
L06_002558,576,CASH_OUT,24183.24,C1665474568,162531.05,346871.15,CASHOUT_L06_001279,0.0,0.0,0,0,L06_001279,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.45662889455455563,0.11992406616218165,0.14879150783804082,77143.63,138347.81
L06_002559,154,TRANSFER,43529.1,C1994101675,310422.64,266893.54000000004,C1918421987,1660747.79,1704276.8900000001,0,0,L06_001280,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.22299230150870372,0.14022527480598707,0.005695465365372641,53235.75,
L06_002560,158,CASH_OUT,9706.65,C1918421987,1704276.8900000001,0.0,CASHOUT_L06_001280,0.0,0.0,0,0,L06_001280,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.22299230150870372,0.14022527480598707,0.005695465365372641,53235.75,1694570.2400000002
