record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,transaction_count_in_scenario,combined_scenario_amount,individual_amount_percentile,scenario_total_ratio
S05_002628,291,TRANSFER,201405.25,C1487876957,2029204.41,1827799.16,C_SYN_584908581,0.0,201405.25,1,0,S05_00376,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1092479.89,78.72,0.5383784327572991
S05_002629,293,TRANSFER,193877.68,C1487876957,1827799.16,1633921.48,C_SYN_547770728,0.0,193877.68,1,0,S05_00376,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1092479.89,75.78,0.5977023701006624
S05_002630,293,TRANSFER,243051.63,C1487876957,1633921.48,1390869.85,C_SYN_740500075,0.0,243051.63,1,0,S05_00376,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1092479.89,95.0,0.6686244739251485
S05_002631,296,TRANSFER,154273.89,C1487876957,1390869.85,1236595.96,C_SYN_164016071,0.0,154273.89,1,0,S05_00376,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1092479.89,60.3,0.7854652180432266
S05_002632,297,TRANSFER,6374.11,C1487876957,1236595.96,1230221.85,C_SYN_872097509,0.0,6374.11,1,0,S05_00376,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1092479.89,2.49,0.8834574309946799
S05_002633,404,TRANSFER,234318.75,C417790757,1847960.53,1613641.78,C_SYN_549489312,0.0,234318.75,1,0,S05_00377,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,943206.82,91.59,0.5104042021936475
S05_002634,409,TRANSFER,5646.85,C417790757,1613641.78,1607994.93,C_SYN_270705270,0.0,5646.85,1,0,S05_00377,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,943206.82,2.21,0.5845205743247426
S05_002635,409,TRANSFER,243051.63,C417790757,1607994.93,1364943.3,C_SYN_441455506,0.0,243051.63,1,0,S05_00377,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,943206.82,95.0,0.5865732549293547
S05_002636,410,TRANSFER,215365.88,C417790757,1364943.3,1149577.42,C_SYN_479567280,0.0,215365.88,1,0,S05_00377,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,943206.82,84.18,0.6910227113463248
S05_002637,411,TRANSFER,69269.86,C417790757,1149577.42,1080307.56,C_SYN_291373363,0.0,69269.86,1,0,S05_00377,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,943206.82,27.08,0.8204813382642815
S05_002638,412,TRANSFER,163038.29,C417790757,1080307.56,917269.27,C_SYN_725877436,0.0,163038.29,1,0,S05_00377,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,943206.82,63.73,0.8730910112301722
S05_002639,416,TRANSFER,12515.56,C417790757,917269.27,904753.71,C_SYN_234456164,0.0,12515.56,1,0,S05_00377,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,943206.82,4.89,1.028276920254834
S05_002640,405,TRANSFER,7749.45,C752681108,1656715.62,1648966.17,C_SYN_683392506,0.0,7749.45,1,0,S05_00378,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,996860.44,3.03,0.6017088436698629
S05_002641,408,TRANSFER,238872.4,C752681108,1648966.17,1410093.77,C_SYN_220632435,0.0,238872.4,1,0,S05_00378,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,996860.44,93.37,0.6045366230891202
S05_002642,409,TRANSFER,125509.84,C752681108,1410093.77,1284583.93,C_SYN_742824740,0.0,125509.84,1,0,S05_00378,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,996860.44,49.06,0.7069462054285935
S05_002643,414,TRANSFER,197798.54,C752681108,1284583.93,1086785.39,C_SYN_617673875,0.0,197798.54,1,0,S05_00378,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,996860.44,77.31,0.7760181462024051
S05_002644,415,TRANSFER,130833.15,C752681108,1086785.39,955952.24,C_SYN_242720447,0.0,130833.15,1,0,S05_00378,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,996860.44,51.14,0.9172560186882895
S05_002645,416,TRANSFER,122261.3,C752681108,955952.24,833690.94,C_SYN_830283568,0.0,122261.3,1,0,S05_00378,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,996860.44,47.79,1.0427931420506948
S05_002646,417,TRANSFER,173835.76,C752681108,833690.94,659855.18,C_SYN_767669884,0.0,173835.76,1,0,S05_00378,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,996860.44,67.95,1.1957194113204588
S05_002647,689,TRANSFER,75985.52,C1257102354,1847321.18,1771335.66,C_SYN_283182694,0.0,75985.52,1,0,S05_00379,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,984866.19,29.7,0.5331320837235245
S05_002648,691,TRANSFER,181318.23,C1257102354,1771335.66,1590017.43,C_SYN_522482065,0.0,181318.23,1,0,S05_00379,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,984866.19,70.87,0.5560020114990515
S05_002649,691,TRANSFER,243051.63,C1257102354,1590017.43,1346965.8,C_SYN_107574241,0.0,243051.63,1,0,S05_00379,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,984866.19,95.0,0.6194059080220271
S05_002650,695,TRANSFER,120187.67,C1257102354,1346965.8,1226778.13,C_SYN_127432821,0.0,120187.67,1,0,S05_00379,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,984866.19,46.98,0.7311738649934542
S05_002651,698,TRANSFER,73840.37,C1257102354,1226778.13,1152937.76,C_SYN_857215621,0.0,73840.37,1,0,S05_00379,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,984866.19,28.86,0.8028070976452768
S05_002652,698,TRANSFER,135935.47,C1257102354,1152937.76,1017002.29,C_SYN_172425243,0.0,135935.47,1,0,S05_00379,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,984866.19,53.13,0.8542232062899908
S05_002653,700,TRANSFER,154547.3,C1257102354,1017002.29,862454.99,C_SYN_579039296,0.0,154547.3,1,0,S05_00379,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,984866.19,60.41,0.9684011527643659
S05_002654,265,TRANSFER,28894.64,C555632974,1674010.4,1645115.76,C_SYN_760518957,0.0,28894.64,1,0,S05_00380,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,922851.44,11.29,0.5512817841514007
S05_002655,265,TRANSFER,230885.54,C555632974,1645115.76,1414230.22,C_SYN_532868184,0.0,230885.54,1,0,S05_00380,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,922851.44,90.24,0.5609644393656529
S05_002656,268,TRANSFER,12163.22,C555632974,1414230.22,1402067.0,C_SYN_458360237,0.0,12163.22,1,0,S05_00380,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,922851.44,4.75,0.6525468250848153
S05_002657,268,TRANSFER,142664.55,C555632974,1402067.0,1259402.45,C_SYN_436623576,0.0,142664.55,1,0,S05_00380,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,922851.44,55.76,0.658207803193428
S05_002658,270,TRANSFER,173912.23,C555632974,1259402.45,1085490.22,C_SYN_301143966,0.0,173912.23,1,0,S05_00380,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,922851.44,67.98,0.7327692907060804
S05_002659,272,TRANSFER,174580.42,C555632974,1085490.22,910909.8,C_SYN_196371277,0.0,174580.42,1,0,S05_00380,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,922851.44,68.24,0.8501702023625786
S05_002660,278,TRANSFER,159750.84,C555632974,910909.8,751158.96,C_SYN_713376395,0.0,159750.84,1,0,S05_00380,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,922851.44,62.44,1.0131095746252812
S05_002661,374,TRANSFER,219621.57,C1040603608,2134892.0,1915270.43,C_SYN_772835497,0.0,219621.57,1,0,S05_00381,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1009085.72,85.84,0.4726635914135235
S05_002662,375,TRANSFER,180230.17,C1040603608,1915270.43,1735040.26,C_SYN_646434855,0.0,180230.17,1,0,S05_00381,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1009085.72,70.45,0.5268633108902537
S05_002663,377,TRANSFER,13749.41,C1040603608,1735040.26,1721290.85,C_SYN_411134027,0.0,13749.41,1,0,S05_00381,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1009085.72,5.37,0.5815921066869076
S05_002664,384,TRANSFER,243051.63,C1040603608,1721290.85,1478239.22,C_SYN_945759760,0.0,243051.63,1,0,S05_00381,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1009085.72,95.0,0.58623777614341
S05_002665,386,TRANSFER,113620.55,C1040603608,1478239.22,1364618.67,C_SYN_882320618,0.0,113620.55,1,0,S05_00381,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1009085.72,44.41,0.682626807858609
S05_002666,386,TRANSFER,89413.53,C1040603608,1364618.67,1275205.14,C_SYN_749693552,0.0,89413.53,1,0,S05_00381,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1009085.72,34.95,0.7394635162070589
S05_002667,387,TRANSFER,149398.86,C1040603608,1275205.14,1125806.28,C_SYN_441858456,0.0,149398.86,1,0,S05_00381,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1009085.72,58.39,0.79131246287166
S05_002668,378,TRANSFER,118278.9,C268994205,7918820.44,7800541.54,C_SYN_240349306,0.0,118278.9,1,0,S05_00382,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,987295.33,46.23,0.12467706996018209
S05_002669,382,TRANSFER,94762.62,C268994205,7800541.54,7705778.92,C_SYN_868999362,0.0,94762.62,1,0,S05_00382,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,987295.33,37.04,0.1265675370020528
S05_002670,382,TRANSFER,113289.66,C268994205,7705778.92,7592489.26,C_SYN_947618141,0.0,113289.66,1,0,S05_00382,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,987295.33,44.28,0.12812401448963448
S05_002671,382,TRANSFER,179921.04,C268994205,7592489.26,7412568.22,C_SYN_215338477,0.0,179921.04,1,0,S05_00382,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,987295.33,70.32,0.13003578881585404
S05_002672,388,TRANSFER,224009.67,C268994205,7412568.22,7188558.55,C_SYN_636946499,0.0,224009.67,1,0,S05_00382,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,987295.33,87.56,0.13319207334054053
S05_002673,390,TRANSFER,238830.69,C268994205,7188558.55,6949727.86,C_SYN_439814003,0.0,238830.69,1,0,S05_00382,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,987295.33,93.35,0.13734260118115058
S05_002674,390,TRANSFER,18202.75,C268994205,6949727.86,6931525.11,C_SYN_471902884,0.0,18202.75,1,0,S05_00382,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,987295.33,7.11,0.14206244473003005
S05_002675,475,TRANSFER,14404.69,C1697076095,2152153.33,2137748.64,C_SYN_828237748,0.0,14404.69,1,0,S05_00383,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1075416.69,5.63,0.49969334201666754
S05_002676,476,TRANSFER,174409.88,C1697076095,2137748.64,1963338.76,C_SYN_441570000,0.0,174409.88,1,0,S05_00383,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1075416.69,68.17,0.5030604019001972
S05_002677,477,TRANSFER,170580.14,C1697076095,1963338.76,1792758.62,C_SYN_995017285,0.0,170580.14,1,0,S05_00383,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1075416.69,66.67,0.5477489223510261
S05_002678,480,TRANSFER,243051.63,C1697076095,1792758.62,1549706.99,C_SYN_721238907,0.0,243051.63,1,0,S05_00383,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1075416.69,95.0,0.5998669748412644
S05_002679,480,TRANSFER,197696.75,C1697076095,1549706.99,1352010.24,C_SYN_597045088,0.0,197696.75,1,0,S05_00383,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1075416.69,77.27,0.6939484024654234
S05_002680,484,TRANSFER,115589.64,C1697076095,1352010.24,1236420.6,C_SYN_792539131,0.0,115589.64,1,0,S05_00383,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1075416.69,45.18,0.795420521371199
S05_002681,484,TRANSFER,159683.96,C1697076095,1236420.6,1076736.64,C_SYN_172019639,0.0,159683.96,1,0,S05_00383,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1075416.69,62.41,0.869782248856093
S05_002682,165,TRANSFER,179045.25,C1970897785,1497530.24,1318484.99,C_SYN_365492501,0.0,179045.25,1,0,S05_00384,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,935956.4,69.98,0.625
S05_002683,167,TRANSFER,9730.55,C1970897785,1318484.99,1308754.44,C_SYN_713142288,0.0,9730.55,1,0,S05_00384,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,935956.4,3.8,0.7098726243368155
S05_002684,168,TRANSFER,53882.24,C1970897785,1308754.44,1254872.2,C_SYN_768250449,0.0,53882.24,1,0,S05_00384,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,935956.4,21.06,0.71515050600325
S05_002685,170,TRANSFER,224491.31,C1970897785,1254872.2,1030380.89,C_SYN_855245419,0.0,224491.31,1,0,S05_00384,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,935956.4,87.75,0.7458579447373207
S05_002686,173,TRANSFER,108929.21,C1970897785,1030380.89,921451.68,C_SYN_418801492,0.0,108929.21,1,0,S05_00384,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,935956.4,42.58,0.9083596261184541
S05_002687,175,TRANSFER,195842.24,C1970897785,921451.68,725609.44,C_SYN_351971709,0.0,195842.24,1,0,S05_00384,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,935956.4,76.55,1.015741161815452
S05_002688,175,TRANSFER,164035.6,C1970897785,725609.44,561573.84,C_SYN_677582293,0.0,164035.6,1,0,S05_00384,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,935956.4,64.12,1.2898900543521046
S05_002689,19,TRANSFER,162151.17,C1435936466,1526142.82,1363991.65,C_SYN_856870046,0.0,162151.17,1,0,S05_00385,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,953839.26,63.38,0.6249999983618834
S05_002690,19,TRANSFER,243051.63,C1435936466,1363991.65,1120940.02,C_SYN_232060117,0.0,243051.63,1,0,S05_00385,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,953839.26,95.0,0.699299926066263
S05_002691,20,TRANSFER,13781.99,C1435936466,1120940.02,1107158.03,C_SYN_596722495,0.0,13781.99,1,0,S05_00385,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,953839.26,5.39,0.8509280095111601
S05_002692,21,TRANSFER,152433.77,C1435936466,1107158.03,954724.26,C_SYN_421658971,0.0,152433.77,1,0,S05_00385,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,953839.26,59.58,0.861520428118107
S05_002693,22,TRANSFER,6209.62,C1435936466,954724.26,948514.64,C_SYN_955339993,0.0,6209.62,1,0,S05_00385,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,953839.26,2.43,0.9990730307827309
S05_002694,25,TRANSFER,239016.36,C1435936466,948514.64,709498.28,C_SYN_942343577,0.0,239016.36,1,0,S05_00385,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,953839.26,93.42,1.0056136402913085
S05_002695,29,TRANSFER,137194.72,C1435936466,709498.28,572303.56,C_SYN_400922417,0.0,137194.72,1,0,S05_00385,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,953839.26,53.62,1.3443855846979642
S05_002696,100,TRANSFER,158668.99,C468520570,2217435.24,2058766.25,C_SYN_499077302,0.0,158668.99,1,0,S05_00386,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1317310.83,62.02,0.5940695837412595
S05_002697,102,TRANSFER,243051.63,C468520570,2058766.25,1815714.62,C_SYN_734051692,0.0,243051.63,1,0,S05_00386,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1317310.83,95.0,0.6398544905231471
S05_002698,103,TRANSFER,234597.45,C468520570,1815714.62,1581117.17,C_SYN_478696962,0.0,234597.45,1,0,S05_00386,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1317310.83,91.7,0.7255054376331452
S05_002699,104,TRANSFER,167552.0,C468520570,1581117.17,1413565.17,C_SYN_922698721,0.0,167552.0,1,0,S05_00386,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1317310.83,65.49,0.8331519352231183
S05_002700,106,TRANSFER,80866.06,C468520570,1413565.17,1332699.11,C_SYN_604961359,0.0,80866.06,1,0,S05_00386,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1317310.83,31.61,0.9319066838637515
S05_002701,110,TRANSFER,238967.44,C468520570,1332699.11,1093731.67,C_SYN_382259213,0.0,238967.44,1,0,S05_00386,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1317310.83,93.4,0.9884532976089404
S05_002702,110,TRANSFER,193607.26,C468520570,1093731.67,900124.41,C_SYN_456604015,0.0,193607.26,1,0,S05_00386,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1317310.83,75.67,1.204418657823084
S05_002703,356,TRANSFER,142793.25,C824698218,1687546.51,1544753.26,C_SYN_465766511,0.0,142793.25,1,0,S05_00387,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,919986.77,55.81,0.5451623197040063
S05_002704,357,TRANSFER,16557.16,C824698218,1544753.26,1528196.1,C_SYN_416990713,0.0,16557.16,1,0,S05_00387,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,919986.77,6.47,0.5955558041677155
S05_002705,359,TRANSFER,174857.39,C824698218,1528196.1,1353338.71,C_SYN_236390349,0.0,174857.39,1,0,S05_00387,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,919986.77,68.35,0.6020083220995002
S05_002706,363,TRANSFER,68273.4,C824698218,1353338.71,1285065.31,C_SYN_730426720,0.0,68273.4,1,0,S05_00387,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,919986.77,26.69,0.6797904790590081
S05_002707,367,TRANSFER,108425.36,C824698218,1285065.31,1176639.95,C_SYN_535771302,0.0,108425.36,1,0,S05_00387,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,919986.77,42.38,0.7159066257885367
S05_002708,368,TRANSFER,186585.61,C824698218,1176639.95,990054.34,C_SYN_564419432,0.0,186585.61,1,0,S05_00387,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,919986.77,72.93,0.7818761975572902
S05_002709,368,TRANSFER,222494.6,C824698218,990054.34,767559.74,C_SYN_186322344,0.0,222494.6,1,0,S05_00387,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,919986.77,86.97,0.9292285613333103
S05_002710,17,TRANSFER,147685.98,C1139332761,2317891.44,2170205.46,C_SYN_100465899,0.0,147685.98,1,0,S05_00388,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1166201.2,57.73,0.5031302069953716
S05_002711,18,TRANSFER,226547.66,C1139332761,2170205.46,1943657.8,C_SYN_628060469,0.0,226547.66,1,0,S05_00388,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1166201.2,88.55,0.5373690286448731
S05_002712,18,TRANSFER,204158.21,C1139332761,1943657.8,1739499.59,C_SYN_874567396,0.0,204158.21,1,0,S05_00388,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1166201.2,79.8,0.6000033544999536
S05_002713,21,TRANSFER,143856.63,C1139332761,1739499.59,1595642.96,C_SYN_505173441,0.0,143856.63,1,0,S05_00388,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1166201.2,56.23,0.6704233830834073
S05_002714,25,TRANSFER,145528.35,C1139332761,1595642.96,1450114.61,C_SYN_519759964,0.0,145528.35,1,0,S05_00388,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1166201.2,56.88,0.7308660077690563
S05_002715,29,TRANSFER,158874.44,C1139332761,1450114.61,1291240.17,C_SYN_372945493,0.0,158874.44,1,0,S05_00388,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1166201.2,62.1,0.8042131235406282
S05_002716,30,TRANSFER,139549.93,C1139332761,1291240.17,1151690.24,C_SYN_868138942,0.0,139549.93,1,0,S05_00388,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1166201.2,54.54,0.9031636616447581
S05_002717,311,TRANSFER,134179.1,C670535575,1849276.3,1715097.2,C_SYN_431506738,0.0,134179.1,1,0,S05_00389,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1033773.1,52.45,0.5590149508756479
S05_002718,312,TRANSFER,141391.57,C670535575,1715097.2,1573705.63,C_SYN_590857372,0.0,141391.57,1,0,S05_00389,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1033773.1,55.26,0.6027489870544946
S05_002719,312,TRANSFER,161946.06,C670535575,1573705.63,1411759.57,C_SYN_244071646,0.0,161946.06,1,0,S05_00389,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1033773.1,63.3,0.6569037310999517
S05_002720,313,TRANSFER,195625.78,C670535575,1411759.57,1216133.79,C_SYN_383617257,0.0,195625.78,1,0,S05_00389,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1033773.1,76.46,0.7322586097291339
S05_002721,313,TRANSFER,18756.77,C670535575,1216133.79,1197377.02,C_SYN_902454949,0.0,18756.77,1,0,S05_00389,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1033773.1,7.33,0.8500488256312654
S05_002722,317,TRANSFER,164908.63,C670535575,1197377.02,1032468.39,C_SYN_934886334,0.0,164908.63,1,0,S05_00389,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1033773.1,64.46,0.8633647403722513
S05_002723,323,TRANSFER,216965.19,C670535575,1032468.39,815503.2,C_SYN_762389090,0.0,216965.19,1,0,S05_00389,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1033773.1,84.8,1.0012636803340778
S05_002724,353,TRANSFER,207113.33,C681374530,2057332.62,1850219.29,C_SYN_210374846,0.0,207113.33,1,0,S05_00390,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1002440.17,80.95,0.48725235786131654
S05_002725,355,TRANSFER,85235.45,C681374530,1850219.29,1764983.84,C_SYN_397072401,0.0,85235.45,1,0,S05_00390,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1002440.17,33.32,0.5417953295687453
S05_002726,356,TRANSFER,243051.63,C681374530,1764983.84,1521932.21,C_SYN_236056224,0.0,243051.63,1,0,S05_00390,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1002440.17,95.0,0.5679599706703263
S05_002727,357,TRANSFER,185731.98,C681374530,1521932.21,1336200.23,C_SYN_712657921,0.0,185731.98,1,0,S05_00390,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1002440.17,72.6,0.6586628257246754
S05_002728,358,TRANSFER,18137.37,C681374530,1336200.23,1318062.86,C_SYN_518472510,0.0,18137.37,1,0,S05_00390,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1002440.17,7.09,0.7502170314699018
