record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
R100611,302,CASH_OUT,99748.46,C1875179941,6066.0,0.0,C1920608677,24333.47,124081.93,0,0
R100612,304,CASH_OUT,84421.81,C386069344,0.0,0.0,C1295322654,469579.42,554001.22,0,0
R100613,306,CASH_IN,149818.56,C1285256607,10730816.19,10880634.75,C1963224117,604525.43,454706.87,0,0
R100614,522,PAYMENT,70694.73,C1700038805,0.0,0.0,M567457758,0.0,0.0,0,0
R100615,209,PAYMENT,2971.58,C614024930,175972.07,173000.5,M1806411990,0.0,0.0,0,0
R100616,396,CASH_IN,131204.05,C1524506826,52776.0,183980.05,C934887130,0.0,0.0,0,0
R100617,183,PAYMENT,13620.32,C297156631,365879.62,352259.29,M1618225465,0.0,0.0,0,0
R100618,184,TRANSFER,482377.89,C354339328,4038.0,0.0,C1055891270,143461.53,625839.42,0,0
R100619,308,TRANSFER,276106.45,C70241713,138839.17,0.0,C615510233,28255917.91,28532024.36,0,0
R100620,565,CASH_OUT,71675.94,C1004285854,10261.0,0.0,C30293446,4337883.22,4409559.16,0,0
R100621,18,CASH_OUT,315366.06,C1415647668,6160.0,0.0,C660601115,203612.26,518978.32,0,0
R100622,522,TRANSFER,230171.69,C1074595896,0.0,0.0,C1744745936,1773320.92,2003492.61,0,0
R100623,388,CASH_OUT,5658123.36,C1969327890,5658123.36,0.0,C1613929073,1094471.2,6752594.56,1,0
R100624,35,CASH_OUT,225958.07,C1526701782,0.0,0.0,C138078568,3638030.64,3863988.71,0,0
R100625,212,TRANSFER,3640983.71,C2080183074,3640983.71,0.0,C367657984,0.0,0.0,1,0
R100626,160,CASH_OUT,137316.7,C1891958911,24909.0,0.0,C35813057,822225.39,959542.1,0,0
R100627,9,TRANSFER,561602.23,C628353088,5018.0,0.0,C2047015557,0.0,1945691.51,0,0
R100628,12,TRANSFER,1027658.34,C1666641605,0.0,0.0,C727141163,1068516.29,1879928.8,0,0
R100629,351,CASH_OUT,231862.67,C855807471,58665.07,0.0,C591583797,1902641.83,2134504.5,0,0
R100630,13,TRANSFER,130971.72,C2033675172,649710.0,518738.28,C1527558691,11118.0,405878.05,0,0
R100631,236,PAYMENT,3787.18,C2064998800,106054.0,102266.82,M1108928958,0.0,0.0,0,0
R100632,305,TRANSFER,660941.54,C1042443203,4694.27,0.0,C131296169,28385151.83,29046093.37,0,0
R100633,358,CASH_IN,236075.48,C1463535000,254604.12,490679.61,C151118936,251866.32,15790.84,0,0
R100634,405,PAYMENT,8127.74,C2069428999,161.0,0.0,M483719644,0.0,0.0,0,0
R100635,349,PAYMENT,4883.23,C843835659,112977.0,108093.77,M1249891025,0.0,0.0,0,0
R100636,304,CASH_IN,104514.24,C12596590,19910.0,124424.24,C1830964350,0.0,0.0,0,0
R100637,328,PAYMENT,13994.84,C1765804041,0.0,0.0,M1142734114,0.0,0.0,0,0
R100638,375,PAYMENT,18400.19,C342254356,21522.0,3121.81,M1790080694,0.0,0.0,0,0
R100639,252,CASH_IN,391697.87,C1987051231,16439.0,408136.87,C1138789599,380281.37,0.0,0,0
R100640,204,CASH_IN,54448.82,C2041648770,8590816.44,8645265.26,C1223594307,6385768.51,6331319.69,0,0
R100641,396,CASH_IN,155173.18,C759226709,11774632.56,11929805.74,C1869046321,749253.69,594080.52,0,0
R100642,44,CASH_IN,112665.65,C624607980,7463208.5,7575874.15,C1218230715,302432.71,189767.07,0,0
R100643,544,CASH_IN,72896.05,C1811633350,6311476.85,6384372.9,C855199374,701421.98,628525.93,0,0
R100644,275,CASH_IN,140457.34,C980534882,5686895.72,5827353.06,C983962420,2923478.61,2783021.27,0,0
R100645,232,CASH_OUT,162177.44,C71910704,704.0,0.0,C2085317531,201419.78,175715.25,0,0
R100646,349,PAYMENT,12915.6,C166710918,0.0,0.0,M990034750,0.0,0.0,0,0
R100647,354,PAYMENT,5924.49,C1197849943,0.0,0.0,M1736052689,0.0,0.0,0,0
R100648,312,DEBIT,1811.17,C23694855,16487.0,14675.83,C1224493888,484362.94,486174.1,0,0
R100649,212,TRANSFER,49768.75,C2017501763,0.0,0.0,C1593205642,77843.62,127612.37,0,0
R100650,16,PAYMENT,7578.23,C155420367,85641.85,78063.62,M329414307,0.0,0.0,0,0
R100651,135,PAYMENT,10112.95,C1816643049,136.0,0.0,M1989048059,0.0,0.0,0,0
R100652,133,PAYMENT,14817.28,C1865051718,98241.65,83424.38,M270296108,0.0,0.0,0,0
R100653,279,TRANSFER,25870.87,C315550023,0.0,0.0,C2000701834,29060.37,54931.24,0,0
R100654,263,CASH_IN,46964.48,C1353197874,489933.65,536898.13,C76539562,3309569.44,3262604.96,0,0
R100655,43,PAYMENT,438.95,C110947587,0.0,0.0,M1459718600,0.0,0.0,0,0
R100656,155,TRANSFER,21349.76,C280571179,0.0,0.0,C890486026,47481.95,178904.18,0,0
R100657,163,CASH_IN,37821.13,C1081223653,15270252.89,15308074.02,C744690492,289589.55,251768.42,0,0
R100658,332,PAYMENT,11040.84,C1162476999,103724.0,92683.16,M1000222118,0.0,0.0,0,0
R100659,673,TRANSFER,329055.47,C1091119024,329055.47,0.0,C538971825,0.0,0.0,1,0
R100660,17,CASH_OUT,104549.67,C532206388,26611.0,0.0,C613840514,0.0,255147.56,0,0
R100661,378,PAYMENT,1919.85,C1818334112,90105.54,88185.69,M1180690872,0.0,0.0,0,0
R100662,211,CASH_IN,114052.56,C398501774,14228967.62,14343020.17,C702635626,477428.9,363376.34,0,0
R100663,44,CASH_IN,235092.21,C1990911691,12884.0,247976.21,C913749301,166403.03,0.0,0,0
R100664,405,CASH_OUT,59076.18,C752003770,0.0,0.0,C1584350423,255450.23,314526.41,0,0
R100665,307,CASH_IN,283674.24,C105506779,3109358.55,3393032.79,C858967805,10334481.55,10050807.32,0,0
R100666,187,DEBIT,2659.43,C2129597116,349930.0,347270.57,C1414757222,283573.38,286232.81,0,0
R100667,154,TRANSFER,662433.47,C1579192891,0.0,0.0,C2072364903,959288.33,1621721.8,0,0
R100668,330,PAYMENT,47222.63,C38534448,0.0,0.0,M212085486,0.0,0.0,0,0
R100669,18,TRANSFER,1115561.78,C455087737,51503.0,0.0,C880960188,0.0,1115561.78,0,0
R100670,138,CASH_OUT,196908.66,C2021536513,0.0,0.0,C655702946,3284046.96,3658669.86,0,0
R100671,227,CASH_OUT,200860.36,C1039978331,26299.0,0.0,C110545686,0.0,200860.36,0,0
R100672,212,PAYMENT,9928.99,C1390095392,0.0,0.0,M890615396,0.0,0.0,0,0
R100673,187,CASH_IN,30982.46,C965381632,4897720.44,4928702.9,C1989864734,36134.08,5151.62,0,0
R100674,154,CASH_OUT,141206.42,C712283323,19861.0,0.0,C1299144517,1632002.58,1773209.0,0,0
R100675,225,TRANSFER,67242.27,C1149700004,26331.0,0.0,C627008678,192915.0,0.0,0,0
R100676,249,TRANSFER,21612.36,C28989387,0.0,0.0,C1255990958,307126.54,328738.89,0,0
R100677,34,CASH_IN,136363.0,C1046833971,73959.0,210322.0,C1552033878,0.0,0.0,0,0
R100678,307,CASH_IN,124014.84,C1051995726,224.0,124238.84,C1341085586,5368249.3,5244234.46,0,0
R100679,261,TRANSFER,277747.44,C490307704,117350.57,0.0,C1163572928,7353856.59,7631604.03,0,0
R100680,138,PAYMENT,25193.85,C2080155791,21375.0,0.0,M45098256,0.0,0.0,0,0
R100681,186,PAYMENT,39647.04,C1743110371,21208.0,0.0,M146568554,0.0,0.0,0,0
R100682,234,CASH_OUT,256531.2,C1938522497,4047.0,0.0,C1905561584,0.0,208266.64,0,0
R100683,236,CASH_OUT,271430.7,C2027009567,0.0,0.0,C93299727,300526.33,571957.03,0,0
R100684,377,PAYMENT,7901.71,C1201153077,0.0,0.0,M931012560,0.0,0.0,0,0
R100685,205,PAYMENT,30807.43,C1467355865,0.0,0.0,M912882369,0.0,0.0,0,0
R100686,161,CASH_OUT,182651.9,C94757272,0.0,0.0,C1039937337,942743.12,1416725.81,0,0
R100687,228,PAYMENT,4662.0,C2073478979,46360.47,41698.47,M2029912237,0.0,0.0,0,0
R100688,212,PAYMENT,6758.61,C1078921114,25917.0,19158.39,M1738297884,0.0,0.0,0,0
R100689,11,CASH_OUT,7523.41,C1510994632,5020.0,0.0,C36499680,0.0,7523.41,0,0
R100690,95,CASH_OUT,87999.25,C409531429,87999.25,0.0,C1827219533,0.0,87999.25,1,0
R100691,373,CASH_OUT,211143.72,C1536073738,21413.0,0.0,C918100626,7911530.93,8122674.65,0,0
R100692,330,CASH_IN,226235.04,C643280439,779239.34,1005474.38,C974308623,1570572.51,1344337.47,0,0
R100693,132,CASH_IN,23709.48,C402706450,1758683.37,1782392.84,C1771049607,3308770.03,3285060.55,0,0
R100694,183,CASH_IN,219497.37,C23180177,11688780.03,11908277.41,C1334545968,1190568.8,971071.43,0,0
R100695,281,CASH_IN,112034.42,C770700680,6054313.7,6166348.12,C197735187,142199.57,30165.15,0,0
R100696,154,TRANSFER,346351.7,C1772139744,1446089.87,1099738.17,C1813716298,1627125.85,1973477.55,0,0
R100697,372,PAYMENT,18104.09,C1352863667,460616.11,442512.02,M1206738864,0.0,0.0,0,0
R100698,135,PAYMENT,11888.94,C65171834,11851.0,0.0,M655024704,0.0,0.0,0,0
R100699,188,TRANSFER,93339.85,C1952340048,0.0,0.0,C1241447031,1168246.44,1356408.39,0,0
R100700,260,TRANSFER,187122.13,C1661792371,0.0,0.0,C981639728,10382165.03,10569287.16,0,0
R100701,188,CASH_OUT,670.93,C158574458,22793.0,22122.07,C581353539,358.76,1029.69,0,0
R100702,38,CASH_OUT,73125.85,C31268776,0.0,0.0,C1794693093,362399.15,435525.0,0,0
R100703,328,CASH_IN,41565.07,C722454452,1782713.63,1824278.69,C1229020803,1926242.96,1884677.89,0,0
R100704,403,TRANSFER,160061.34,C1670716057,25271.0,0.0,C1616418209,493230.77,653292.11,0,0
R100705,162,PAYMENT,17601.82,C1871410239,179142.71,161540.89,M251400801,0.0,0.0,0,0
R100706,321,CASH_IN,244997.62,C1866750143,22060.0,267057.62,C1448930909,0.0,0.0,0,0
R100707,135,CASH_IN,61603.31,C2136042237,1712534.56,1774137.88,C433618120,2100209.96,2038606.65,0,0
R100708,131,CASH_IN,36791.51,C1882458858,7858216.53,7895008.04,C1739525341,1476952.33,1440160.82,0,0
R100709,587,CASH_IN,37454.63,C852459083,5952139.72,5989594.35,C749948882,89432.11,51977.49,0,0
R100710,265,CASH_OUT,158214.43,C2064752360,158214.43,0.0,C879593477,1341496.75,1499711.18,1,0
R100711,309,CASH_OUT,61931.05,C16703764,34552.0,0.0,C656521112,0.0,61931.05,0,0
R100712,185,PAYMENT,20555.21,C1682138089,0.0,0.0,M1959728064,0.0,0.0,0,0
R100713,279,TRANSFER,5623.69,C222446308,0.0,0.0,C1015596495,1959835.91,1965459.6,0,0
R100714,162,CASH_OUT,325454.14,C1183194397,0.0,0.0,C1410590157,3745997.71,4071451.85,0,0
R100715,20,PAYMENT,2644.64,C88734890,94792.16,92147.52,M424240857,0.0,0.0,0,0
R100716,351,TRANSFER,859071.1,C1138216527,0.0,0.0,C469172531,1135678.02,1994749.12,0,0
R100717,9,CASH_IN,2228.22,C589676744,48557.0,50785.22,C1924035010,1098484.68,2736980.8,0,0
R100718,14,TRANSFER,1005119.23,C966665078,324305.0,0.0,C884228345,120364.65,1125483.88,0,0
R100719,18,TRANSFER,76936.24,C1000471237,0.0,0.0,C327351010,195316.6,183673.59,0,0
R100720,401,CASH_OUT,19511.35,C956252470,19511.35,0.0,C1072897246,18785.78,38297.13,1,0
R100721,211,CASH_IN,118250.9,C1211856218,2075.0,120325.9,C1883052997,165118.48,46867.58,0,0
R100722,307,PAYMENT,761.2,C1448343561,0.0,0.0,M1393360473,0.0,0.0,0,0
R100723,374,CASH_IN,144430.82,C1232544065,50584.0,195014.82,C890906398,0.0,0.0,0,0
R100724,307,CASH_OUT,118989.03,C545881221,75316.0,0.0,C418009921,0.0,118989.03,0,0
R100725,184,CASH_OUT,75498.04,C1618963339,0.0,0.0,C1646264602,2347100.32,2422598.36,0,0
R100726,221,TRANSFER,1123561.68,C1234309969,1123561.68,0.0,C587188586,0.0,0.0,1,0
R100727,305,CASH_OUT,297704.22,C253702626,1109.0,0.0,C1547280953,2488299.86,2786004.07,0,0
R100728,181,TRANSFER,172109.4,C2070974210,0.0,0.0,C1813914748,244421.15,416530.56,0,0
R100729,138,CASH_OUT,225611.44,C2018080300,0.0,0.0,C625934109,777378.46,1002989.89,0,0
R100730,44,DEBIT,492.53,C1090103276,0.0,0.0,C1936069881,302374.47,302867.0,0,0
R100731,205,TRANSFER,224112.22,C537554431,0.0,0.0,C215942383,246091.14,470203.35,0,0
R100732,20,TRANSFER,1355316.14,C327722948,0.0,0.0,C701546927,3325861.77,4681177.91,0,0
R100733,188,TRANSFER,740789.9,C201652079,0.0,0.0,C1866887606,1741966.08,2482755.98,0,0
R100734,333,PAYMENT,14351.6,C1773129707,164362.86,150011.27,M1613988932,0.0,0.0,0,0
R100735,661,CASH_IN,145766.77,C1869942183,0.0,145766.77,C1835633416,2444871.91,2299105.14,0,0
R100736,442,CASH_IN,55966.98,C38625115,117602.0,173568.98,C86345186,624433.85,568466.86,0,0
R100737,323,CASH_IN,152842.98,C794705160,2629094.76,2781937.75,C916007265,539760.66,386917.68,0,0
R100738,233,TRANSFER,47105.83,C1863864365,0.0,0.0,C813071373,2669410.94,2716516.77,0,0
R100739,323,CASH_IN,436951.13,C1654410842,39773.0,476724.13,C2042824665,138775.69,0.0,0,0
R100740,203,CASH_IN,108926.28,C1279848546,8252033.91,8360960.19,C1210099034,207093.76,334445.7,0,0
R100741,474,TRANSFER,1499869.54,C687615410,1499869.54,0.0,C1163176037,0.0,0.0,1,0
R100742,299,CASH_OUT,80812.97,C1074133102,1314.0,0.0,C961540793,0.0,80812.97,0,0
R100743,404,CASH_OUT,86182.9,C375939669,35262.0,0.0,C1404734001,0.0,86182.9,0,0
R100744,571,TRANSFER,136621.15,C180874212,130561.0,0.0,C717199603,4584149.3,4720770.45,0,0
R100745,250,PAYMENT,8715.13,C2096357319,67833.0,59117.87,M220266917,0.0,0.0,0,0
R100746,260,PAYMENT,9357.66,C928478709,30000.0,20642.34,M1996723113,0.0,0.0,0,0
R100747,718,CASH_OUT,135289.71,C499563648,135289.71,0.0,C1559231794,120427.58,255717.29,1,0
R100748,213,TRANSFER,104077.83,C1823333444,617.0,0.0,C405419850,1724502.5,1828580.33,0,0
R100749,163,PAYMENT,1549.23,C658720310,371248.44,369699.21,M1788549283,0.0,0.0,0,0
R100750,460,CASH_OUT,414095.91,C593887896,414095.91,0.0,C434667197,0.0,414095.91,1,0
R100751,252,CASH_OUT,484544.07,C519267931,30028.0,0.0,C2036347556,85683.09,570227.16,0,0
R100752,307,CASH_IN,79172.02,C449161650,15466.0,94638.02,C1343767786,0.0,0.0,0,0
R100753,279,TRANSFER,469935.35,C839519827,0.0,0.0,C1322287783,7353446.91,7823382.26,0,0
R100754,40,TRANSFER,1871356.52,C562736884,0.0,0.0,C842554560,4319346.77,6190703.29,0,0
R100755,235,CASH_OUT,271386.22,C1509143297,0.0,0.0,C313617516,1121812.63,1393198.85,0,0
R100756,303,TRANSFER,1462315.63,C1229588138,11189.0,0.0,C267907988,1571636.59,3033952.22,0,0
R100757,161,TRANSFER,894116.81,C680704275,0.0,0.0,C1476909941,904474.61,1798591.41,0,0
R100758,41,CASH_OUT,74441.66,C1030449516,0.0,0.0,C1260319752,268477.7,342919.36,0,0
R100759,692,CASH_OUT,150373.34,C1990659338,21487.0,0.0,C2086748780,2498377.7,2648751.04,0,0
R100760,683,PAYMENT,1511.65,C655510466,91930.0,90418.35,M1980311986,0.0,0.0,0,0
R100761,13,TRANSFER,794145.13,C1427513578,0.0,0.0,C1747900682,1393502.18,2994354.24,0,0
R100762,180,PAYMENT,18472.14,C931577918,10255.0,0.0,M1685384588,0.0,0.0,0,0
R100763,153,CASH_OUT,142081.8,C364264760,40706.0,0.0,C1570067857,0.0,142081.8,0,0
R100764,43,CASH_OUT,151849.99,C3486008,994.0,0.0,C1276453019,312966.45,758173.59,0,0
R100765,303,CASH_OUT,88140.93,C168113068,0.0,0.0,C370308682,671208.38,759349.31,0,0
R100766,141,CASH_OUT,82606.21,C342734610,313696.0,231089.79,C1992710962,1350.15,83956.36,0,0
R100767,8,CASH_IN,352837.82,C1746338603,55970.0,408807.82,C1804424410,35361.21,0.0,0,0
R100768,299,PAYMENT,15798.3,C601128298,14554.0,0.0,M1588646647,0.0,0.0,0,0
R100769,162,CASH_OUT,8327328.27,C2016728314,8327328.27,0.0,C1652527413,616195.48,8943523.75,1,0
R100770,298,PAYMENT,9695.12,C1685076948,283.0,0.0,M1696897146,0.0,0.0,0,0
R100771,163,CASH_IN,439301.14,C1636173245,10860.0,450161.14,C2100264860,314286.71,0.0,0,0
R100772,131,TRANSFER,3527811.34,C2021666869,11207.0,0.0,C568250601,745168.89,4272980.23,0,0
R100773,250,CASH_IN,141342.15,C628143377,14070267.47,14211609.62,C801364018,351009.1,209666.95,0,0
R100774,59,CASH_OUT,394388.09,C1802030448,394388.09,0.0,C707965723,1260564.49,1654952.58,1,0
R100775,284,CASH_OUT,175651.26,C1043419988,20485.0,0.0,C444259009,0.0,175651.26,0,0
R100776,378,CASH_IN,192215.19,C315360979,50827.0,243042.19,C760927186,186392.48,0.0,0,0
R100777,605,TRANSFER,147230.63,C1792208222,147230.63,0.0,C809515393,0.0,0.0,1,0
R100778,324,PAYMENT,22707.42,C1653845036,214276.01,191568.58,M273307282,0.0,0.0,0,0
R100779,277,CASH_OUT,23562.85,C491473095,0.0,0.0,C1498281284,476643.24,500206.09,0,0
R100780,119,CASH_IN,113083.12,C1574809310,1854899.35,1967982.48,C1675238541,1138818.66,1025735.54,0,0
R100781,8,PAYMENT,1845.09,C308192031,260625.86,258780.76,M126361857,0.0,0.0,0,0
R100782,595,CASH_OUT,81515.84,C1093600649,0.0,0.0,C1233023860,3151653.43,3233169.27,0,0
R100783,202,PAYMENT,5578.15,C655948917,5032.0,0.0,M338195138,0.0,0.0,0,0
R100784,307,CASH_OUT,260325.48,C1268214684,13846.0,0.0,C1784652315,0.0,260325.48,0,0
R100785,372,TRANSFER,277086.26,C2088012066,10936.0,0.0,C1440214357,144340.44,421426.71,0,0
R100786,659,TRANSFER,1467987.57,C2035870900,1467987.57,0.0,C1336055115,0.0,0.0,1,0
R100787,14,CASH_IN,239804.98,C1992228153,424546.01,664350.99,C1773255943,2938987.27,2699182.29,0,0
R100788,185,PAYMENT,2253.45,C1901447827,30566.0,28312.55,M1617761091,0.0,0.0,0,0
R100789,62,TRANSFER,401529.35,C330207825,401529.35,0.0,C1825454306,0.0,0.0,1,0
R100790,209,PAYMENT,4633.05,C426081033,216800.0,212166.95,M344028938,0.0,0.0,0,0
R100791,136,CASH_OUT,114956.39,C668681468,48990.0,0.0,C1884130114,3376699.9,3491656.29,0,0
R100792,690,CASH_IN,3707.22,C667712785,3819459.1,3823166.32,C275276499,812091.61,808384.39,0,0
R100793,692,PAYMENT,22644.59,C1154478524,0.0,0.0,M1787985443,0.0,0.0,0,0
R100794,236,CASH_IN,299500.77,C842371354,2700314.9,2999815.67,C1385472334,2014942.23,1715441.46,0,0
R100795,380,CASH_OUT,11575.65,C1605261074,1036.0,0.0,C238357742,3426718.56,3438294.21,0,0
R100796,301,CASH_IN,122982.87,C239816442,4063.0,127045.87,C1661658830,6823598.89,6700616.02,0,0
R100797,163,CASH_OUT,135308.31,C1018966874,16201.0,0.0,C454317647,0.0,135308.31,0,0
R100798,280,PAYMENT,10977.45,C1044435628,153072.57,142095.13,M297524075,0.0,0.0,0,0
R100799,156,CASH_OUT,157944.48,C1959463186,65274.22,0.0,C791103137,416628.93,574573.41,0,0
R100800,398,CASH_OUT,495546.87,C1400567443,73688.0,0.0,C1523363888,90668.86,586215.73,0,0
R100801,159,CASH_OUT,580607.07,C1962868688,19584.0,0.0,C365772203,1314813.09,1895420.16,0,0
R100802,349,CASH_IN,317230.05,C1890852460,2034982.45,2352212.5,C1986414666,1219395.47,902165.42,0,0
R100803,358,TRANSFER,1649371.23,C55851701,0.0,0.0,C1031819184,10234113.62,11883484.85,0,0
R100804,124,CASH_OUT,9639052.83,C1452214555,9639052.83,0.0,C1584664836,313136.58,9952189.42,1,0
R100805,371,CASH_IN,247002.09,C451238761,32647.0,279649.09,C786366792,0.0,0.0,0,0
R100806,371,CASH_OUT,454122.29,C825555506,88.0,0.0,C1418265582,3529.01,457651.3,0,0
R100807,187,CASH_IN,26621.46,C677041036,2636174.94,2662796.4,C497393930,195657.75,169036.29,0,0
R100808,300,CASH_IN,16980.3,C285382191,11048418.59,11065398.89,C1740576051,236612.25,219631.95,0,0
R100809,253,CASH_IN,89858.8,C1266372699,10366262.25,10456121.04,C1488090172,1263120.93,1173262.14,0,0
R100810,9,PAYMENT,20824.63,C1577409724,11476.0,0.0,M1748274252,0.0,0.0,0,0
R100811,34,CASH_OUT,250059.16,C1805894284,0.0,0.0,C1517838287,1487172.14,1737231.3,0,0
R100812,373,CASH_OUT,228782.86,C1690666637,15098.0,0.0,C827673886,233341.66,462124.51,0,0
R100813,352,TRANSFER,563985.46,C1810984996,11718.0,0.0,C1229754821,35206.37,599191.82,0,0
R100814,256,PAYMENT,9659.4,C178879097,6305.0,0.0,M1133870002,0.0,0.0,0,0
R100815,628,CASH_OUT,709950.57,C1251020592,709950.57,0.0,C723136317,0.0,709950.57,1,0
R100816,201,CASH_IN,62607.82,C1149229261,1699756.84,1762364.66,C2001112025,7102425.59,7039817.77,0,0
R100817,178,TRANSFER,85017.99,C1028321067,85017.99,0.0,C1506966861,0.0,0.0,1,0
R100818,441,TRANSFER,1043934.97,C408079205,1043934.97,0.0,C1354584978,0.0,0.0,1,0
R100819,331,TRANSFER,222705.65,C4934495,5710.53,0.0,C958489858,1208003.46,1430709.11,0,0
R100820,326,CASH_OUT,76185.27,C369908954,45958.0,0.0,C1594694618,1530366.17,1606551.45,0,0
R100821,330,CASH_IN,61234.48,C141151381,257528.0,318762.48,C1480761715,0.0,0.0,0,0
R100822,299,CASH_OUT,316786.69,C1177160640,0.0,0.0,C551233458,854249.31,1171036.0,0,0
R100823,179,TRANSFER,1901554.65,C1386703948,367718.14,0.0,C2042929085,2636916.7,4538471.35,0,0
R100824,186,CASH_IN,275047.81,C1229946275,32507.0,307554.81,C1741195627,401411.17,126363.36,0,0
R100825,551,CASH_IN,62351.6,C542907113,1707642.82,1769994.42,C1384854354,311022.78,248671.19,0,0
R100826,329,TRANSFER,139861.33,C427102098,216106.99,76245.66,C1969862703,310671.57,450532.9,0,0
R100827,41,CASH_OUT,159296.22,C1357768618,0.0,0.0,C158441611,316049.31,475345.54,0,0
R100828,38,PAYMENT,4215.48,C1133174927,158.0,0.0,M1498401125,0.0,0.0,0,0
R100829,671,CASH_OUT,10000000.0,C1086171385,10000000.0,0.0,C1542053333,980488.81,10980488.81,1,0
R100830,259,CASH_IN,123050.52,C588154122,25551.0,148601.52,C1944606550,0.0,0.0,0,0
R100831,404,CASH_IN,60102.59,C1080218154,9184302.35,9244404.95,C41899748,9757308.7,9697206.11,0,0
R100832,304,CASH_IN,215930.2,C1925325816,7314140.71,7530070.91,C1819485645,1033278.12,817347.92,0,0
R100833,396,CASH_IN,282535.4,C1587531821,59705.0,342240.4,C713259282,1276195.88,993660.47,0,0
R100834,183,PAYMENT,2163.95,C416763020,349266.79,347102.84,M910865550,0.0,0.0,0,0
R100835,329,CASH_OUT,264580.51,C691662609,8372.0,0.0,C1183190290,0.0,264580.51,0,0
R100836,203,PAYMENT,3737.53,C29363239,353760.02,350022.49,M1875664454,0.0,0.0,0,0
R100837,227,CASH_OUT,38826.04,C2121990431,17011.0,0.0,C2011522869,0.0,38826.04,0,0
R100838,306,PAYMENT,29683.03,C868966780,30158.0,474.97,M699778449,0.0,0.0,0,0
R100839,14,PAYMENT,12426.1,C2017205082,1432.0,0.0,M1780141219,0.0,0.0,0,0
R100840,298,CASH_IN,263422.75,C224710786,6318436.58,6581859.33,C1491818159,387251.23,303576.5,0,0
R100841,374,CASH_IN,106146.95,C726677335,16220653.07,16326800.02,C1817650669,260060.53,153913.58,0,0
R100842,211,PAYMENT,5274.99,C736713959,51632.0,46357.01,M1051733080,0.0,0.0,0,0
R100843,251,CASH_IN,171474.82,C1131632810,19827267.62,19998742.44,C18849508,2322444.33,2150969.51,0,0
R100844,239,PAYMENT,2078.7,C1537624465,62548.0,60469.3,M113002156,0.0,0.0,0,0
R100845,258,CASH_OUT,230746.13,C1352321423,28104.95,0.0,C1854653465,3080169.06,3399245.82,0,0
R100846,281,CASH_OUT,412765.58,C604549436,69396.0,0.0,C399323871,688580.81,1101346.38,0,0
R100847,163,CASH_OUT,72896.17,C678624723,0.0,0.0,C120769409,205456.64,278352.81,0,0
R100848,187,PAYMENT,12013.03,C939770013,60775.0,48761.97,M619992503,0.0,0.0,0,0
R100849,683,TRANSFER,6545346.16,C2078436803,6545346.16,0.0,C653053938,0.0,0.0,1,0
R100850,276,PAYMENT,20905.09,C1187131961,89998.0,69092.91,M1700151545,0.0,0.0,0,0
R100851,301,PAYMENT,4319.5,C970229396,0.0,0.0,M661072208,0.0,0.0,0,0
R100852,209,CASH_OUT,21738.75,C1066826512,0.0,0.0,C836133755,473647.87,495386.62,0,0
R100853,210,CASH_OUT,30316.21,C1276053821,0.0,0.0,C1729846171,296633.11,326949.33,0,0
R100854,162,CASH_OUT,440944.3,C1147196525,0.0,0.0,C1289882877,1222434.12,1663378.43,0,0
R100855,301,TRANSFER,20303.02,C9493560,20578.0,274.98,C1437403880,606867.63,627170.66,0,0
R100856,135,CASH_OUT,115246.59,C1519202266,81.0,0.0,C545258951,3069958.03,3185204.62,0,0
R100857,279,CASH_IN,118280.52,C1229049719,863.0,119143.52,C879329312,4903781.13,4785500.61,0,0
R100858,283,CASH_IN,82095.62,C437748240,117.0,82212.62,C1438409297,1410085.74,1327990.12,0,0
R100859,380,CASH_IN,16138.78,C216598965,1860.0,17998.78,C61935347,119409.44,103270.66,0,0
R100860,735,TRANSFER,123146.28,C1625883009,123146.28,0.0,C918154390,0.0,0.0,1,0
R100861,254,TRANSFER,311317.47,C567826789,0.0,0.0,C1296480234,3195277.72,3506595.19,0,0
R100862,43,CASH_OUT,22798.64,C1912976299,31200.0,8401.36,C1931495919,155004.09,177802.74,0,0
R100863,34,CASH_OUT,258480.44,C313794035,0.0,0.0,C308060467,450887.18,709367.62,0,0
R100864,132,CASH_OUT,158496.49,C885231951,112.0,0.0,C930949675,157877.67,316374.16,0,0
R100865,661,CASH_OUT,117560.7,C578445452,162.0,0.0,C166297089,25631.36,143192.07,0,0
R100866,260,CASH_IN,296144.65,C639413340,5526806.9,5822951.54,C1545032239,438034.71,141890.07,0,0
R100867,180,CASH_OUT,113412.79,C2072867141,0.0,0.0,C1357917993,1932758.28,2046171.08,0,0
R100868,41,CASH_IN,107966.39,C461078070,22983.0,130949.39,C627553746,2219223.47,2111257.08,0,0
R100869,280,PAYMENT,8927.42,C18490099,245959.86,237032.44,M1462492437,0.0,0.0,0,0
R100870,260,CASH_IN,34981.48,C2021721348,51158.0,86139.48,C764533373,2192379.96,2157398.49,0,0
R100871,326,CASH_OUT,39622.34,C128093448,0.0,0.0,C648636986,223996.43,263618.78,0,0
R100872,275,TRANSFER,121348.02,C930026417,0.0,0.0,C1593412865,979189.88,1100537.9,0,0
R100873,191,PAYMENT,2770.01,C1709025367,9500.0,6729.99,M82948401,0.0,0.0,0,0
