record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,is_legitimate_counterexample,transaction_position,transaction_count_in_scenario,historical_pattern,balance_usage_ratio
L03_002840,456,TRANSFER,1834578.17,C519728043,6115260.57,4280682.4,C422531565,0.0,1834578.17,0,0,L03_00568,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_002841,317,TRANSFER,393465.55,C2053433231,18232311.71,17838846.16,C463981805,0.0,393465.55,0,0,L03_00569,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0216
L03_002842,347,TRANSFER,836968.46,C2053433231,17838846.16,17001877.7,C463981805,0.0,836968.46,0,0,L03_00569,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0469
L03_002843,376,TRANSFER,487690.63,C2053433231,17001877.7,16514187.06,C463981805,0.0,487690.63,0,0,L03_00569,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0287
L03_002844,412,TRANSFER,436749.83,C2053433231,16514187.06,16077437.24,C463981805,0.0,436749.83,0,0,L03_00569,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0264
L03_002845,427,TRANSFER,4823231.17,C2053433231,16077437.24,11254206.06,C463981805,0.0,4823231.17,0,0,L03_00569,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_002846,352,TRANSFER,528481.02,C396524829,18157412.26,17628931.24,C1141137903,0.0,528481.02,0,0,L03_00570,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0291
L03_002847,377,TRANSFER,422438.3,C396524829,17628931.24,17206492.94,C1141137903,0.0,422438.3,0,0,L03_00570,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.024
L03_002848,430,TRANSFER,587062.0,C396524829,17206492.94,16619430.94,C1141137903,0.0,587062.0,0,0,L03_00570,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0341
L03_002849,452,TRANSFER,566960.19,C396524829,16619430.94,16052470.76,C1141137903,0.0,566960.19,0,0,L03_00570,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0341
L03_002850,505,TRANSFER,4815741.23,C396524829,16052470.76,11236729.53,C1141137903,0.0,4815741.23,0,0,L03_00570,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_002851,338,TRANSFER,437620.74,C1588841329,11190833.32,10753212.58,C99957529,0.0,437620.74,0,0,L03_00571,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0391
L03_002852,353,TRANSFER,403296.61,C1588841329,10753212.58,10349915.97,C99957529,0.0,403296.61,0,0,L03_00571,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0375
L03_002853,375,TRANSFER,362375.12,C1588841329,10349915.97,9987540.86,C99957529,0.0,362375.12,0,0,L03_00571,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.035
L03_002854,392,TRANSFER,429571.36,C1588841329,9987540.86,9557969.5,C99957529,0.0,429571.36,0,0,L03_00571,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.043
L03_002855,410,TRANSFER,2867390.85,C1588841329,9557969.5,6690578.65,C99957529,0.0,2867390.85,0,0,L03_00571,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_002856,359,TRANSFER,352355.45,C1769534655,18728823.28,18376467.84,C1620573488,0.0,352355.45,0,0,L03_00572,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0188
L03_002857,384,TRANSFER,689839.72,C1769534655,18376467.84,17686628.12,C1620573488,0.0,689839.72,0,0,L03_00572,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0375
L03_002858,412,TRANSFER,685899.44,C1769534655,17686628.12,17000728.68,C1620573488,0.0,685899.44,0,0,L03_00572,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0388
L03_002859,447,TRANSFER,757787.58,C1769534655,17000728.68,16242941.1,C1620573488,0.0,757787.58,0,0,L03_00572,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0446
L03_002860,506,TRANSFER,4872882.33,C1769534655,16242941.1,11370058.77,C1620573488,0.0,4872882.33,0,0,L03_00572,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_002861,361,TRANSFER,605777.14,C1461136068,18775944.74,18170167.6,C466299050,0.0,605777.14,0,0,L03_00573,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0323
L03_002862,417,TRANSFER,780748.31,C1461136068,18170167.6,17389419.28,C466299050,0.0,780748.31,0,0,L03_00573,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.043
L03_002863,470,TRANSFER,386117.64,C1461136068,17389419.28,17003301.64,C466299050,0.0,386117.64,0,0,L03_00573,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0222
L03_002864,507,TRANSFER,744653.4,C1461136068,17003301.64,16258648.24,C466299050,0.0,744653.4,0,0,L03_00573,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0438
L03_002865,540,TRANSFER,4877594.47,C1461136068,16258648.24,11381053.77,C466299050,0.0,4877594.47,0,0,L03_00573,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_002866,397,TRANSFER,486916.54,C1150935914,14264745.6,13777829.06,C1837608805,0.0,486916.54,0,0,L03_00574,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0341
L03_002867,430,TRANSFER,521725.89,C1150935914,13777829.06,13256103.17,C1837608805,0.0,521725.89,0,0,L03_00574,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0379
L03_002868,464,TRANSFER,394800.67,C1150935914,13256103.17,12861302.5,C1837608805,0.0,394800.67,0,0,L03_00574,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0298
L03_002869,486,TRANSFER,666105.07,C1150935914,12861302.5,12195197.43,C1837608805,0.0,666105.07,0,0,L03_00574,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0518
L03_002870,538,TRANSFER,3658559.23,C1150935914,12195197.43,8536638.2,C1837608805,0.0,3658559.23,0,0,L03_00574,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_002871,356,TRANSFER,735388.46,C2042980311,18403908.96,17668520.5,C498875146,0.0,735388.46,0,0,L03_00575,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.04
L03_002872,412,TRANSFER,543107.8,C2042980311,17668520.5,17125412.7,C498875146,0.0,543107.8,0,0,L03_00575,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0307
L03_002873,439,TRANSFER,629636.7,C2042980311,17125412.7,16495776.0,C498875146,0.0,629636.7,0,0,L03_00575,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0368
L03_002874,494,TRANSFER,361139.68,C2042980311,16495776.0,16134636.32,C498875146,0.0,361139.68,0,0,L03_00575,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0219
L03_002875,540,TRANSFER,4840390.9,C2042980311,16134636.32,11294245.42,C498875146,0.0,4840390.9,0,0,L03_00575,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_002876,386,TRANSFER,398953.42,C1136310524,8206560.63,7807607.21,C792092581,0.0,398953.42,0,0,L03_00576,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0486
L03_002877,402,TRANSFER,721118.31,C1136310524,7807607.21,7086488.9,C792092581,0.0,721118.31,0,0,L03_00576,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0924
L03_002878,448,TRANSFER,666589.4,C1136310524,7086488.9,6419899.5,C792092581,0.0,666589.4,0,0,L03_00576,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0941
L03_002879,508,TRANSFER,673738.76,C1136310524,6419899.5,5746160.74,C792092581,0.0,673738.76,0,0,L03_00576,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.1049
L03_002880,552,TRANSFER,1723848.22,C1136310524,5746160.74,4022312.52,C792092581,0.0,1723848.22,0,0,L03_00576,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_002881,381,TRANSFER,658176.06,C1531511490,16473404.46,15815228.4,C1645593687,0.0,658176.06,0,0,L03_00577,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.04
L03_002882,396,TRANSFER,314531.15,C1531511490,15815228.4,15500697.25,C1645593687,0.0,314531.15,0,0,L03_00577,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0199
L03_002883,447,TRANSFER,484753.7,C1531511490,15500697.25,15015943.55,C1645593687,0.0,484753.7,0,0,L03_00577,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0313
L03_002884,491,TRANSFER,465663.78,C1531511490,15015943.55,14550279.77,C1645593687,0.0,465663.78,0,0,L03_00577,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.031
L03_002885,528,TRANSFER,4365083.93,C1531511490,14550279.77,10185195.84,C1645593687,0.0,4365083.93,0,0,L03_00577,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_002886,560,TRANSFER,770018.15,C2119592026,8473334.19,7703316.04,C851071292,0.0,770018.15,0,0,L03_00578,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0909
L03_002887,596,TRANSFER,568890.02,C2119592026,7703316.04,7134426.02,C851071292,0.0,568890.02,0,0,L03_00578,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0739
L03_002888,638,TRANSFER,507786.59,C2119592026,7134426.02,6626639.43,C851071292,0.0,507786.59,0,0,L03_00578,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0712
L03_002889,689,TRANSFER,642331.54,C2119592026,6626639.43,5984307.89,C851071292,0.0,642331.54,0,0,L03_00578,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0969
L03_002890,740,TRANSFER,1795292.37,C2119592026,5984307.89,4189015.52,C851071292,0.0,1795292.37,0,0,L03_00578,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_002891,197,TRANSFER,729207.97,C442181625,8284453.79,7555245.82,C1583920143,0.0,729207.97,0,0,L03_00579,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.088
L03_002892,225,TRANSFER,695918.25,C442181625,7555245.82,6859327.57,C1583920143,0.0,695918.25,0,0,L03_00579,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0921
L03_002893,246,TRANSFER,666265.8,C442181625,6859327.57,6193061.77,C1583920143,0.0,666265.8,0,0,L03_00579,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0971
L03_002894,294,TRANSFER,625738.76,C442181625,6193061.77,5567323.01,C1583920143,0.0,625738.76,0,0,L03_00579,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.101
L03_002895,319,TRANSFER,1670196.9,C442181625,5567323.01,3897126.1,C1583920143,0.0,1670196.9,0,0,L03_00579,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_002896,337,TRANSFER,723660.85,C1198508679,18872287.57,18148626.72,C1176879193,0.0,723660.85,0,0,L03_00580,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0383
L03_002897,355,TRANSFER,812717.88,C1198508679,18148626.72,17335908.84,C1176879193,0.0,812717.88,0,0,L03_00580,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0448
L03_002898,380,TRANSFER,714951.52,C1198508679,17335908.84,16620957.32,C1176879193,0.0,714951.52,0,0,L03_00580,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0412
L03_002899,435,TRANSFER,758915.19,C1198508679,16620957.32,15862042.13,C1176879193,0.0,758915.19,0,0,L03_00580,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0457
L03_002900,469,TRANSFER,4758612.64,C1198508679,15862042.13,11103429.49,C1176879193,0.0,4758612.64,0,0,L03_00580,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_002901,619,TRANSFER,743496.0,C395730747,7688477.91,6944981.91,C1860925113,0.0,743496.0,0,0,L03_00581,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0967
L03_002902,650,TRANSFER,340895.5,C395730747,6944981.91,6604086.41,C1860925113,0.0,340895.5,0,0,L03_00581,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0491
L03_002903,685,TRANSFER,482864.4,C395730747,6604086.41,6121222.01,C1860925113,0.0,482864.4,0,0,L03_00581,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0731
L03_002904,708,TRANSFER,741634.11,C395730747,6121222.01,5379587.9,C1860925113,0.0,741634.11,0,0,L03_00581,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.1212
L03_002905,744,TRANSFER,1613876.37,C395730747,5379587.9,3765711.53,C1860925113,0.0,1613876.37,0,0,L03_00581,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_002906,327,TRANSFER,793982.57,C1052778440,14935740.24,14141757.67,C1858103917,0.0,793982.57,0,0,L03_00582,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0532
L03_002907,358,TRANSFER,491916.74,C1052778440,14141757.67,13649840.93,C1858103917,0.0,491916.74,0,0,L03_00582,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0348
L03_002908,406,TRANSFER,659282.17,C1052778440,13649840.93,12990558.76,C1858103917,0.0,659282.17,0,0,L03_00582,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0483
L03_002909,462,TRANSFER,296552.31,C1052778440,12990558.76,12694006.45,C1858103917,0.0,296552.31,0,0,L03_00582,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0228
L03_002910,499,TRANSFER,3808201.93,C1052778440,12694006.45,8885804.52,C1858103917,0.0,3808201.93,0,0,L03_00582,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_002911,403,TRANSFER,504718.3,C1292981435,8230448.77,7725730.47,C448555696,0.0,504718.3,0,0,L03_00583,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0613
L03_002912,444,TRANSFER,451588.66,C1292981435,7725730.47,7274141.81,C448555696,0.0,451588.66,0,0,L03_00583,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0585
L03_002913,504,TRANSFER,317791.35,C1292981435,7274141.81,6956350.46,C448555696,0.0,317791.35,0,0,L03_00583,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0437
L03_002914,553,TRANSFER,436790.46,C1292981435,6956350.46,6519560.0,C448555696,0.0,436790.46,0,0,L03_00583,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0628
L03_002915,604,TRANSFER,1955868.0,C1292981435,6519560.0,4563692.0,C448555696,0.0,1955868.0,0,0,L03_00583,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_002916,316,TRANSFER,826379.9,C442031506,13271774.05,12445394.15,C1372234884,0.0,826379.9,0,0,L03_00584,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0623
L03_002917,350,TRANSFER,474011.82,C442031506,12445394.15,11971382.33,C1372234884,0.0,474011.82,0,0,L03_00584,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0381
L03_002918,383,TRANSFER,835004.33,C442031506,11971382.33,11136378.0,C1372234884,0.0,835004.33,0,0,L03_00584,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0698
L03_002919,427,TRANSFER,462297.31,C442031506,11136378.0,10674080.69,C1372234884,0.0,462297.31,0,0,L03_00584,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0415
L03_002920,460,TRANSFER,3202224.21,C442031506,10674080.69,7471856.49,C1372234884,0.0,3202224.21,0,0,L03_00584,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_002921,346,TRANSFER,646777.88,C968687465,7649380.44,7002602.56,C32569718,0.0,646777.88,0,0,L03_00585,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0846
L03_002922,361,TRANSFER,381238.07,C968687465,7002602.56,6621364.49,C32569718,0.0,381238.07,0,0,L03_00585,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0544
L03_002923,391,TRANSFER,791221.28,C968687465,6621364.49,5830143.21,C32569718,0.0,791221.28,0,0,L03_00585,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.1195
L03_002924,428,TRANSFER,543886.26,C968687465,5830143.21,5286256.95,C32569718,0.0,543886.26,0,0,L03_00585,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0933
L03_002925,458,TRANSFER,1585877.09,C968687465,5286256.95,3700379.87,C32569718,0.0,1585877.09,0,0,L03_00585,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_002926,406,TRANSFER,587014.91,C418063905,18244295.67,17657280.76,C764014385,0.0,587014.91,0,0,L03_00586,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0322
L03_002927,434,TRANSFER,687932.97,C418063905,17657280.76,16969347.79,C764014385,0.0,687932.97,0,0,L03_00586,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.039
L03_002928,487,TRANSFER,429586.42,C418063905,16969347.79,16539761.37,C764014385,0.0,429586.42,0,0,L03_00586,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0253
L03_002929,520,TRANSFER,458329.48,C418063905,16539761.37,16081431.89,C764014385,0.0,458329.48,0,0,L03_00586,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0277
L03_002930,556,TRANSFER,4824429.57,C418063905,16081431.89,11257002.32,C764014385,0.0,4824429.57,0,0,L03_00586,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_002931,254,TRANSFER,402241.45,C519728043,8011523.28,7609281.83,C422531565,0.0,402241.45,0,0,L03_00587,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0502
L03_002932,296,TRANSFER,830417.23,C519728043,7609281.83,6778864.6,C422531565,0.0,830417.23,0,0,L03_00587,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.1091
L03_002933,318,TRANSFER,497583.07,C519728043,6778864.6,6281281.53,C422531565,0.0,497583.07,0,0,L03_00587,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0734
L03_002934,343,TRANSFER,366363.97,C519728043,6281281.53,5914917.56,C422531565,0.0,366363.97,0,0,L03_00587,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0583
L03_002935,369,TRANSFER,1774475.27,C519728043,5914917.56,4140442.29,C422531565,0.0,1774475.27,0,0,L03_00587,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_002936,349,TRANSFER,793769.86,C1468918775,18038576.57,17244806.71,C1773865133,0.0,793769.86,0,0,L03_00588,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.044
L03_002937,384,TRANSFER,595333.04,C1468918775,17244806.71,16649473.67,C1773865133,0.0,595333.04,0,0,L03_00588,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0345
L03_002938,442,TRANSFER,693664.4,C1468918775,16649473.67,15955809.27,C1773865133,0.0,693664.4,0,0,L03_00588,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0417
L03_002939,482,TRANSFER,514071.95,C1468918775,15955809.27,15441737.32,C1773865133,0.0,514071.95,0,0,L03_00588,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0322
L03_002940,503,TRANSFER,4632521.19,C1468918775,15441737.32,10809216.12,C1773865133,0.0,4632521.19,0,0,L03_00588,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_002941,427,TRANSFER,825054.94,C783597789,9959852.97,9134798.03,C618018140,0.0,825054.94,0,0,L03_00589,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0828
L03_002942,474,TRANSFER,547736.93,C783597789,9134798.03,8587061.1,C618018140,0.0,547736.93,0,0,L03_00589,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.06
L03_002943,531,TRANSFER,839141.1,C783597789,8587061.1,7747920.0,C618018140,0.0,839141.1,0,0,L03_00589,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0977
L03_002944,583,TRANSFER,633606.22,C783597789,7747920.0,7114313.78,C618018140,0.0,633606.22,0,0,L03_00589,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0818
L03_002945,607,TRANSFER,2134294.13,C783597789,7114313.78,4980019.65,C618018140,0.0,2134294.13,0,0,L03_00589,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_002946,348,TRANSFER,688782.68,C595695907,18660881.69,17972099.01,C1553928544,0.0,688782.68,0,0,L03_00590,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0369
L03_002947,407,TRANSFER,823211.41,C595695907,17972099.01,17148887.6,C1553928544,0.0,823211.41,0,0,L03_00590,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0458
