record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,is_new_beneficiary,historical_max_amount,amount_vs_historical_max,balance_usage_ratio
S04_002815,137,TRANSFER,37567.78,C1832724650,109362.27,71794.49,C_SYN_291670605,0.0,37567.78,1,0,S04_02815,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,3.76,0.343516827147059
S04_002816,166,TRANSFER,119117.32,C2134316644,298248.25,179130.93,C_SYN_318668120,0.0,119117.32,1,0,S04_02816,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,20016.1,5.95,0.3993898371574687
S04_002817,47,TRANSFER,2345908.03,C1222882863,4845389.41,2499481.38,C_SYN_577671568,0.0,2345908.03,1,0,S04_02817,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,486056.89,4.83,0.4841526307789573
S04_002818,470,TRANSFER,668914.44,C94176473,1424471.1,755556.66,C_SYN_594898344,0.0,668914.44,1,0,S04_02818,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,172701.67,3.87,0.469587933374008
S04_002819,283,TRANSFER,226899.43,C773273871,673123.25,446223.82,C_SYN_773078810,0.0,226899.43,1,0,S04_02819,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,56387.55,4.02,0.3370845235252236
S04_002820,304,TRANSFER,601607.39,C699652300,1490150.08,888542.69,C_SYN_245672119,0.0,601607.39,1,0,S04_02820,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,122356.59,4.92,0.40372268409367196
S04_002821,377,TRANSFER,462237.45,C412265412,1327378.06,865140.61,C_SYN_776342840,0.0,462237.45,1,0,S04_02821,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,113899.13,4.06,0.3482334565632341
S04_002822,183,TRANSFER,769082.71,C17473432,1872940.46,1103857.75,C_SYN_981255770,0.0,769082.71,1,0,S04_02822,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,128185.27,6.0,0.41062848842509386
S04_002823,401,TRANSFER,775464.37,C2075648064,2022977.54,1247513.17,C_SYN_495170530,0.0,775464.37,1,0,S04_02823,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,195241.7,3.97,0.38332821529990885
S04_002824,164,TRANSFER,717288.78,C418369298,1515424.39,798135.61,C_SYN_565996855,0.0,717288.78,1,0,S04_02824,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,127073.67,5.64,0.47332535013508664
S04_002825,285,TRANSFER,445112.54,C877822098,1172172.87,727060.33,C_SYN_775368205,0.0,445112.54,1,0,S04_02825,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,118368.15,3.76,0.3797328460604961
S04_002826,330,TRANSFER,869400.08,C1640290960,2315382.66,1445982.58,C_SYN_110817558,0.0,869400.08,1,0,S04_02826,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,248528.31,3.5,0.3754887237516065
S04_002827,137,TRANSFER,1559641.68,C1849121942,4117659.0,2558017.32,C_SYN_912596782,0.0,1559641.68,1,0,S04_02827,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,324416.15,4.81,0.37876902385554506
S04_002828,278,TRANSFER,793198.25,C1203961204,2250382.36,1457184.11,C_SYN_211796066,0.0,793198.25,1,0,S04_02828,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,149483.18,5.31,0.35247265713547454
S04_002829,172,TRANSFER,1465771.69,C1693322386,3290381.49,1824609.8,C_SYN_280544968,0.0,1465771.69,1,0,S04_02829,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,246369.43,5.95,0.4454716556286
S04_002830,602,TRANSFER,406999.47,C1524354644,996077.67,589078.2,C_SYN_570835714,0.0,406999.47,1,0,S04_02830,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,78999.49,5.15,0.408602142441362
S04_002831,684,TRANSFER,1469466.06,C1293116225,3618164.84,2148698.78,C_SYN_290051101,0.0,1469466.06,1,0,S04_02831,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,301932.21,4.87,0.40613574145505216
S04_002832,408,TRANSFER,879413.62,C569809969,2560047.91,1680634.29,C_SYN_756553352,0.0,879413.62,1,0,S04_02832,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,161122.65,5.46,0.343514516491998
S04_002833,186,TRANSFER,543841.59,C1015959372,1262073.99,718232.4,C_SYN_324135047,0.0,543841.59,1,0,S04_02833,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,94672.6,5.74,0.43091101972555507
S04_002834,47,TRANSFER,52843.43,C967084546,147379.12,94535.69,C_SYN_797719690,0.0,52843.43,1,0,S04_02834,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,5.28,0.3585543868086606
S04_002835,17,TRANSFER,488298.8,C311075788,1309729.33,821430.53,C_SYN_592309687,0.0,488298.8,1,0,S04_02835,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,138261.35,3.53,0.3728242078842351
S04_002836,170,TRANSFER,55714.19,C1748705509,118216.55,62502.36,C_SYN_251456266,0.0,55714.19,1,0,S04_02836,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,11570.74,4.82,0.4712892568764695
S04_002837,571,TRANSFER,613796.26,C735359619,1478681.86,864885.6,C_SYN_105200148,0.0,613796.26,1,0,S04_02837,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,182800.7,3.36,0.4150969025886339
S04_002838,195,TRANSFER,31328.86,C194308313,81112.3,49783.44,C_SYN_561272727,0.0,31328.86,1,0,S04_02838,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,3.13,0.3862405578438782
S04_002839,289,TRANSFER,175505.87,C1053848714,455592.82,280086.95,C_SYN_929629000,0.0,175505.87,1,0,S04_02839,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,32625.96,5.38,0.3852252763772704
S04_002840,377,TRANSFER,635955.67,C1831026690,1864111.15,1228155.48,C_SYN_184695612,0.0,635955.67,1,0,S04_02840,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,180932.91,3.51,0.3411575913807501
S04_002841,379,TRANSFER,419135.47,C1068307557,951834.64,532699.17,C_SYN_406027960,0.0,419135.47,1,0,S04_02841,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,75231.82,5.57,0.4403448376285191
S04_002842,356,TRANSFER,608702.47,C845749759,1329351.69,720649.22,C_SYN_715238894,0.0,608702.47,1,0,S04_02842,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,144378.22,4.22,0.45789423113457656
S04_002843,21,TRANSFER,1269172.25,C2082368086,2587831.31,1318659.06,C_SYN_126851000,0.0,1269172.25,1,0,S04_02843,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,269295.63,4.71,0.490438555672317
S04_002844,210,TRANSFER,60423.19,C297233915,163439.47,103016.28,C_SYN_760023357,0.0,60423.19,1,0,S04_02844,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,13078.6,4.62,0.36969766238228746
S04_002845,663,TRANSFER,37934.95,C434844106,93199.2,55264.25,C_SYN_854288866,0.0,37934.95,1,0,S04_02845,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,12183.04,3.11,0.40703085434209735
S04_002846,196,TRANSFER,1373513.83,C967292221,3896526.12,2523012.29,C_SYN_810291847,0.0,1373513.83,1,0,S04_02846,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,239771.37,5.73,0.352497015983047
S04_002847,265,TRANSFER,781562.38,C1593167599,1646760.28,865197.9,C_SYN_977157130,0.0,781562.38,1,0,S04_02847,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,256403.26,3.05,0.4746060428418883
S04_002848,185,TRANSFER,35432.42,C1893084324,93257.49,57825.07,C_SYN_953999955,0.0,35432.42,1,0,S04_02848,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,3.54,0.3799418148611977
S04_002849,690,TRANSFER,577523.23,C1301234374,1182661.51,605138.28,C_SYN_102153619,0.0,577523.23,1,0,S04_02849,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,108673.04,5.31,0.48832504069571014
S04_002850,188,TRANSFER,878795.78,C824364425,2322430.43,1443634.65,C_SYN_516478678,0.0,878795.78,1,0,S04_02850,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,152821.56,5.75,0.37839487833441793
S04_002851,293,TRANSFER,421694.7,C406326150,950009.09,528314.39,C_SYN_152753948,0.0,421694.7,1,0,S04_02851,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,83538.22,5.05,0.4438849106170132
S04_002852,350,TRANSFER,94185.77,C576169252,220495.68,126309.91,C_SYN_900957083,0.0,94185.77,1,0,S04_02852,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,17548.17,5.37,0.4271547179518438
S04_002853,201,TRANSFER,1048834.66,C1194669477,3078420.86,2029586.2,C_SYN_308791303,0.0,1048834.66,1,0,S04_02853,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,272038.16,3.86,0.34070541608790944
S04_002854,333,TRANSFER,1392547.76,C1046509719,2968614.75,1576066.99,C_SYN_592385159,0.0,1392547.76,1,0,S04_02854,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,246859.91,5.64,0.4690900899148332
S04_002855,262,TRANSFER,56342.53,C1174480161,138131.41,81788.88,C_SYN_611785616,0.0,56342.53,1,0,S04_02855,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,11972.02,4.71,0.40789079037128484
S04_002856,548,TRANSFER,209443.52,C1604916386,604429.44,394985.92,C_SYN_942566518,0.0,209443.52,1,0,S04_02856,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,38336.9,5.46,0.34651442524043835
S04_002857,8,TRANSFER,995768.57,C934449015,2887010.7,1891242.13,C_SYN_329422865,0.0,995768.57,1,0,S04_02857,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,199441.83,4.99,0.3449133631544905
S04_002858,244,TRANSFER,31946.21,C1209371426,70035.41,38089.2,C_SYN_666809653,0.0,31946.21,1,0,S04_02858,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,3.19,0.4561436850301868
S04_002859,358,TRANSFER,1545005.65,C1661264513,4347340.26,2802334.61,C_SYN_282910437,0.0,1545005.65,1,0,S04_02859,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,454917.0,3.4,0.35539101096264314
S04_002860,216,TRANSFER,35456.42,C2129170607,76925.75,41469.33,C_SYN_360890019,0.0,35456.42,1,0,S04_02860,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,3.55,0.4609174431188516
S04_002861,228,TRANSFER,104944.27,C948579362,303485.73,198541.46,C_SYN_969190464,0.0,104944.27,1,0,S04_02861,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,20714.63,5.07,0.3457963904925612
S04_002862,147,TRANSFER,258213.16,C174359994,572501.06,314287.9,C_SYN_922166988,0.0,258213.16,1,0,S04_02862,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,80628.53,3.2,0.45102651862338905
S04_002863,144,TRANSFER,1676989.74,C1763230086,4651163.23,2974173.49,C_SYN_307837416,0.0,1676989.74,1,0,S04_02863,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,324634.88,5.17,0.3605527600457918
S04_002864,333,TRANSFER,1483263.27,C732516268,3200802.59,1717539.32,C_SYN_342113740,0.0,1483263.27,1,0,S04_02864,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,297462.82,4.99,0.46340354592127475
S04_002865,252,TRANSFER,1262691.4,C716739236,3104285.91,1841594.51,C_SYN_695969505,0.0,1262691.4,1,0,S04_02865,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,227400.56,5.55,0.40675744329232866
S04_002866,266,TRANSFER,47643.35,C2139366704,107508.77,59865.42,C_SYN_711011250,0.0,47643.35,1,0,S04_02866,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,4.76,0.4431578000566837
S04_002867,48,TRANSFER,413503.65,C1489976565,846599.41,433095.76,C_SYN_314281531,0.0,413503.65,1,0,S04_02867,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,131986.28,3.13,0.4884289371286002
S04_002868,212,TRANSFER,2854170.52,C2128740290,6634805.1,3780634.58,C_SYN_750259595,0.0,2854170.52,1,0,S04_02868,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,519804.5,5.49,0.43018151656029807
S04_002869,695,TRANSFER,183046.32,C1447946721,512048.88,329002.56,C_SYN_414891752,0.0,183046.32,1,0,S04_02869,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,32364.08,5.66,0.35747821575159
S04_002870,41,TRANSFER,1056115.98,C843183661,2633443.14,1577327.16,C_SYN_875168634,0.0,1056115.98,1,0,S04_02870,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,261041.8,4.05,0.40103997840636874
S04_002871,238,TRANSFER,914770.02,C1484895978,2343699.43,1428929.41,C_SYN_150799853,0.0,914770.02,1,0,S04_02871,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,227058.32,4.03,0.390310296743128
S04_002872,459,TRANSFER,177316.69,C822734897,430458.87,253142.18,C_SYN_477846500,0.0,177316.69,1,0,S04_02872,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,34022.51,5.21,0.4119248140943175
S04_002873,348,TRANSFER,307680.95,C346523969,696876.09,389195.14,C_SYN_692374746,0.0,307680.95,1,0,S04_02873,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,83194.36,3.7,0.4415145739897605
S04_002874,202,TRANSFER,714524.53,C1570395853,1532075.97,817551.44,C_SYN_713442812,0.0,714524.53,1,0,S04_02874,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,123154.34,5.8,0.4663766967117173
S04_002875,22,TRANSFER,3370213.62,C1012279204,9401883.02,6031669.4,C_SYN_988955953,0.0,3370213.62,1,0,S04_02875,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,639856.18,5.27,0.3584615563532081
S04_002876,136,TRANSFER,780760.59,C1789451458,2011044.15,1230283.56,C_SYN_437444507,0.0,780760.59,1,0,S04_02876,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,206088.68,3.79,0.38823642434702393
S04_002877,239,TRANSFER,244646.32,C2136163438,590499.46,345853.14,C_SYN_701284631,0.0,244646.32,1,0,S04_02877,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,63183.47,3.87,0.41430405372428286
S04_002878,238,TRANSFER,564423.84,C730293449,1155800.01,591376.17,C_SYN_578780681,0.0,564423.84,1,0,S04_02878,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,94588.73,5.97,0.4883404006892161
S04_002879,193,TRANSFER,44181.79,C195466623,131374.87,87193.08,C_SYN_209725250,0.0,44181.79,1,0,S04_02879,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,11722.61,3.77,0.3363032062372355
S04_002880,16,TRANSFER,1476061.4,C1695039370,3967713.51,2491652.11,C_SYN_109527912,0.0,1476061.4,1,0,S04_02880,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,282409.77,5.23,0.3720181399891445
S04_002881,378,TRANSFER,739544.75,C2090440533,1579872.67,840327.92,C_SYN_710344745,0.0,739544.75,1,0,S04_02881,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,203681.64,3.63,0.4681040213196422
S04_002882,183,TRANSFER,147167.18,C533569634,311377.04,164209.86,C_SYN_834587084,0.0,147167.18,1,0,S04_02882,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,25179.45,5.84,0.47263337078417855
S04_002883,550,TRANSFER,1155659.72,C170160845,3189480.65,2033820.93,C_SYN_976469147,0.0,1155659.72,1,0,S04_02883,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,212793.04,5.43,0.36233476443884366
S04_002884,262,TRANSFER,1260383.34,C770835161,3057655.99,1797272.65,C_SYN_355740123,0.0,1260383.34,1,0,S04_02884,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,244739.63,5.15,0.41220573672187366
S04_002885,159,TRANSFER,2196963.96,C1582473832,4975529.08,2778565.12,C_SYN_819614356,0.0,2196963.96,1,0,S04_02885,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,414156.73,5.3,0.4415538377277457
S04_002886,212,TRANSFER,442750.29,C646037049,900717.11,457966.82,C_SYN_674993505,0.0,442750.29,1,0,S04_02886,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,106394.74,4.16,0.4915531026162032
S04_002887,155,TRANSFER,161953.11,C615209978,352672.3,190719.19,C_SYN_285164103,0.0,161953.11,1,0,S04_02887,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,29419.69,5.5,0.45921698415214346
S04_002888,408,TRANSFER,1617194.05,C599823853,4439315.1,2822121.05,C_SYN_616010276,0.0,1617194.05,1,0,S04_02888,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,275509.26,5.87,0.3642890881974114
S04_002889,25,TRANSFER,91882.57,C1451731806,231599.19,139716.62,C_SYN_399340693,0.0,91882.57,1,0,S04_02889,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,20126.0,4.57,0.3967309643872243
S04_002890,145,TRANSFER,136623.62,C73255993,274284.41,137660.79,C_SYN_412433245,0.0,136623.62,1,0,S04_02890,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,23501.65,5.81,0.4981093165302396
S04_002891,356,TRANSFER,1703709.81,C1345500764,3414918.68,1711208.87,C_SYN_702637560,0.0,1703709.81,1,0,S04_02891,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,298115.57,5.71,0.49890201484973573
S04_002892,375,TRANSFER,366141.43,C437484469,803632.5,437491.07,C_SYN_225815501,0.0,366141.43,1,0,S04_02892,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,100483.24,3.64,0.4556080422332347
S04_002893,232,TRANSFER,502653.78,C1869662354,1202064.36,699410.58,C_SYN_559427677,0.0,502653.78,1,0,S04_02893,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,125494.88,4.01,0.4181587914311011
S04_002894,408,TRANSFER,378760.36,C1804503052,993141.67,614381.31,C_SYN_292327007,0.0,378760.36,1,0,S04_02894,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,68896.38,5.5,0.3813759622028547
S04_002895,217,TRANSFER,47137.71,C327183424,94636.08,47498.37,C_SYN_943427871,0.0,47137.71,1,0,S04_02895,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,4.71,0.4980944899661947
S04_002896,355,TRANSFER,1105464.64,C851759427,2493632.32,1388167.68,C_SYN_970585717,0.0,1105464.64,1,0,S04_02896,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,316715.4,3.49,0.4433150112523405
S04_002897,377,TRANSFER,147747.81,C1053651153,406352.64,258604.83,C_SYN_390031343,0.0,147747.81,1,0,S04_02897,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,34735.94,4.25,0.3635950537936704
S04_002898,22,TRANSFER,695456.3,C907538075,1412234.94,716778.64,C_SYN_357167238,0.0,695456.3,1,0,S04_02898,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,177007.47,3.93,0.4924508524056203
S04_002899,349,TRANSFER,52089.15,C698166721,106117.71,54028.56,C_SYN_252340734,0.0,52089.15,1,0,S04_02899,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,5.21,0.4908619871273136
S04_002900,191,TRANSFER,1299807.83,C709775837,3635671.63,2335863.8,C_SYN_387550099,0.0,1299807.83,1,0,S04_02900,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,217083.58,5.99,0.3575151890161214
S04_002901,141,TRANSFER,59631.09,C1584363123,120652.92,61021.83,C_SYN_132328192,0.0,59631.09,1,0,S04_02901,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,11522.87,5.18,0.49423660861253915
S04_002902,231,TRANSFER,114161.78,C719347308,242911.49,128749.71,C_SYN_576247089,0.0,114161.78,1,0,S04_02902,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,27927.09,4.09,0.46997274604013173
S04_002903,406,TRANSFER,78971.15,C1757918743,178217.68,99246.53,C_SYN_909653688,0.0,78971.15,1,0,S04_02903,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,13605.15,5.8,0.4431162497458164
S04_002904,21,TRANSFER,54737.26,C1069248574,157757.46,103020.2,C_SYN_408803730,0.0,54737.26,1,0,S04_02904,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,11257.87,4.86,0.3469709768400176
S04_002905,334,TRANSFER,768402.04,C1346865653,2230938.41,1462536.37,C_SYN_164025914,0.0,768402.04,1,0,S04_02905,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,181058.2,4.24,0.3444299656842611
S04_002906,264,TRANSFER,735908.86,C723284625,2028738.69,1292829.83,C_SYN_718562746,0.0,735908.86,1,0,S04_02906,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,123222.92,5.97,0.3627420641344401
S04_002907,282,TRANSFER,463559.39,C2072724406,1368013.91,904454.52,C_SYN_619752412,0.0,463559.39,1,0,S04_02907,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,95832.0,4.84,0.33885575768743464
S04_002908,134,TRANSFER,2464042.31,C1318314057,6144753.54,3680711.23,C_SYN_431894425,0.0,2464042.31,1,0,S04_02908,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,414863.18,5.94,0.4009993718966961
S04_002909,140,TRANSFER,188424.05,C2045178347,479005.95,290581.9,C_SYN_504815974,0.0,188424.05,1,0,S04_02909,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,60116.46,3.13,0.39336473795367255
S04_002910,167,TRANSFER,4184072.32,C2058695204,11709871.6,7525799.28,C_SYN_803146996,0.0,4184072.32,1,0,S04_02910,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,947475.33,4.42,0.3573115455851796
S04_002911,236,TRANSFER,31833.41,C1014730758,84533.29,52699.88,C_SYN_735484963,0.0,31833.41,1,0,S04_02911,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,3.18,0.37657838704728047
S04_002912,146,TRANSFER,910695.53,C320782702,2048565.21,1137869.68,C_SYN_675103932,0.0,910695.53,1,0,S04_02912,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,157363.41,5.79,0.44455286341604916
S04_002913,161,TRANSFER,35622.7,C985279545,103523.4,67900.7,C_SYN_444099515,0.0,35622.7,1,0,S04_02913,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,11709.29,3.04,0.3441028791558237
S04_002914,277,TRANSFER,421910.97,C1469290400,1146720.82,724809.85,C_SYN_220860611,0.0,421910.97,1,0,S04_02914,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,91512.17,4.61,0.36792823731935026
S04_002915,212,TRANSFER,1383444.04,C1280424393,2845679.18,1462235.14,C_SYN_752459670,0.0,1383444.04,1,0,S04_02915,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,241745.59,5.72,0.4861560114446914
S04_002916,189,TRANSFER,923666.4,C211470132,2025056.41,1101390.01,C_SYN_842270688,0.0,923666.4,1,0,S04_02916,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,212065.27,4.36,0.45611884954849236
