record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,transaction_position,transactions_in_scenario,step_gap_from_previous,balance_usage_ratio,is_legitimate_counterexample
L02_003328,288,TRANSFER,5418.75,C170372165,36125.0,30706.25,C1855693802,0.0,5418.75,0,0,L02_00666,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,26,0.15,1
L02_003329,329,TRANSFER,4605.94,C170372165,30706.25,26100.31,C1855693802,0.0,4605.94,0,0,L02_00666,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,41,0.15,1
L02_003330,346,TRANSFER,3915.05,C170372165,26100.31,22185.26,C1855693802,0.0,3915.05,0,0,L02_00666,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,17,0.15,1
L02_003331,491,TRANSFER,7500.0,C1198178566,50000.0,42500.0,C968055616,0.0,7500.0,0,0,L02_00667,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_003332,530,TRANSFER,6375.0,C1198178566,42500.0,36125.0,C968055616,0.0,6375.0,0,0,L02_00667,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,39,0.15,1
L02_003333,551,TRANSFER,5418.75,C1198178566,36125.0,30706.25,C968055616,0.0,5418.75,0,0,L02_00667,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,21,0.15,1
L02_003334,575,TRANSFER,4605.94,C1198178566,30706.25,26100.31,C968055616,0.0,4605.94,0,0,L02_00667,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,24,0.15,1
L02_003335,602,TRANSFER,3915.05,C1198178566,26100.31,22185.26,C968055616,0.0,3915.05,0,0,L02_00667,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,27,0.15,1
L02_003336,234,TRANSFER,7500.0,C1368483327,50000.0,42500.0,C1133679981,0.0,7500.0,0,0,L02_00668,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_003337,254,TRANSFER,6375.0,C1368483327,42500.0,36125.0,C1133679981,0.0,6375.0,0,0,L02_00668,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,20,0.15,1
L02_003338,292,TRANSFER,5418.75,C1368483327,36125.0,30706.25,C1133679981,0.0,5418.75,0,0,L02_00668,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,38,0.15,1
L02_003339,332,TRANSFER,4605.94,C1368483327,30706.25,26100.31,C1133679981,0.0,4605.94,0,0,L02_00668,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,40,0.15,1
L02_003340,366,TRANSFER,3915.05,C1368483327,26100.31,22185.26,C1133679981,0.0,3915.05,0,0,L02_00668,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,34,0.15,1
L02_003341,354,TRANSFER,7500.0,C1706824792,50000.0,42500.0,C778519208,0.0,7500.0,0,0,L02_00669,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_003342,368,TRANSFER,6375.0,C1706824792,42500.0,36125.0,C778519208,0.0,6375.0,0,0,L02_00669,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,14,0.15,1
L02_003343,402,TRANSFER,5418.75,C1706824792,36125.0,30706.25,C778519208,0.0,5418.75,0,0,L02_00669,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,34,0.15,1
L02_003344,419,TRANSFER,4605.94,C1706824792,30706.25,26100.31,C778519208,0.0,4605.94,0,0,L02_00669,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,17,0.15,1
L02_003345,444,TRANSFER,3915.05,C1706824792,26100.31,22185.26,C778519208,0.0,3915.05,0,0,L02_00669,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,25,0.15,1
L02_003346,292,TRANSFER,16678.35,C1530871231,111189.0,94510.65,C559199444,0.0,16678.35,0,0,L02_00670,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_003347,342,TRANSFER,14176.6,C1530871231,94510.65,80334.05,C559199444,0.0,14176.6,0,0,L02_00670,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,50,0.15,1
L02_003348,369,TRANSFER,12050.11,C1530871231,80334.05,68283.94,C559199444,0.0,12050.11,0,0,L02_00670,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,27,0.15,1
L02_003349,381,TRANSFER,10242.59,C1530871231,68283.94,58041.35,C559199444,0.0,10242.59,0,0,L02_00670,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,12,0.15,1
L02_003350,400,TRANSFER,8706.2,C1530871231,58041.35,49335.15,C559199444,0.0,8706.2,0,0,L02_00670,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,19,0.15,1
L02_003351,57,TRANSFER,7500.0,C212108359,50000.0,42500.0,C2086635900,0.0,7500.0,0,0,L02_00671,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_003352,81,TRANSFER,6375.0,C212108359,42500.0,36125.0,C2086635900,0.0,6375.0,0,0,L02_00671,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,24,0.15,1
L02_003353,125,TRANSFER,5418.75,C212108359,36125.0,30706.25,C2086635900,0.0,5418.75,0,0,L02_00671,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,44,0.15,1
L02_003354,171,TRANSFER,4605.94,C212108359,30706.25,26100.31,C2086635900,0.0,4605.94,0,0,L02_00671,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,46,0.15,1
L02_003355,192,TRANSFER,3915.05,C212108359,26100.31,22185.26,C2086635900,0.0,3915.05,0,0,L02_00671,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,21,0.15,1
L02_003356,251,TRANSFER,7500.0,C1418052211,50000.0,42500.0,C850642586,0.0,7500.0,0,0,L02_00672,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_003357,276,TRANSFER,6375.0,C1418052211,42500.0,36125.0,C850642586,0.0,6375.0,0,0,L02_00672,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,25,0.15,1
L02_003358,294,TRANSFER,5418.75,C1418052211,36125.0,30706.25,C850642586,0.0,5418.75,0,0,L02_00672,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,18,0.15,1
L02_003359,316,TRANSFER,4605.94,C1418052211,30706.25,26100.31,C850642586,0.0,4605.94,0,0,L02_00672,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,22,0.15,1
L02_003360,353,TRANSFER,3915.05,C1418052211,26100.31,22185.26,C850642586,0.0,3915.05,0,0,L02_00672,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,37,0.15,1
L02_003361,141,TRANSFER,7500.0,C794403848,50000.0,42500.0,C840314427,0.0,7500.0,0,0,L02_00673,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_003362,165,TRANSFER,6375.0,C794403848,42500.0,36125.0,C840314427,0.0,6375.0,0,0,L02_00673,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,24,0.15,1
L02_003363,178,TRANSFER,5418.75,C794403848,36125.0,30706.25,C840314427,0.0,5418.75,0,0,L02_00673,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,13,0.15,1
L02_003364,220,TRANSFER,4605.94,C794403848,30706.25,26100.31,C840314427,0.0,4605.94,0,0,L02_00673,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,42,0.15,1
L02_003365,253,TRANSFER,3915.05,C794403848,26100.31,22185.26,C840314427,0.0,3915.05,0,0,L02_00673,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,33,0.15,1
L02_003366,140,TRANSFER,7500.0,C375318978,50000.0,42500.0,C2112243246,0.0,7500.0,0,0,L02_00674,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_003367,179,TRANSFER,6375.0,C375318978,42500.0,36125.0,C2112243246,0.0,6375.0,0,0,L02_00674,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,39,0.15,1
L02_003368,225,TRANSFER,5418.75,C375318978,36125.0,30706.25,C2112243246,0.0,5418.75,0,0,L02_00674,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,46,0.15,1
L02_003369,254,TRANSFER,4605.94,C375318978,30706.25,26100.31,C2112243246,0.0,4605.94,0,0,L02_00674,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,29,0.15,1
L02_003370,288,TRANSFER,3915.05,C375318978,26100.31,22185.26,C2112243246,0.0,3915.05,0,0,L02_00674,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,34,0.15,1
L02_003371,116,TRANSFER,7500.0,C1273896706,50000.0,42500.0,C258764361,0.0,7500.0,0,0,L02_00675,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_003372,139,TRANSFER,6375.0,C1273896706,42500.0,36125.0,C258764361,0.0,6375.0,0,0,L02_00675,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,23,0.15,1
L02_003373,149,TRANSFER,5418.75,C1273896706,36125.0,30706.25,C258764361,0.0,5418.75,0,0,L02_00675,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,10,0.15,1
L02_003374,175,TRANSFER,4605.94,C1273896706,30706.25,26100.31,C258764361,0.0,4605.94,0,0,L02_00675,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,26,0.15,1
L02_003375,209,TRANSFER,3915.05,C1273896706,26100.31,22185.26,C258764361,0.0,3915.05,0,0,L02_00675,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,34,0.15,1
L02_003376,144,TRANSFER,7500.0,C226617246,50000.0,42500.0,C1277118039,0.0,7500.0,0,0,L02_00676,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_003377,155,TRANSFER,6375.0,C226617246,42500.0,36125.0,C1277118039,0.0,6375.0,0,0,L02_00676,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,11,0.15,1
L02_003378,178,TRANSFER,5418.75,C226617246,36125.0,30706.25,C1277118039,0.0,5418.75,0,0,L02_00676,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,23,0.15,1
L02_003379,188,TRANSFER,4605.94,C226617246,30706.25,26100.31,C1277118039,0.0,4605.94,0,0,L02_00676,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,10,0.15,1
L02_003380,223,TRANSFER,3915.05,C226617246,26100.31,22185.26,C1277118039,0.0,3915.05,0,0,L02_00676,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,35,0.15,1
L02_003381,183,TRANSFER,7500.0,C1146743493,50000.0,42500.0,C1224611373,0.0,7500.0,0,0,L02_00677,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_003382,211,TRANSFER,6375.0,C1146743493,42500.0,36125.0,C1224611373,0.0,6375.0,0,0,L02_00677,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,28,0.15,1
L02_003383,228,TRANSFER,5418.75,C1146743493,36125.0,30706.25,C1224611373,0.0,5418.75,0,0,L02_00677,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,17,0.15,1
L02_003384,271,TRANSFER,4605.94,C1146743493,30706.25,26100.31,C1224611373,0.0,4605.94,0,0,L02_00677,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,43,0.15,1
L02_003385,282,TRANSFER,3915.05,C1146743493,26100.31,22185.26,C1224611373,0.0,3915.05,0,0,L02_00677,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,11,0.15,1
L02_003386,362,TRANSFER,115705.49,C89565619,771369.94,655664.45,C324315918,0.0,115705.49,0,0,L02_00678,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_003387,372,TRANSFER,98349.67,C89565619,655664.45,557314.78,C324315918,0.0,98349.67,0,0,L02_00678,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,10,0.15,1
L02_003388,385,TRANSFER,83597.22,C89565619,557314.78,473717.56,C324315918,0.0,83597.22,0,0,L02_00678,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,13,0.15,1
L02_003389,426,TRANSFER,71057.63,C89565619,473717.56,402659.93,C324315918,0.0,71057.63,0,0,L02_00678,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,41,0.15,1
L02_003390,468,TRANSFER,60398.99,C89565619,402659.93,342260.94,C324315918,0.0,60398.99,0,0,L02_00678,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,42,0.15,1
L02_003391,380,TRANSFER,7500.0,C173518767,50000.0,42500.0,C442866235,0.0,7500.0,0,0,L02_00679,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_003392,413,TRANSFER,6375.0,C173518767,42500.0,36125.0,C442866235,0.0,6375.0,0,0,L02_00679,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,33,0.15,1
L02_003393,446,TRANSFER,5418.75,C173518767,36125.0,30706.25,C442866235,0.0,5418.75,0,0,L02_00679,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,33,0.15,1
L02_003394,466,TRANSFER,4605.94,C173518767,30706.25,26100.31,C442866235,0.0,4605.94,0,0,L02_00679,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,20,0.15,1
L02_003395,497,TRANSFER,3915.05,C173518767,26100.31,22185.26,C442866235,0.0,3915.05,0,0,L02_00679,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,31,0.15,1
L02_003396,428,TRANSFER,9404.4,C378359255,62696.0,53291.6,C69075624,0.0,9404.4,0,0,L02_00680,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_003397,474,TRANSFER,7993.74,C378359255,53291.6,45297.86,C69075624,0.0,7993.74,0,0,L02_00680,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,46,0.15,1
L02_003398,512,TRANSFER,6794.68,C378359255,45297.86,38503.18,C69075624,0.0,6794.68,0,0,L02_00680,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,38,0.15,1
L02_003399,539,TRANSFER,5775.48,C378359255,38503.18,32727.7,C69075624,0.0,5775.48,0,0,L02_00680,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,27,0.15,1
L02_003400,586,TRANSFER,4909.15,C378359255,32727.7,27818.55,C69075624,0.0,4909.15,0,0,L02_00680,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,47,0.15,1
L02_003401,335,TRANSFER,7500.0,C1664931956,50000.0,42500.0,C1064363366,0.0,7500.0,0,0,L02_00681,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_003402,351,TRANSFER,6375.0,C1664931956,42500.0,36125.0,C1064363366,0.0,6375.0,0,0,L02_00681,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,16,0.15,1
L02_003403,401,TRANSFER,5418.75,C1664931956,36125.0,30706.25,C1064363366,0.0,5418.75,0,0,L02_00681,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,50,0.15,1
L02_003404,420,TRANSFER,4605.94,C1664931956,30706.25,26100.31,C1064363366,0.0,4605.94,0,0,L02_00681,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,19,0.15,1
L02_003405,439,TRANSFER,3915.05,C1664931956,26100.31,22185.26,C1064363366,0.0,3915.05,0,0,L02_00681,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,19,0.15,1
L02_003406,308,TRANSFER,7500.0,C280571179,50000.0,42500.0,C1380789797,0.0,7500.0,0,0,L02_00682,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_003407,329,TRANSFER,6375.0,C280571179,42500.0,36125.0,C1380789797,0.0,6375.0,0,0,L02_00682,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,21,0.15,1
L02_003408,342,TRANSFER,5418.75,C280571179,36125.0,30706.25,C1380789797,0.0,5418.75,0,0,L02_00682,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,13,0.15,1
L02_003409,360,TRANSFER,4605.94,C280571179,30706.25,26100.31,C1380789797,0.0,4605.94,0,0,L02_00682,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,18,0.15,1
L02_003410,408,TRANSFER,3915.05,C280571179,26100.31,22185.26,C1380789797,0.0,3915.05,0,0,L02_00682,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,48,0.15,1
L02_003411,442,TRANSFER,28705.2,C837653904,191368.0,162662.8,C570692582,0.0,28705.2,0,0,L02_00683,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_003412,481,TRANSFER,24399.42,C837653904,162662.8,138263.38,C570692582,0.0,24399.42,0,0,L02_00683,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,39,0.15,1
L02_003413,523,TRANSFER,20739.51,C837653904,138263.38,117523.87,C570692582,0.0,20739.51,0,0,L02_00683,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,42,0.15,1
L02_003414,548,TRANSFER,17628.58,C837653904,117523.87,99895.29,C570692582,0.0,17628.58,0,0,L02_00683,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,25,0.15,1
L02_003415,579,TRANSFER,14984.29,C837653904,99895.29,84911.0,C570692582,0.0,14984.29,0,0,L02_00683,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,31,0.15,1
L02_003416,359,TRANSFER,12307.95,C2084933551,82053.0,69745.05,C173560279,0.0,12307.95,0,0,L02_00684,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_003417,400,TRANSFER,10461.76,C2084933551,69745.05,59283.29,C173560279,0.0,10461.76,0,0,L02_00684,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,41,0.15,1
L02_003418,431,TRANSFER,8892.49,C2084933551,59283.29,50390.8,C173560279,0.0,8892.49,0,0,L02_00684,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,31,0.15,1
L02_003419,449,TRANSFER,7558.62,C2084933551,50390.8,42832.18,C173560279,0.0,7558.62,0,0,L02_00684,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,18,0.15,1
L02_003420,489,TRANSFER,6424.83,C2084933551,42832.18,36407.35,C173560279,0.0,6424.83,0,0,L02_00684,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,40,0.15,1
L02_003421,480,TRANSFER,7500.0,C744434475,50000.0,42500.0,C768673474,0.0,7500.0,0,0,L02_00685,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_003422,504,TRANSFER,6375.0,C744434475,42500.0,36125.0,C768673474,0.0,6375.0,0,0,L02_00685,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,24,0.15,1
L02_003423,545,TRANSFER,5418.75,C744434475,36125.0,30706.25,C768673474,0.0,5418.75,0,0,L02_00685,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,41,0.15,1
L02_003424,560,TRANSFER,4605.94,C744434475,30706.25,26100.31,C768673474,0.0,4605.94,0,0,L02_00685,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,15,0.15,1
L02_003425,590,TRANSFER,3915.05,C744434475,26100.31,22185.26,C768673474,0.0,3915.05,0,0,L02_00685,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,30,0.15,1
L02_003426,78,TRANSFER,30261.2,C1174742370,201741.32,171480.12,C1550549457,0.0,30261.2,0,0,L02_00686,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_003427,102,TRANSFER,25722.02,C1174742370,171480.12,145758.1,C1550549457,0.0,25722.02,0,0,L02_00686,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,24,0.15,1
L02_003428,117,TRANSFER,21863.72,C1174742370,145758.1,123894.38,C1550549457,0.0,21863.72,0,0,L02_00686,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,15,0.15,1
L02_003429,135,TRANSFER,18584.16,C1174742370,123894.38,105310.22,C1550549457,0.0,18584.16,0,0,L02_00686,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,18,0.15,1
L02_003430,181,TRANSFER,15796.53,C1174742370,105310.22,89513.69,C1550549457,0.0,15796.53,0,0,L02_00686,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,46,0.15,1
L02_003431,309,TRANSFER,15397.95,C1375505594,102653.0,87255.05,C1528425398,0.0,15397.95,0,0,L02_00687,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_003432,332,TRANSFER,13088.26,C1375505594,87255.05,74166.79,C1528425398,0.0,13088.26,0,0,L02_00687,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,23,0.15,1
L02_003433,369,TRANSFER,11125.02,C1375505594,74166.79,63041.77,C1528425398,0.0,11125.02,0,0,L02_00687,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,37,0.15,1
